3506 2708 1603
1149 294 1665 1916
1073 2357 1693 2675
504 293 3359 424
1071 127 2459 209
1426 1457 2275 2152
1967 446 2313 2145
2805 540 3196 1146
152 275 1062 2507
2818 519 2935 2537
647 180 1037 1483
1569 458 2700 953
1166 182 1846 2237
2934 571 3067 1786
1490 1444 2442 1464
174 224 1385 339
398 274 1280 1460
43 35 1432 1267
13 126 71 438
315 71 2783 2220
2763 2000 3254 2142
2783 983 2970 1435
3193 1151 3239 1830
133 1002 1581 1814
395 1309 580 1606
973 969 2243 1227
294 1014 434 1383
1937 55 2800 2595
1067 2246 2983 2635
685 1595 2064 2528
763 676 854 2281
1726 890 2366 1701
131 1616 3324 2657
1482 2344 1626 2550
3194 1390 3403 2418
663 1596 1072 1743
350 422 3482 2668
1896 85 2014 624
1338 963 2963 1492
2018 1860 2373 2354
1082 1938 3157 1945
1014 1985 1751 2205
123 390 498 2100
397 473 1082 1767
1810 358 1964 1907
679 277 2421 749
132 32 1649 162
824 399 2858 527
736 182 1954 2347
318 529 2280 1951
1400 1368 1953 1731
2337 554 2652 1837
685 1447 2813 1742
59 1530 77 2193
1045 1433 3388 1465
1059 1116 1119 1359
173 1045 1025 1498
2006 868 2070 903
1421 1452 1926 2126
2844 1627 2906 1988
2494 714 2643 1810
1945 2089 3207 2147
1555 1025 2546 1679
844 264 2539 1836
2141 729 2437 2303
1429 211 2653 897
780 858 3092 2434
2382 1866 3356 2052
444 1274 871 1702
2197 429 3216 922
3295 640 3300 2077
517 2443 2225 2589
1843 191 3341 203
2280 1620 3159 2037
596 428 893 2340
791 987 1170 2127
692 1248 1297 1774
3105 80 3387 2412
124 2564 2176 2577
1413 1604 2484 2265
64 1467 3032 2073
1740 944 3181 2624
1367 219 1502 1410
2427 480 3263 1579
894 769 1567 1764
1786 950 2783 1622
893 48 3362 1814
26 1363 960 2478
98 542 3162 1490
2043 775 3284 2194
2912 1426 3328 1426
2271 1094 2476 2568
263 1587 718 1869
1741 1521 2375 1952
587 79 1240 1191
873 418 2823 2286
360 1345 2146 2532
1084 481 2353 944
694 1352 3175 2259
1198 857 3307 1851
620 1846 2611 2413
251 670 1450 2024
2263 1509 3068 1609
636 1799 669 1960
898 428 1227 2207
1304 1943 3174 1967
1383 261 3033 944
1442 306 1952 2059
548 1095 1099 1655
2762 105 3378 2395
2599 1268 3122 1511
1682 540 3041 983
647 191 2755 1091
1029 772 3082 1473
218 1350 1347 2033
3241 2491 3292 2542
874 706 3342 2625
179 1962 746 2288
2030 221 2828 551
1945 599 2361 1418
224 1343 790 1715
186 394 1248 749
2389 2318 2581 2679
563 149 1308 577
732 490 2788 1907
29 1486 3464 1636
1506 753 2819 1645
1492 685 2587 2694
1279 132 3083 2161
586 1284 2275 2240
1469 661 2114 2299
216 799 463 2646
660 346 3358 519
764 1000 1283 2578
1294 2517 2279 2700
2016 139 3157 892
158 2197 801 2473
475 821 2283 2061
1941 911 3067 2306
311 1006 2210 1821
871 1097 2008 1904
1551 884 1680 2485
2364 1073 2899 2359
3063 1530 3201 2297
383 1398 3457 1456
222 2264 326 2568
203 861 1520 1948
175 1694 687 2008
1092 456 2262 2034
2324 494 3461 525
882 418 1329 2697
916 446 2138 1199
968 1008 1708 1772
1178 1366 3409 1896
417 88 2820 1405
900 115 1401 1142
790 2448 1824 2703
1560 306 1993 1977
427 558 878 1917
1501 667 2293 739
961 2494 1468 2621
42 206 134 365
393 939 2985 1431
1457 256 2624 1759
3049 987 3419 2654
468 1488 682 2651
860 973 2848 1060
1705 693 2097 1193
1119 684 2171 918
485 574 2350 897
2344 564 2528 1532
646 978 2545 1452
90 638 1346 2358
232 295 339 810
2404 8 3485 247
334 1369 3009 1536
1812 932 2706 2028
2986 1714 3061 1877
405 1301 2095 2481
1835 1162 2203 2455
2528 569 3476 2022
1367 2245 2764 2633
2131 1609 3393 2251
931 187 1285 2023
940 342 2829 1252
249 406 1733 794
2100 482 2972 1536
1130 677 1547 2005
715 2362 1415 2643
667 1381 2616 2537
1312 1442 2359 2638
2251 774 3270 1434
1227 468 1378 780
2085 837 2869 2689
1645 2165 2915 2514
1270 153 2901 444
2847 699 3253 1945
931 103 2916 2194
2395 1561 2644 1950
1235 366 2508 2085
457 252 781 2202
2852 821 3312 2608
595 551 2545 2585
2533 292 3271 2181
1190 473 3270 720
2406 405 3110 979
2325 589 3479 1828
148 580 524 628
321 626 3190 2269
77 63 2293 2459
1076 1886 2226 2093
1198 1560 2668 2308
2880 872 3495 2628
1389 375 3172 2419
533 1349 2054 1785
1470 1073 2962 1477
759 1649 1717 2485
1884 84 2617 158
284 171 856 464
552 1421 1432 2537
185 432 780 1143
1091 1052 2100 1171
701 639 2881 772
1400 671 2159 2146
1179 671 3140 2023
522 1226 809 1367
1340 2350 2812 2637
1595 318 2141 685
1301 268 1722 839
2478 860 3435 1334
544 270 1190 343
2943 696 3257 1000
444 1343 1754 1891
988 738 1472 2204
1225 1205 3318 1388
2756 1234 3229 2106
868 1698 2124 2340
2018 1072 2166 1192
632 848 849 1326
413 517 1577 1966
2035 385 2652 2147
380 1900 1117 2432
990 491 3246 1616
988 1188 2577 2242
2548 562 2554 1822
469 1237 3353 2178
465 1253 1276 1877
192 732 1397 1937
2927 280 3030 2386
2454 606 3035 1716
2261 1117 2615 1392
1174 604 3213 1003
1181 462 3142 1495
476 23 1721 1564
217 1689 1140 1805
504 1158 2241 1695
850 97 2094 2001
2295 1329 3467 2498
734 2190 2583 2521
1225 1188 2991 2044
1062 1341 2719 2073
2310 1427 2736 2270
514 1766 655 2671
1091 2500 2222 2537
458 374 2310 851
29 851 2698 969
423 1393 2239 1525
967 396 1797 2701
276 536 1744 548
2945 615 3284 1332
584 77 807 348
1763 1096 2514 1885
2821 1852 3068 2207
2086 616 2527 1312
2810 938 2850 1618
1282 1845 2735 2516
359 57 3114 217
2068 747 2485 1731
2293 737 3339 2595
1394 1455 2371 2008
2110 814 2999 886
1037 503 3063 2686
1160 105 1220 1213
1918 616 3337 2367
1312 1184 2795 2385
434 294 1559 1715
1971 1157 2059 1178
1574 627 2243 2189
645 913 1724 1514
265 1125 932 1331
1474 206 2310 937
635 280 1865 2233
1114 495 2554 2614
165 985 2770 1434
1896 747 3177 1723
1738 137 1795 2533
705 668 1524 1186
2086 652 2577 2507
2024 1279 2613 1414
381 244 3154 2009
1526 445 2656 1303
1355 89 2545 1245
1835 47 3231 2677
56 277 1919 2041
545 1320 2182 1510
29 1125 3005 2438
2370 1356 3050 1516
1779 313 3317 2096
1741 415 2304 1265
603 1386 1675 1955
97 1808 258 2578
289 1627 3489 1635
1799 615 2273 884
2052 581 3120 1098
591 150 2587 1037
336 2219 1130 2514
793 16 2188 1879
597 2188 3041 2329
843 455 3151 1730
310 2026 530 2117
1471 533 2577 1598
1512 423 2566 1672
599 1044 1536 2398
919 1140 1392 1446
2580 338 2742 1152
2633 505 2989 1469
1149 209 2940 824
928 990 1728 2379
266 468 2851 1807
1905 1814 3236 2562
210 719 1193 1190
1151 357 1315 1365
184 1322 1311 2125
1035 233 1038 2252
798 972 1025 1511
2320 93 3412 1439
335 12 3353 259
909 1105 1892 1680
1995 213 3065 1553
732 674 3176 1157
1025 839 2771 2420
1275 653 2036 2640
2503 2033 2655 2194
364 664 690 1260
781 1720 2994 1890
6 545 842 1631
1887 1042 2512 1201
2230 1710 2616 1915
1636 1336 2077 1924
663 611 1436 1543
2773 623 3423 1913
513 16 1898 744
2221 637 2594 957
497 359 2808 2386
154 67 2100 1733
533 1 937 1511
304 124 3136 2561
1645 2434 2526 2631
1563 126 1765 2578
1049 1330 2021 1549
1624 110 1759 963
2406 1808 3300 1860
1667 561 3251 1441
70 850 2406 1033
315 101 909 923
2085 38 2385 77
633 448 740 1329
642 398 2568 1250
2047 60 2503 961
2255 2483 2972 2538
547 1259 796 2366
1926 410 2012 1565
717 1131 2117 2067
920 113 3310 805
1168 298 2648 1659
46 1731 1447 2121
340 2133 2230 2415
1863 324 2425 2681
2879 1680 3142 1780
689 855 3492 1005
662 1461 2408 1683
1346 1556 3004 2125
1848 1614 2975 1768
2582 707 2780 2284
561 1837 3157 2213
1693 1326 1860 2432
1770 55 2625 1459
1942 943 2031 1321
178 1685 2556 1905
200 2082 1870 2397
620 1044 1306 2312
2280 18 3000 1302
1304 1053 3159 2228
514 742 2607 1584
3110 863 3137 2225
1055 1521 1680 2119
1075 2132 2889 2150
1035 595 2323 2659
916 1109 2192 1166
1617 1230 2196 1693
204 76 2765 2302
219 885 1047 1639
1865 762 2063 2395
1336 36 3261 101
1814 685 3228 1968
812 2448 1246 2539
543 1004 2208 1724
1655 11 1661 899
756 1789 991 2268
801 110 1063 1605
2502 178 2520 1560
1917 1171 2495 2650
205 1685 2134 1802
2986 271 3073 577
2837 1173 3444 2649
1723 1287 2309 1673
854 103 1361 2295
1070 1545 2907 2560
1175 1711 3010 1769
142 917 2916 2629
1167 1621 2504 1687
1768 596 1814 640
86 1157 1148 2091
91 575 3494 1738
218 158 1935 2156
635 1010 1697 2435
2150 1161 3471 2463
765 208 2567 2015
202 423 1290 2223
494 514 1983 805
896 14 2730 1772
1011 745 2217 2687
1513 1253 1611 1530
549 691 2454 2473
204 294 2320 1751
203 74 3376 241
1397 351 3471 1025
481 2083 1109 2708
871 1764 2062 2200
287 2350 2942 2617
1062 1266 2926 2547
2620 355 2789 1306
2110 1382 2928 2663
373 1823 687 2009
446 1266 1585 2633
1823 835 3482 949
65 240 2555 1553
901 532 2463 2595
1280 239 1667 400
734 898 3164 1335
211 1052 2999 2652
125 598 3414 1283
1464 183 2501 1655
272 1917 2481 2327
2449 754 2648 2657
1400 208 2772 1006
1079 22 1269 1252
828 864 1541 1514
902 1921 1186 2201
406 84 1812 258
2579 557 3338 708
358 348 2924 1709
192 1815 1781 1851
657 1029 1138 2522
529 460 2019 1783
44 975 1312 1451
692 939 2759 1409
347 521 1026 2122
2830 145 3327 636
117 806 3088 939
1016 612 1637 1312
453 711 3208 2027
107 630 2425 2540
2671 39 3168 994
1934 685 2337 926
284 679 1344 2120
380 1850 1890 2271
509 2029 1662 2390
8 371 2266 922
621 313 1067 2531
2333 860 2738 2170
2348 1127 3337 1275
2867 103 3439 1305
2733 572 3195 1208
1230 463 1777 2073
671 44 2904 2625
2275 1462 3381 2512
2706 590 3469 2196
1338 1774 1913 2256
306 1722 3409 2178
1500 1048 2729 1219
1613 645 2996 1860
2919 826 2933 1655
40 1097 1403 1920
192 1395 729 1489
881 376 2518 1619
768 249 1083 251
1434 1213 2158 1292
2567 1568 3038 1722
118 706 393 2022
1376 1078 1992 1466
2219 493 2509 912
348 212 1690 1816
304 1192 1414 2573
874 377 2782 719
1288 30 2371 1999
888 1016 3017 1156
1230 458 1374 1805
925 667 2468 1685
135 151 2821 868
1059 1174 3360 2179
2634 644 3111 1727
2488 1833 2862 2189
914 213 1914 1307
385 320 497 1177
2734 105 2987 1333
1889 880 2560 2199
89 591 1500 2362
3255 1244 3436 2532
1178 1981 1658 2481
287 2233 2273 2668
378 755 2612 1322
604 2031 2227 2342
507 1448 2984 2243
2263 244 2792 2675
1883 1304 2179 2112
2223 1673 3209 1889
2905 1340 2941 2325
2662 39 3229 222
589 23 1262 795
2112 744 2507 1295
1413 1674 3344 1738
1574 840 2053 1570
983 1918 3251 2499
131 408 2540 508
1845 777 2548 1598
1047 1468 1831 2186
1060 490 2628 1446
937 884 3362 2005
1405 1522 1870 2642
1195 704 2180 1108
1256 1141 1942 2436
2379 544 3399 1110
475 1355 1664 2671
870 1484 3235 1614
2443 1701 2585 2134
211 341 2214 787
1823 279 2450 2642
1651 1072 3472 1228
3073 1356 3400 2327
2023 1133 2992 1686
663 735 3166 1885
79 1323 555 1796
3089 634 3275 2468
5 585 2030 2377
1396 953 2520 2678
597 1908 881 2493
1143 654 3484 1449
2012 242 3082 2628
1400 631 2178 1737
133 1567 3151 1764
56 173 1167 932
520 712 2777 1747
79 377 468 576
1366 760 2523 2197
1301 278 1970 1206
885 1357 1850 1623
1575 40 2505 2398
1971 880 3067 2101
857 379 2914 2441
867 353 1586 1093
1784 1187 3290 1250
2858 263 3201 1078
619 1700 1434 2527
2542 1907 2944 2285
2269 678 2842 1196
593 1782 1015 1838
2970 1759 3459 2306
1195 1572 3104 2479
876 1529 1424 1603
306 116 1451 476
1621 52 1710 1581
293 782 608 1478
899 369 1474 1025
2156 1249 2818 1817
819 1706 2837 1913
575 1424 1116 2671
50 2058 423 2598
278 1183 1119 2246
323 1672 622 2558
1750 2034 2292 2639
1201 1376 1690 2407
1165 426 1208 1164
1200 1377 2899 1866
2334 1811 3028 2359
878 1111 2253 1851
1355 1291 1870 2511
237 35 2823 700
860 83 2196 1686
925 2322 1058 2406
31 1342 1147 1857
2309 1305 3265 1958
1375 130 1684 1704
51 732 2523 1381
2079 771 2480 1974
708 573 1477 1362
884 913 1730 1024
639 1311 1599 1573
552 760 3478 1464
1860 117 3378 928
8 544 1047 1586
1045 187 3111 2269
735 1716 1028 2046
1077 1354 1862 2158
2073 1048 3156 1569
2571 1624 3397 2253
2561 64 2622 1713
467 840 605 1630
348 29 883 523
156 1015 2535 2523
260 901 1169 1308
1892 1812 2150 2185
1696 1004 1788 2548
190 365 2496 2640
521 437 3123 1428
605 1293 2033 2580
682 1772 961 1912
2306 1281 2454 1319
849 302 997 380
1443 669 2643 1762
1099 245 1118 1935
1171 64 2022 1697
63 978 1058 2167
247 960 3317 2691
2614 154 2675 1970
1184 227 2933 1551
342 1283 1446 1904
1556 246 3453 712
120 2008 3422 2560
931 1677 3215 2544
1423 897 3144 2537
1332 1761 2678 2693
679 990 2640 1989
461 740 3083 2086
278 193 1547 1291
328 296 3025 1668
446 1656 1328 2363
720 485 2168 2231
727 389 769 798
1383 318 2029 496
837 1544 2332 1616
2993 90 3246 698
1948 1060 3495 2256
1876 649 2849 2303
805 2040 1749 2247
1842 1467 2705 1536
272 1386 1163 2521
1197 1356 3143 1382
800 1564 2346 2277
437 1666 3091 2202
1310 1677 2458 2634
389 644 1485 1156
2495 19 3365 1492
2618 951 3150 1102
2011 371 2836 2580
1173 730 2483 930
1070 747 1549 794
952 1952 1972 2698
1427 2310 3463 2424
423 972 1079 2642
1884 19 2899 1873
1453 1604 2600 1953
1556 669 3123 2567
3154 1131 3456 1937
976 2331 3335 2594
2576 806 2747 2411
2190 1048 2585 1744
522 423 2971 2370
617 1111 3123 1228
1025 577 2018 948
1071 1192 2643 2555
1767 413 3374 820
108 895 761 1875
1531 429 2803 2696
683 2373 1261 2699
3190 271 3403 692
600 672 1031 2461
3135 500 3395 2628
2087 1825 3420 2012
1502 1203 1875 1862
626 934 2340 2025
289 1726 2615 2072
442 917 1636 1768
1831 1131 2935 2222
1866 2003 2377 2141
590 100 2230 731
996 450 1325 1783
413 1417 2397 2324
223 554 3021 2241
3022 990 3472 2131
799 1416 2626 1578
1739 2154 1863 2469
804 283 2366 2392
1322 1006 2349 2470
1783 1200 1902 1481
2647 753 3485 1806
2293 899 3469 2031
664 207 950 2127
673 816 2883 2480
892 460 1880 1287
338 158 607 387
147 1509 728 2149
1280 919 2572 1440
799 1569 2414 2409
1949 344 2992 1485
3295 727 3359 2072
1681 256 2582 1419
481 1750 497 2346
2003 136 2451 1627
2517 2518 2740 2547
2654 1607 2959 2509
993 1327 1689 1977
818 789 1865 2578
414 728 1901 2694
2176 2160 3077 2165
1298 323 1556 1867
449 186 1461 2669
595 1035 2205 1445
1528 1388 2914 1404
828 811 2751 1862
357 1056 2729 1472
1569 196 2884 998
489 1807 2274 1968
83 1940 957 2169
461 706 1049 1189
1289 970 1818 1330
1807 1627 3352 1939
1341 497 2797 499
770 1006 1070 2701
281 379 3015 1222
446 1287 1756 1974
487 647 1883 889
2073 187 3334 2575
813 943 2839 1719
1469 708 2026 1869
2078 1330 2694 1407
3144 1051 3447 1090
712 1306 2197 2117
1282 403 1887 586
816 333 2276 2470
134 1321 729 2472
592 353 2796 2002
1736 1265 2531 2695
1562 1834 1879 2526
693 102 761 2122
966 1339 1959 1535
20 2450 805 2645
862 478 1193 2610
622 272 2254 1373
971 1179 2940 2593
2057 461 3325 2494
133 1753 1479 1986
1855 1004 2658 1033
1136 30 2997 1153
1688 1341 2396 1608
190 256 1023 1168
1364 745 3132 2025
691 481 1921 2642
246 557 2095 2237
516 199 1740 1017
171 281 3276 1297
2689 739 3117 2462
205 1410 1925 2305
41 1058 2733 2258
2733 153 2967 454
2595 868 3075 1929
3021 601 3234 2501
270 98 1708 761
47 45 2376 567
2140 522 3066 2288
2306 1019 2693 1101
995 362 1908 2528
1287 1077 1443 2470
2386 1558 2511 2219
822 20 3183 2064
343 360 3386 965
1510 1124 2587 2664
1191 1815 1914 2006
765 2167 2311 2319
1868 753 3289 2061
2816 164 3478 862
758 534 791 1860
1534 562 2888 2154
619 959 1257 1861
724 287 1431 895
1134 711 3449 1478
142 432 1797 2535
26 1684 798 2244
2426 253 3172 1180
530 488 1045 1072
619 110 1033 900
203 310 2627 1103
1076 1712 2960 2186
1051 961 2601 2056
1883 733 2790 1343
325 168 2581 2532
1082 1246 2114 1989
1431 311 2477 1042
181 1590 2867 2609
247 1742 3143 2151
1215 725 3322 2322
2382 786 3175 810
364 1478 2438 2547
1893 184 3245 2243
1119 861 3464 2357
377 1936 1207 2099
10 129 1817 1069
731 56 1972 2149
3087 2250 3320 2323
591 1342 998 2223
935 924 3213 2607
816 931 3230 2637
728 606 1023 1555
2312 577 3078 2404
148 45 2870 2035
2242 1550 2463 1840
1529 2236 1547 2638
617 14 3391 848
401 1194 2116 2244
1902 38 3062 2162
865 1490 3149 1816
204 1130 3299 2160
1280 1051 1939 2454
602 1076 948 1930
2636 121 3398 2032
602 584 1364 2263
80 1991 936 2678
367 1265 2885 1394
84 1212 2755 2474
384 1144 411 1831
2457 470 2465 621
18 610 876 910
93 1515 2429 1738
2347 1467 3182 1554
2178 1650 3022 2221
988 271 1187 1260
63 790 2009 855
1571 678 2866 1171
400 1141 2277 2096
156 285 1536 2326
514 313 2039 1043
1789 951 2777 2311
366 397 2683 921
2923 1674 3175 2250
278 551 2296 889
1874 1389 3396 1957
1505 2239 2203 2554
2087 1371 2333 1762
63 1399 2071 2552
543 484 1969 1610
1579 1312 2044 1639
50 939 2111 1491
121 897 890 2582
1849 330 2321 1530
586 346 752 2323
1721 745 3097 1897
22 1556 335 1875
1521 1686 2818 2427
51 2020 2964 2376
1687 1705 2357 1872
357 1927 1357 2609
449 1498 2285 2421
735 304 3135 314
1239 891 1996 1615
89 569 279 1183
2106 1547 3033 1651
807 1005 2321 2205
1175 794 3465 834
628 796 2952 2157
2704 211 2892 352
841 562 2585 2089
490 1503 3102 2455
973 1575 1511 2369
1764 206 2542 2446
580 394 801 2363
490 924 3109 1160
249 1272 638 2111
2865 1776 3164 2222
1173 1231 1217 1357
399 1142 3323 1418
576 1454 2096 1860
1790 276 3145 2652
1722 195 2708 1047
26 515 840 1788
1372 1399 2507 2105
2184 598 2830 1833
1496 1081 3218 1802
748 821 1364 1048
1217 1625 2625 1731
1482 520 2640 881
62 1922 1397 2431
1241 49 1993 2699
1880 472 2565 1318
1597 659 2443 2238
1574 313 3264 1951
333 722 3175 2397
955 739 3164 2049
2298 267 2661 1226
1014 1137 1591 1414
1540 774 3006 2464
1782 379 1836 2509
654 893 1154 1744
239 1309 1387 1619
1760 385 3136 580
534 680 1149 1201
54 65 1111 765
2893 29 3500 850
584 1279 1860 2566
450 1494 1076 1712
445 2068 2996 2620
2826 2203 3234 2686
2514 1175 2844 2175
2040 1818 2056 2695
855 55 1588 1372
841 998 1057 2088
401 578 910 1618
2142 593 2743 2404
1564 673 2440 2264
1429 864 1669 2516
78 1623 3031 2412
163 41 2387 851
774 2328 2138 2696
196 1852 1493 2689
259 1132 2000 1617
486 708 2774 797
422 2051 3340 2503
809 281 2558 1746
2654 311 2900 2651
638 2186 2869 2253
191 1171 363 1246
908 578 3108 1193
250 1273 1199 2373
1067 40 2597 2056
626 207 3326 1018
41 787 277 1211
1447 541 2232 1594
1539 1046 3466 2643
2097 1220 2343 1616
1500 1594 2789 2218
2309 1692 3261 2234
547 1678 670 2585
334 1408 3212 2064
453 374 3024 1126
683 874 2963 1282
1151 1011 3102 1120
1419 307 3317 887
676 71 2384 2218
22 221 1680 480
197 443 536 2671
2942 2203 3123 2210
2888 617 3133 828
2033 636 2754 773
837 1813 2082 2482
1789 772 2413 2218
381 2359 1977 2473
1268 1669 2404 2042
2210 683 3363 2489
425 701 591 833
1683 1173 2991 1702
1713 1356 3225 1848
2302 1239 2505 1718
810 1698 1970 1821
145 920 2986 1106
392 461 1697 1750
712 1247 829 2168
1154 47 1684 2345
383 289 2879 2672
1573 1636 2091 1975
218 286 2345 2237
2599 2276 2850 2386
2250 2478 2602 2625
2210 1635 2507 2108
475 37 2418 1625
1967 546 2331 2264
2346 1872 3069 2423
421 1314 1905 2167
1593 1159 3110 2361
43 442 1334 2703
87 266 1263 653
1183 1419 3263 1548
2173 928 2474 1124
2325 107 3334 2361
649 1718 1466 2586
2 1021 112 1607
2316 860 2488 2379
1257 404 2737 2375
851 542 3224 811
618 1075 2759 1080
2477 968 3184 2464
0 166 911 1799
1283 307 1626 1019
531 440 2800 822
1141 433 1216 1139
181 168 3368 2437
630 788 2682 1110
507 979 762 2594
198 719 1022 1476
475 448 634 1051
958 460 1262 1225
150 568 1718 1847
94 312 2316 1048
387 1936 1499 2702
249 40 2061 1879
340 778 1255 2383
894 1907 1038 2390
1168 22 1361 2155
858 568 1934 1477
82 805 2922 2657
3359 907 3401 1061
437 106 1626 1749
1145 940 2926 2420
3105 1407 3163 1917
591 1044 996 1988
1796 696 2304 1704
1929 333 2636 2078
952 593 2795 781
1172 1566 1981 2618
1834 774 2760 1294
1893 1385 2901 2657
641 1224 2993 1365
1304 826 1393 1970
266 245 3435 1735
1685 2006 2850 2079
364 1974 2795 1995
2270 853 2462 973
1029 452 1089 2451
1726 138 2493 865
1336 451 1414 830
2178 675 3082 867
1121 133 1550 2019
755 765 1886 767
1455 993 2731 1429
771 1070 919 2344
353 2456 3185 2496
1701 560 2446 661
2813 417 2942 1643
90 907 780 1072
501 561 1515 1407
619 789 1157 805
381 1102 1999 1252
501 774 985 2256
135 1867 3385 2165
2194 563 3417 1049
1839 1523 2330 1926
992 48 2687 982
648 93 2449 2560
3272 1301 3336 2594
1618 509 2324 2300
324 12 3289 1179
10 1108 1746 2459
1290 510 3452 899
442 1805 3412 1917
2433 95 2721 1183
2157 443 2837 876
1611 697 1983 2335
1543 304 3240 839
807 1081 3142 2511
2486 612 3292 2381
283 1729 1938 1996
117 334 857 680
342 1564 726 1818
1354 2234 1652 2513
1104 2289 2197 2396
1276 1961 1504 2576
1349 275 2648 936
1345 2226 3372 2608
2551 1055 3456 1185
2902 185 2927 1668
1103 958 1536 2264
2214 725 3190 2614
884 1890 1734 2073
565 357 2576 1742
293 1267 2848 1559
1166 1625 2656 2375
70 217 2808 2685
2043 171 3351 1496
2535 1038 2684 1582
1171 1307 1838 2567
1852 824 2147 1479
1008 1154 2713 1256
1977 1056 2552 1463
843 332 1921 368
1884 492 2295 586
92 386 581 1562
703 846 1069 1374
687 315 2072 826
1635 840 2552 1320
483 582 3368 2388
2029 1338 2921 1793
2230 1293 3319 2356
1318 556 2398 1249
2713 893 2757 1882
2554 21 2675 1507
2343 2114 2597 2387
194 368 1006 2527
677 987 3229 2483
356 618 3416 708
162 780 1038 919
688 77 2726 2185
477 1047 1701 2399
912 1856 1702 2300
1660 1343 1968 2624
468 1446 2783 2175
1448 1916 2846 2704
342 76 2467 1160
179 966 850 2342
183 1539 1695 1819
702 2186 1257 2625
1985 502 3503 1751
37 2039 165 2480
539 228 3339 377
1682 405 2498 2616
1705 196 2002 998
3292 239 3446 1606
1979 504 2558 2016
1801 305 2054 1216
1456 932 1870 1084
1143 627 1771 1597
655 10 3504 1588
2047 110 2078 1601
509 439 595 1808
1293 694 1471 948
751 2077 2167 2334
88 1537 201 2184
1170 320 1803 2494
171 528 2455 891
539 1071 1713 1796
915 220 3288 2606
1650 970 3255 985
1092 1980 1464 2083
2 1285 2533 1557
216 492 2824 2478
990 2110 1391 2155
1690 1973 2245 2401
3114 176 3348 1411
829 703 2008 2645
1163 1835 2919 2226
332 1160 744 2088
2626 868 2664 1079
2454 96 3495 1690
443 323 663 1674
713 1831 2795 1847
2190 1830 3085 2643
2506 1416 3428 1936
2549 538 3417 1849
602 2398 2948 2551
5 637 1481 1366
1923 1218 2306 1741
1508 743 2497 2114
2105 39 2888 1689
1011 1285 2855 1997
569 77 1717 1286
1974 238 3491 449
516 416 3074 950
2989 1718 3111 2207
277 1040 638 1654
2328 1159 2877 1310
176 75 2329 2264
2302 292 3417 2118
528 1562 1218 1698
2219 539 3106 1909
63 242 3252 1367
821 1172 2784 1507
1869 321 2405 356
2525 603 3153 1788
942 183 2254 2437
1931 360 2335 857
1725 932 1737 2381
1860 2236 1975 2615
50 977 745 1679
748 805 3286 1095
76 418 2306 1594
693 1461 2386 2457
684 1331 1954 2605
337 478 1576 1307
360 1201 2791 2460
613 576 3105 2162
439 774 3374 1612
196 1966 1106 2460
1180 1917 2054 2667
1366 533 1955 2664
299 1560 457 2608
70 248 3492 259
170 1597 2094 2004
1606 1372 2778 1843
641 149 752 602
344 1188 455 2640
928 1361 3145 1686
1223 1383 2588 1818
1983 1609 2681 1779
564 864 1995 1174
291 1024 2270 1934
1144 636 1710 1275
452 1256 744 2622
196 731 3297 1699
104 601 1340 2164
462 544 1776 1333
395 1451 2456 1640
2814 1233 3418 2059
2107 2127 2159 2251
2484 342 3320 1200
1189 1569 1553 2159
