2000 2000 1999
1 1 1367 134
1 1 1107 394
1 1 677 824
1000 1000 1027 1473
1 1 1349 152
1 1 113 1388
1 1 383 1118
1 1 414 1087
1 1 858 643
1 1 1434 67
1000 1000 1219 1281
1 1 1466 35
1 1 957 544
1 1 191 1310
1 1 374 1127
1 1 950 551
1 1 1380 121
1000 1000 1306 1194
1 1 231 1270
1000 1000 1291 1209
1 1 600 901
1 1 982 519
1 1 1328 173
1 1 1493 8
1 1 1238 263
1 1 1303 198
1000 1000 1375 1125
1 1 682 819
1 1 570 931
1000 1000 1282 1218
1000 1000 1016 1484
1 1 946 555
1 1 512 989
1000 1000 1444 1056
1000 1000 1048 1452
1000 1000 1114 1386
1000 1000 1025 1475
1000 1000 1467 1033
1000 1000 1419 1081
1000 1000 1327 1173
1000 1000 1058 1442
1000 1000 1051 1449
1 1 650 851
1000 1000 1202 1298
1 1 388 1113
1 1 183 1318
1 1 974 527
1 1 859 642
1 1 126 1375
1 1 528 973
1 1 240 1261
1 1 253 1248
1 1 856 645
1 1 1133 368
1 1 891 610
1000 1000 1443 1057
1000 1000 1018 1482
1000 1000 1105 1395
1 1 818 683
1 1 829 672
1000 1000 1254 1246
1 1 746 755
1 1 1063 438
1 1 572 929
1000 1000 1072 1428
1000 1000 1286 1214
1000 1000 1171 1329
1 1 22 1479
1 1 674 827
1 1 287 1214
1000 1000 1346 1154
1000 1000 1470 1030
1000 1000 1417 1083
1 1 1234 267
1 1 713 788
1 1 707 794
1 1 568 933
1 1 95 1406
1 1 644 857
1 1 85 1416
1 1 779 722
1 1 526 975
1 1 1443 58
1 1 315 1186
1 1 499 1002
1 1 719 782
1000 1000 1225 1275
1 1 103 1398
1 1 896 605
1 1 1252 249
1000 1000 1097 1403
1 1 1323 178
1 1 888 613
1000 1000 1066 1434
1 1 561 940
1 1 657 844
1000 1000 1036 1464
1 1 354 1147
1 1 1020 481
1 1 701 800
1 1 978 523
1 1 1458 43
1000 1000 1260 1240
1 1 330 1171
1 1 960 541
1 1 987 514
1 1 1089 412
1 1 180 1321
1000 1000 1309 1191
1 1 153 1348
1 1 591 910
1 1 1373 128
1 1 1313 188
1 1 1436 65
1 1 235 1266
1 1 715 786
1 1 1143 358
1000 1000 1469 1031
1 1 1185 316
1 1 1306 195
1 1 423 1078
1 1 434 1067
1000 1000 1401 1099
1 1 362 1139
1 1 1299 202
1 1 553 948
1 1 1264 237
1 1 177 1324
1 1 875 626
1 1 213 1288
1 1 1440 61
1 1 813 688
1 1 296 1205
1000 1000 1436 1064
1 1 833 668
1 1 1298 203
1000 1000 1495 1005
1 1 754 747
1 1 137 1364
1 1 611 890
1 1 312 1189
1000 1000 1258 1242
1 1 1147 354
1 1 538 963
1000 1000 1413 1087
1000 1000 1251 1249
1 1 1064 437
1000 1000 1092 1408
1 1 1119 382
1 1 550 951
1 1 133 1368
1 1 415 1086
1 1 161 1340
1 1 1296 205
1000 1000 1343 1157
1 1 790 711
1000 1000 1135 1365
1 1 832 669
1000 1000 1242 1258
1 1 730 771
1 1 1494 7
1 1 696 805
1 1 728 773
1000 1000 1007 1493
1 1 490 1011
1 1 271 1230
1 1 1312 189
1 1 342 1159
1 1 43 1458
1000 1000 1100 1400
1000 1000 1341 1159
1000 1000 1210 1290
1 1 132 1369
1 1 7 1494
1 1 1012 489
1 1 1125 376
1 1 560 941
1000 1000 1244 1256
1 1 409 1092
1 1 114 1387
1000 1000 1408 1092
1 1 1139 362
1 1 88 1413
1000 1000 1141 1359
1 1 1173 328
1 1 187 1314
1 1 525 976
1 1 575 926
1 1 810 691
1 1 1093 408
1 1 562 939
1000 1000 1358 1142
1 1 303 1198
1 1 391 1110
1 1 1102 399
1 1 1127 374
1 1 301 1200
1 1 93 1408
1000 1000 1297 1203
1 1 1105 396
1000 1000 1206 1294
1000 1000 1377 1123
1 1 472 1029
1 1 1345 156
1000 1000 1017 1483
1000 1000 1167 1333
1000 1000 1272 1228
1000 1000 1269 1231
1 1 514 987
1 1 378 1123
1 1 508 993
1 1 1244 257
1 1 1095 406
1 1 549 952
1 1 82 1419
1000 1000 1385 1115
1 1 421 1080
1 1 602 899
1 1 230 1271
1 1 653 848
1 1 92 1409
1 1 179 1322
1 1 244 1257
1 1 1454 47
1 1 870 631
1 1 1168 333
1 1 1396 105
1 1 1478 23
1 1 1154 347
1 1 1353 148
1000 1000 1152 1348
1 1 849 652
1 1 970 531
1 1 79 1422
1 1 1330 171
1 1 524 977
1 1 30 1471
1000 1000 1337 1163
1 1 1408 93
1 1 357 1144
1 1 210 1291
1000 1000 1478 1022
1000 1000 1450 1050
1 1 464 1037
1 1 473 1028
1 1 284 1217
1 1 406 1095
1 1 184 1317
1 1 675 826
1 1 1429 72
1 1 797 704
1000 1000 1024 1476
1000 1000 1431 1069
1 1 265 1236
1000 1000 1010 1490
1 1 654 847
1 1 1228 273
1 1 193 1308
1000 1000 1086 1414
1 1 1479 22
1 1 1129 372
1 1 623 878
1 1 1096 405
1000 1000 1290 1210
1 1 1412 89
1 1 576 925
1 1 1308 193
1 1 1361 140
1000 1000 1430 1070
1 1 802 699
1 1 248 1253
1000 1000 1009 1491
1000 1000 1472 1028
1000 1000 1345 1155
1 1 685 816
1000 1000 1183 1317
1 1 236 1265
1 1 1288 213
1000 1000 1172 1328
1 1 442 1059
1 1 156 1345
1 1 412 1089
1 1 1420 81
1 1 334 1167
1 1 13 1488
1 1 1159 342
1 1 612 889
1 1 459 1042
1 1 643 858
1 1 854 647
1 1 998 503
1 1 57 1444
1000 1000 1394 1106
1 1 942 559
1 1 1406 95
1 1 14 1487
1 1 1465 36
1 1 841 660
1000 1000 1389 1111
1000 1000 1196 1304
1 1 1262 239
1 1 302 1199
1 1 371 1130
1 1 817 684
1000 1000 1396 1104
1000 1000 1274 1226
1 1 692 809
1 1 792 709
1000 1000 1461 1039
1 1 1231 270
1 1 1419 82
1 1 589 912
1 1 507 994
1 1 321 1180
1 1 123 1378
1 1 136 1365
1 1 277 1224
1000 1000 1125 1375
1 1 328 1173
1000 1000 1270 1230
1 1 402 1099
1 1 91 1410
1000 1000 1349 1151
1 1 580 921
1 1 1332 169
1000 1000 1075 1425
1000 1000 1139 1361
1000 1000 1476 1024
1 1 1003 498
1 1 1195 306
1000 1000 1235 1265
1000 1000 1466 1034
1000 1000 1426 1074
1 1 1457 44
1000 1000 1054 1446
1000 1000 1212 1288
1 1 1087 414
1 1 1118 383
1000 1000 1038 1462
1 1 1011 490
1 1 1317 184
1000 1000 1379 1121
1000 1000 1056 1444
1 1 70 1431
1 1 866 635
1000 1000 1451 1049
1000 1000 1215 1285
1 1 498 1003
1 1 1472 29
1 1 1162 339
1 1 533 968
1 1 1470 31
1 1 106 1395
1 1 1402 99
1 1 358 1143
1 1 1293 208
1 1 392 1109
1 1 1013 488
1 1 705 796
1 1 162 1339
1 1 899 602
1 1 633 868
1 1 209 1292
1 1 81 1420
1 1 86 1415
1000 1000 1145 1355
1000 1000 1146 1354
1 1 1243 258
1 1 1065 436
1 1 680 821
1 1 1035 466
1000 1000 1026 1474
1000 1000 1186 1314
1000 1000 1305 1195
1 1 1181 320
1 1 956 545
1000 1000 1229 1271
1 1 350 1151
1 1 1368 133
1 1 169 1332
1000 1000 1047 1453
1 1 293 1208
1 1 1217 284
1 1 902 599
1 1 1028 473
1 1 1058 443
1 1 1403 98
1 1 743 758
1000 1000 1222 1278
1 1 1342 159
1 1 1283 218
1000 1000 1218 1282
1 1 1218 283
1 1 1358 143
1 1 824 677
1 1 404 1097
1000 1000 1489 1011
1 1 716 785
1 1 1021 480
1 1 658 843
1 1 519 982
1 1 97 1404
1000 1000 1014 1486
1 1 1132 369
1 1 1459 42
1 1 1441 60
1 1 1094 407
1000 1000 1334 1166
1 1 760 741
1 1 511 990
1 1 12 1489
1 1 944 557
1 1 708 793
1 1 1267 234
1 1 934 567
1 1 1476 25
1 1 770 731
1 1 1199 302
1 1 1109 392
1000 1000 1106 1394
1 1 1016 485
1 1 1055 446
1 1 1061 440
1 1 173 1328
1 1 1161 340
1 1 737 764
1 1 1302 199
1000 1000 1246 1254
1 1 17 1484
1 1 441 1060
1 1 425 1076
1 1 1453 48
1 1 710 791
1000 1000 1004 1496
1000 1000 1110 1390
1000 1000 1189 1311
1 1 1179 322
1 1 670 831
1 1 488 1013
1 1 232 1269
1 1 597 904
1 1 883 618
1 1 1210 291
1 1 536 965
1000 1000 1185 1315
1 1 496 1005
1 1 1259 242
1 1 1188 313
1 1 62 1439
1 1 181 1320
1000 1000 1199 1301
1 1 241 1260
1 1 422 1079
1 1 1220 281
1000 1000 1369 1131
1 1 1225 276
1000 1000 1093 1407
1 1 981 520
1 1 714 787
1000 1000 1064 1436
1 1 15 1486
1 1 1211 290
1 1 1469 32
1 1 160 1341
1 1 768 733
1 1 785 716
1 1 624 877
1 1 581 920
1000 1000 1421 1079
1 1 1431 70
1 1 1492 9
1 1 922 579
1 1 672 829
1 1 911 590
1 1 871 630
1000 1000 1432 1068
1000 1000 1484 1016
1 1 9 1492
1 1 740 761
1000 1000 1429 1071
1000 1000 1232 1268
1 1 1318 183
1 1 109 1392
1000 1000 1400 1100
1000 1000 1259 1241
1 1 742 759
1000 1000 1435 1065
1 1 1131 370
1 1 872 629
1 1 601 900
1000 1000 1170 1330
1 1 759 742
1 1 1386 115
1 1 124 1377
1 1 698 803
1 1 1414 87
1 1 1207 294
1000 1000 1151 1349
1 1 1254 247
1 1 1091 410
1000 1000 1493 1007
1000 1000 1156 1344
1 1 836 665
1 1 286 1215
1 1 458 1043
1 1 1062 439
1 1 497 1004
1 1 1410 91
1 1 590 911
1 1 1316 185
1000 1000 1294 1206
1000 1000 1121 1379
1000 1000 1319 1181
1000 1000 1116 1384
1 1 119 1382
1 1 318 1183
1 1 1037 464
1 1 897 604
1 1 1249 252
1000 1000 1483 1017
1 1 1014 487
1000 1000 1065 1435
1 1 594 907
1 1 1433 68
1 1 690 811
1 1 648 853
1 1 1291 210
1 1 481 1020
1 1 454 1047
1000 1000 1322 1178
1 1 100 1401
1 1 772 729
1 1 347 1154
1 1 142 1359
1 1 467 1034
1 1 920 581
1000 1000 1188 1312
1 1 178 1323
1 1 1140 361
1 1 807 694
1 1 520 981
1 1 445 1056
1000 1000 1333 1167
1 1 1384 117
1000 1000 1439 1061
1 1 269 1232
1 1 1030 471
1 1 814 687
1 1 417 1084
1 1 1067 434
1 1 554 947
1 1 765 736
1 1 356 1145
1000 1000 1245 1255
1 1 369 1132
1 1 23 1478
1 1 815 686
1 1 1222 279
1 1 219 1282
1 1 171 1330
1 1 1001 500
1 1 1337 164
1 1 1158 343
1 1 202 1299
1000 1000 1437 1063
1 1 1278 223
1 1 494 1007
1 1 360 1141
1000 1000 1099 1401
1 1 1366 135
1 1 1235 266
1 1 521 980
1 1 129 1372
1 1 54 1447
1 1 68 1433
1 1 1280 221
1 1 695 806
1000 1000 1288 1212
1 1 313 1188
1000 1000 1091 1409
1 1 351 1150
1 1 1010 491
1 1 559 942
1 1 574 927
1 1 1248 253
1000 1000 1446 1054
1000 1000 1280 1220
1000 1000 1372 1128
1000 1000 1042 1458
1 1 1164 337
1 1 437 1064
1 1 1347 154
1 1 453 1048
1 1 433 1068
1000 1000 1328 1172
1 1 969 532
1 1 174 1327
1 1 1355 146
1 1 609 892
1 1 1452 49
1000 1000 1248 1252
1000 1000 1050 1450
1 1 926 575
1 1 932 569
1 1 986 515
1000 1000 1473 1027
1 1 1432 69
1000 1000 1298 1202
1 1 273 1228
1 1 1329 172
1000 1000 1194 1306
1 1 45 1456
1 1 823 678
1 1 112 1389
1 1 659 842
1 1 461 1040
1 1 1297 204
1 1 548 953
1000 1000 1230 1270
1 1 661 840
1 1 809 692
1 1 393 1108
1 1 345 1156
1000 1000 1316 1184
1 1 1294 207
1 1 697 804
1 1 1383 118
1 1 426 1075
1000 1000 1089 1411
1 1 477 1024
1 1 1068 433
1 1 1203 298
1 1 1178 323
1000 1000 1207 1293
1 1 1 1500
1 1 1209 292
1 1 36 1465
1000 1000 1410 1090
1 1 607 894
1 1 518 983
1 1 102 1399
1 1 748 753
1 1 1146 355
1000 1000 1159 1341
1 1 583 918
1 1 148 1353
1 1 1227 274
1 1 1123 378
1000 1000 1477 1023
1 1 1084 417
1000 1000 1143 1357
1 1 1369 132
1 1 1272 229
1000 1000 1265 1235
1000 1000 1448 1052
1000 1000 1427 1073
1 1 837 664
1 1 1236 265
1 1 764 737
1 1 811 690
1 1 1397 104
1 1 831 670
1 1 822 679
1 1 373 1128
1 1 725 776
1000 1000 1044 1456
1000 1000 1126 1374
1 1 1189 312
1 1 693 808
1000 1000 1011 1489
1 1 325 1176
1000 1000 1330 1170
1000 1000 1247 1253
1000 1000 1137 1363
1000 1000 1168 1332
1 1 201 1300
1000 1000 1111 1389
1 1 806 695
1 1 1320 181
1 1 1428 73
1 1 959 542
1000 1000 1393 1107
1 1 835 666
1 1 1241 260
1 1 923 578
1000 1000 1049 1451
1 1 867 634
1 1 1005 496
1000 1000 1365 1135
1 1 689 812
1 1 2 1499
1 1 343 1158
1 1 146 1355
1 1 1130 371
1 1 64 1437
1 1 416 1085
1 1 234 1267
1 1 1491 10
1 1 455 1046
1000 1000 1144 1356
1 1 1265 236
1000 1000 1237 1263
1 1 151 1350
1000 1000 1023 1477
1 1 796 705
1 1 279 1222
1 1 1446 55
1000 1000 1095 1405
1 1 631 870
1 1 1427 74
1000 1000 1354 1146
1000 1000 1032 1468
1 1 1256 245
1 1 1468 33
1 1 246 1255
1 1 1354 147
1 1 1276 225
1000 1000 1486 1014
1 1 69 1432
1000 1000 1193 1307
1 1 1200 301
1 1 138 1363
1 1 226 1275
1 1 1049 452
1000 1000 1122 1378
1 1 641 860
1 1 1122 379
1 1 228 1273
1 1 909 592
1 1 864 637
1000 1000 1187 1313
1 1 135 1366
1 1 596 905
1 1 1285 216
1 1 31 1470
1 1 699 802
1 1 778 723
1 1 1114 387
1000 1000 1340 1160
1 1 448 1053
1000 1000 1045 1455
1000 1000 1177 1323
1 1 25 1476
1 1 1166 335
1 1 192 1309
1 1 1409 92
1 1 1116 385
1000 1000 1287 1213
1 1 637 864
1 1 556 945
1000 1000 1323 1177
1 1 789 712
1 1 566 935
1 1 1385 116
1 1 251 1250
1 1 795 706
1 1 223 1278
1 1 571 930
1 1 346 1155
1 1 1039 462
1000 1000 1384 1116
1 1 1290 211
1 1 34 1467
1 1 1204 297
1000 1000 1300 1200
1000 1000 1197 1303
1 1 59 1442
1 1 42 1459
1000 1000 1102 1398
1 1 1223 278
1 1 299 1202
1 1 678 823
1000 1000 1482 1018
1000 1000 1312 1188
1 1 784 717
1000 1000 1339 1161
1000 1000 1236 1264
1 1 401 1100
1 1 1145 356
1 1 1190 311
1 1 1281 220
1 1 11 1490
1 1 478 1023
1 1 196 1305
1 1 185 1316
1 1 666 835
1 1 158 1343
1 1 753 748
1 1 1245 256
1 1 53 1448
1 1 1392 109
1000 1000 1085 1415
1 1 353 1148
1 1 1411 90
1 1 626 875
1 1 916 585
1 1 3 1498
1 1 537 964
1000 1000 1162 1338
1 1 993 508
1000 1000 1148 1352
1 1 379 1122
1 1 951 550
1 1 1462 39
1 1 928 573
1 1 1156 345
1 1 398 1103
1 1 35 1466
1 1 712 789
1 1 827 674
1 1 1108 393
1000 1000 1039 1461
1 1 1206 295
1000 1000 1080 1420
1 1 1261 240
1 1 1364 137
1 1 1474 27
1 1 182 1319
1 1 198 1303
1 1 964 537
1 1 502 999
1 1 857 644
1 1 846 655
1 1 906 595
1000 1000 1279 1221
1000 1000 1324 1176
1 1 1490 11
1 1 679 822
1 1 110 1391
1 1 229 1272
1 1 1226 275
1 1 1036 465
1 1 387 1114
1 1 544 957
1000 1000 1277 1223
1000 1000 1012 1488
1 1 879 622
1000 1000 1362 1138
1000 1000 1182 1318
1 1 1174 327
1 1 773 728
1 1 451 1050
1 1 164 1337
1 1 480 1021
1 1 622 879
1 1 1326 175
1 1 436 1065
1 1 976 525
1 1 775 726
1 1 921 580
1000 1000 1422 1078
1 1 787 714
1 1 1160 341
1000 1000 1338 1162
1 1 214 1287
1000 1000 1388 1112
1000 1000 1213 1287
1 1 958 543
1 1 220 1281
1 1 788 713
1000 1000 1223 1277
1 1 396 1105
1 1 186 1315
1 1 380 1121
1 1 627 874
1000 1000 1425 1075
1 1 882 619
1 1 276 1225
1000 1000 1131 1369
1 1 1135 366
1 1 555 946
1 1 261 1240
1 1 1483 18
1000 1000 1459 1041
1 1 694 807
1000 1000 1370 1130
1 1 848 653
1 1 1196 305
1 1 337 1164
1 1 1171 330
1 1 1437 64
1000 1000 1173 1327
1 1 988 513
1 1 1194 307
1 1 418 1083
1 1 197 1304
1 1 939 562
1 1 1157 344
1 1 83 1418
1000 1000 1342 1158
1 1 1496 5
1 1 1485 16
1 1 1405 96
1 1 1060 441
1 1 821 680
1 1 389 1112
1 1 720 781
1 1 1124 377
1 1 446 1055
1 1 1082 419
1000 1000 1108 1392
1000 1000 1348 1152
1 1 927 574
1 1 1401 100
1000 1000 1249 1251
1 1 1057 444
1 1 141 1360
1 1 995 506
1 1 847 654
1000 1000 1169 1331
1 1 452 1049
1 1 1340 161
1000 1000 1216 1284
1000 1000 1468 1032
1 1 1359 142
1000 1000 1267 1233
1000 1000 1192 1308
1 1 1335 166
1 1 333 1168
1 1 1009 492
1 1 420 1081
1000 1000 1304 1196
1 1 999 502
1 1 766 735
1000 1000 1021 1479
1 1 331 1170
1 1 272 1229
1 1 738 763
1 1 329 1172
1 1 938 563
1000 1000 1352 1148
1 1 323 1178
1 1 1407 94
1 1 163 1338
1000 1000 1209 1291
1 1 316 1185
1 1 194 1307
1 1 267 1234
1 1 1038 463
1 1 1456 45
1 1 1149 352
1000 1000 1034 1466
1 1 905 596
1 1 1163 338
1 1 688 813
1 1 640 861
1 1 1054 447
1 1 1336 165
1 1 355 1146
1000 1000 1155 1345
1 1 1059 442
1 1 980 521
1 1 1172 329
1 1 51 1450
1 1 1275 226
1 1 843 658
1000 1000 1275 1225
1 1 1138 363
1 1 1292 209
1000 1000 1460 1040
1000 1000 1434 1066
1 1 66 1435
1 1 1239 262
1 1 663 838
1 1 1183 318
1 1 1126 375
1 1 563 938
1 1 167 1334
1 1 885 616
1 1 750 751
1 1 1324 177
1000 1000 1077 1423
1 1 903 598
1 1 262 1239
1 1 1074 427
1 1 309 1192
1 1 195 1306
1000 1000 1366 1134
1 1 500 1001
1 1 901 600
1 1 408 1093
1 1 937 564
1 1 89 1412
1000 1000 1062 1438
1 1 1043 458
1 1 1381 120
1 1 1480 21
1 1 485 1016
1 1 28 1473
1 1 1152 349
1 1 78 1423
1 1 375 1126
1000 1000 1181 1319
1 1 962 539
1000 1000 1479 1021
1000 1000 1320 1180
1 1 1375 126
1 1 1142 359
1 1 1475 26
1 1 465 1036
1 1 1307 194
1 1 1167 334
1 1 1447 54
1 1 1444 57
1 1 457 1044
1000 1000 1307 1193
1000 1000 1191 1309
1 1 1269 232
1 1 72 1429
1 1 1287 214
1 1 1115 386
1 1 794 707
1000 1000 1392 1108
1 1 573 928
1 1 1247 254
1000 1000 1142 1358
1000 1000 1063 1437
1 1 578 923
1 1 55 1446
