3145 3229 324
2896 697 3022 2662
738 1506 2310 3125
230 512 1968 1727
1093 832 1838 2550
498 2447 1395 2708
2325 952 3031 2312
412 1452 1875 1533
2095 1399 3025 2100
528 1645 737 2058
1473 592 2437 3057
1369 1507 1384 2449
2756 778 3138 2814
22 1686 1229 1970
877 653 1813 2528
169 1808 836 1854
1176 668 2236 1074
58 2972 1482 3163
1961 914 2542 3048
1096 1574 2368 2315
1657 1128 2380 1514
101 2009 2380 2659
60 1267 981 2510
2095 256 2882 2029
150 1905 1691 2369
493 1043 3053 2781
1935 493 2923 2161
2351 215 2598 3127
621 1214 2647 1454
107 639 1194 1643
784 1038 3054 2047
2 158 1177 1093
148 1582 2829 1991
1644 667 2503 2658
150 878 968 2885
1009 171 1369 2699
2030 2483 2603 2902
941 45 2290 3021
2623 366 3010 1043
1062 554 2345 2400
518 2718 2553 2768
249 1150 1737 2647
1518 580 2265 1306
1298 539 2077 1731
115 565 2272 2866
1260 44 2225 2745
792 1135 2211 1935
2581 1108 3092 1755
368 883 1898 2398
948 1638 2419 1682
1707 4 2273 438
2409 1983 2787 3000
1595 1197 2028 1296
181 171 276 2748
1028 402 3119 1237
1265 2263 1320 2663
504 1074 1266 1090
231 1398 2462 1991
2497 31 2894 1395
1100 445 2659 1778
738 1450 1172 2367
569 217 2000 1027
566 1351 1987 2040
2057 136 2675 2478
387 1566 1394 2444
3110 2639 3126 2672
615 1569 2977 2672
145 481 870 1396
663 425 2023 2381
196 1244 632 1687
1124 255 2867 282
1591 987 1981 1627
1546 820 1932 3090
30 2699 57 2935
316 1170 2510 1573
2283 614 2595 1911
1088 185 2615 3132
1578 2145 2017 2537
44 1899 3000 2701
1236 1876 1854 2090
326 2439 2282 2661
427 688 1363 2065
2667 909 2887 2054
2314 56 2659 505
13 959 973 2090
1183 2767 2534 3054
573 216 670 2944
1313 1233 1907 3197
1114 1325 1318 2898
2196 1949 3028 2975
2 412 942 2467
1678 826 2134 2155
2698 117 3008 369
1804 2501 2081 2696
1467 1346 1671 2228
1250 1196 1708 2596
1730 910 2454 2984
2478 1614 2719 3084
1589 1606 2453 2628
1930 1663 2393 2837
466 144 1816 2719
2144 160 2400 760
209 1231 1203 1262
436 488 2738 1663
216 853 222 2353
1245 2016 1719 3046
3 1372 2234 2398
582 1629 1310 2812
1803 1646 2164 1920
842 92 1907 2036
881 24 1232 1604
873 755 3086 2508
822 965 2353 2575
138 181 1517 2571
1886 2886 2181 3106
80 164 764 715
1895 2350 2781 2892
300 25 1823 1208
1071 2835 1618 3055
42 46 2273 127
248 1005 1512 3172
1526 78 3025 1761
49 1657 2072 1695
552 2335 1713 3126
387 320 1271 2506
1220 156 2051 1226
2016 761 2158 2866
662 718 2095 2233
1866 2602 2665 2792
126 270 1910 2148
484 1840 3118 2808
1478 726 3053 1381
1130 2008 2365 2609
1824 493 2416 2825
468 912 1741 1451
132 2335 2688 2581
427 745 2795 2945
1660 2286 3118 2892
1134 923 3110 2022
1580 381 2943 683
2100 1386 2219 2637
914 547 3069 2243
898 841 1383 1908
1825 782 2264 2307
1221 680 1829 2698
1259 622 2837 1606
2070 2170 2384 3043
688 655 1362 1771
2275 261 2811 2195
2288 232 2497 3052
423 167 1602 3072
304 2178 2545 2596
393 72 2429 546
2186 294 2768 1356
2475 1331 3008 2106
2235 2140 2908 2438
368 902 2676 1769
1063 1142 1922 1447
110 2902 182 3106
468 180 1279 969
711 1995 2500 2977
1795 1016 2361 2207
549 1126 1615 2206
1697 358 1700 2198
146 590 2175 3032
2572 85 2778 684
1318 1135 2495 2089
373 628 1249 1990
1103 735 1765 2322
1151 1813 1839 1999
399 937 2045 2130
46 705 1807 2183
64 971 132 1882
1070 1615 1603 2924
1431 1960 2350 2624
2392 305 2659 1710
197 313 2516 3040
237 1862 1199 2712
1241 1018 2127 1939
324 220 1893 1746
2598 1573 2625 2335
174 699 801 1300
1137 537 2484 1887
1627 235 3113 1376
609 1190 2249 3145
48 301 2542 2841
1155 653 2849 1731
834 1618 1414 1813
1611 866 2324 1640
228 327 2099 1067
1779 561 1871 1548
