2451 3842 1260
872 2784 1663 3295
2087 1174 2109 2718
2130 1513 2242 2256
1833 2115 1995 2697
1342 2941 1466 3539
1209 1743 1904 3635
1454 1964 2172 2448
65 146 759 1710
619 830 1445 3823
7 1775 1946 2981
692 1239 2113 1824
1690 2068 2238 2678
719 353 1557 930
1127 603 1627 2732
1636 805 2437 2643
1461 1260 2410 1279
546 1735 1474 2009
227 1240 1819 1432
186 1216 555 2860
801 874 1338 2797
1039 3160 1156 3576
760 702 1387 1623
720 3064 1238 3199
1459 981 1843 1699
1005 1709 1872 1982
533 106 1453 3479
831 1181 2278 2151
669 748 1083 1267
495 1772 1937 1894
1162 144 1297 820
774 74 1969 2247
475 1765 735 2734
85 361 1013 1164
951 601 1806 2310
966 1906 1010 3438
1010 2072 2128 2576
1005 2223 1745 2488
226 710 1688 1021
802 137 2207 2936
122 2129 1169 3097
465 655 1066 1306
428 1687 534 3026
113 936 500 2000
959 959 1844 1410
438 2426 472 3767
399 1104 707 2669
509 2022 1647 3440
242 10 2381 997
795 1456 839 3613
112 634 2273 1483
1455 1197 1910 3741
1591 2130 2323 3248
1363 2512 2427 2601
1185 881 1536 2494
506 2925 641 3710
886 1124 1550 3119
1324 752 1366 1264
135 1501 2056 3736
1846 913 1927 2380
368 1209 1694 3453
1889 1613 2252 2515
381 1208 607 1993
503 2081 1229 2946
985 1123 1294 1248
301 1637 741 3235
2129 637 2130 2396
166 514 1014 1123
215 619 1093 3814
676 622 1135 1044
214 855 1197 948
2096 690 2186 2161
874 3530 1268 3728
97 339 875 2705
259 2002 1264 3691
217 796 2184 2584
165 3521 868 3824
1543 1557 1953 2596
115 2431 1975 3606
249 1836 492 3167
944 1064 1309 2929
2124 477 2392 3814
1071 258 1251 351
510 1891 1587 2176
1380 2108 1932 2608
529 1633 609 2780
229 624 720 2038
276 576 710 1858
1325 1017 1946 3690
473 729 2108 1275
1342 360 1917 1393
294 2282 2206 3474
1642 1273 1972 3058
558 259 976 3297
248 2368 441 3376
354 2320 600 2851
238 646 1845 1794
106 2630 786 3395
218 2647 2219 3244
1190 165 1198 3563
726 1595 1707 1919
347 43 1286 3257
349 510 1862 1801
435 2314 845 3669
304 2278 2386 3533
244 2497 2010 3204
810 2173 1003 3714
216 1472 1448 2802
606 393 2006 1769
2184 44 2258 1008
748 566 2020 2289
167 1969 1845 2009
192 536 1541 1068
129 699 688 796
930 2163 2101 2208
929 126 991 3381
975 788 1002 981
36 286 104 393
764 2559 953 3371
618 271 1489 2982
517 2303 1725 3409
251 1399 373 2404
588 2491 1340 2852
1870 272 2162 687
911 2578 2333 3437
472 197 585 1353
1888 1666 2410 2639
418 1433 1881 2957
784 229 950 1255
279 783 327 2327
209 947 390 3336
1026 575 1190 1813
351 1855 1780 2273
1317 1381 1770 2512
227 3118 1314 3657
211 157 1902 474
1921 1168 1982 2095
449 33 1339 2486
34 56 1107 3033
172 3352 784 3642
300 1521 1404 3046
529 1051 847 3327
220 1917 912 3456
32 2418 2233 3567
976 516 2291 1222
910 2124 1078 2128
1164 459 1220 497
1167 1440 1649 1892
215 332 1108 3777
7 829 1740 2876
1041 365 1493 2929
356 1562 1130 1748
321 990 2188 2246
213 238 1487 1128
58 212 226 2064
1690 751 2322 3340
20 1486 1258 3595
982 984 2273 3220
17 1524 430 1555
498 155 2348 1190
349 1962 620 2757
381 545 1344 1473
1465 499 2283 2987
1150 1474 1298 2092
25 1098 1597 3442
1089 1226 2025 2041
118 373 555 2846
681 2575 727 3713
68 899 1442 1970
475 149 1410 997
1395 38 1862 3543
780 2417 1908 3732
450 2820 613 3797
1868 944 2218 1683
652 1257 1028 2772
461 1045 1015 2366
1439 2641 1711 3394
1166 114 2383 1001
809 1259 1983 3401
1487 333 2041 3229
813 602 1188 1775
138 514 1787 2944
1242 3347 1589 3411
970 1371 1784 3533
1123 142 1632 1127
110 342 312 2455
117 1024 2205 1118
686 111 2058 3395
672 130 1462 1893
736 2022 989 2084
662 1494 793 2273
2174 2000 2389 3502
929 905 2283 3700
745 3177 1029 3215
579 208 1902 1761
318 608 698 2164
10 616 955 3610
571 708 795 2680
355 1725 1038 1927
1423 990 1838 2628
1073 920 1448 2506
1059 1734 1345 3368
1128 2089 1786 2804
216 68 2044 2167
511 439 2286 3722
197 2278 743 3382
712 719 806 2238
1681 2080 2039 2087
599 1722 1410 1801
740 961 1175 2600
188 2414 381 3180
1477 1342 2315 2739
618 119 1347 3757
1340 966 2313 1148
890 1408 2346 2939
46 980 960 2844
552 2656 1355 3234
333 1067 1888 2801
608 1354 1372 1446
682 929 1734 2472
251 29 1973 395
188 1149 1162 1418
1587 1160 1706 3338
214 1577 1396 3290
1135 1511 1736 1808
1030 713 1913 2340
1686 1668 2449 3609
73 1240 2406 1265
1583 2842 2144 2923
607 2349 1334 3815
540 109 1663 300
287 777 553 3398
527 76 1809 2249
197 1786 552 3510
1155 3465 1468 3709
928 251 932 1894
324 2148 2408 2952
519 2768 862 2901
5 2059 618 3823
369 851 1171 3443
798 289 1498 2891
424 69 956 1898
1116 1817 1791 1824
565 346 2375 2606
1119 26 2080 3065
331 852 664 2482
1659 2710 2395 3211
292 642 2130 3278
1038 1424 1599 1880
49 1483 2141 3449
1170 1146 2201 3726
158 653 966 2597
54 30 2000 2098
423 348 1141 3496
1927 2510 2226 2782
622 271 1617 1220
1449 2490 2143 3646
1770 2546 1883 2604
1135 113 1735 1716
1172 1288 1958 3054
1617 1587 2313 3079
1678 1128 1801 2866
1493 1751 2255 3214
1151 2629 1670 3252
691 1610 1236 2089
94 1304 1489 2066
727 2295 2448 2350
652 2745 1060 3424
286 2413 2345 3325
550 799 949 3558
729 1912 2339 2885
397 482 719 1230
505 823 1337 899
225 2436 586 3487
439 1032 553 3455
561 1697 1687 2000
36 1085 1737 2663
1035 1653 1611 1771
1651 2349 2051 3286
528 1265 1794 2054
1006 355 1694 2606
699 2285 2125 3381
589 71 2404 3790
1009 729 2174 1060
105 19 1746 3423
369 1441 1045 2537
1480 435 2294 2085
1999 1927 2278 3568
631 143 837 2003
285 2092 356 3197
1930 291 1990 1064
630 1731 1204 2719
551 239 1814 1166
705 2927 776 3605
79 1212 1917 2313
784 2253 1911 2728
418 2285 512 3386
1967 759 2006 2619
1463 2467 1466 2673
1243 1967 2436 3047
871 2168 2170 3788
1445 551 2260 3552
679 3652 798 3824
1527 1063 2137 1313
148 1083 825 1526
495 258 1374 1974
193 2828 1275 3693
859 2507 1749 2811
1666 1145 1675 3095
426 1672 1529 2883
548 419 724 1119
355 523 1646 3604
1053 1059 2438 2272
890 3032 2240 3328
1594 2386 1923 3461
345 1924 1522 2845
95 2492 258 3840
344 792 880 2262
391 1684 1644 2001
342 363 1025 620
14 77 1424 2154
952 318 1057 949
276 866 601 911
1462 1832 1648 3246
127 1254 768 2233
1619 2026 2210 2194
627 175 1186 235
486 810 2191 2833
2126 1760 2426 2462
60 1467 2387 3343
524 2060 1158 2904
1400 563 2087 3394
516 440 2048 3316
823 1239 2252 3014
907 253 2279 2487
974 776 1157 3569
368 1767 1832 2337
516 877 755 1158
1021 2332 1635 3518
499 226 1697 2956
1691 1967 1732 2090
681 648 1364 1713
868 195 1748 1284
620 1125 821 3082
1120 2387 1965 3590
360 383 1916 978
461 2165 1749 2821
797 605 1586 3104
556 3090 1080 3625
1428 2188 1998 2674
657 933 2352 3692
894 2097 1139 3278
2280 2435 2362 2548
250 997 1473 2068
1050 209 1487 3303
1328 1734 2286 2476
69 1731 1397 3136
471 60 1241 2415
272 107 1790 3349
1911 419 1944 801
1218 322 1850 3348
2004 79 2217 316
904 2457 1711 2970
2164 1432 2395 3474
1917 2284 1958 2665
1207 232 2150 1478
2072 914 2415 1213
616 318 2427 1385
188 996 2419 1441
1427 405 1580 3260
125 752 824 1210
303 586 1905 835
490 2123 1612 3310
504 430 1379 2709
464 899 1132 2276
1402 1071 2319 2572
32 1134 885 2633
1364 2329 2221 2936
776 1373 1416 2140
522 905 2081 2107
937 3398 1298 3550
822 1661 2253 3713
192 9 1253 20
45 2813 1658 2988
1573 1041 1863 3378
74 437 1571 2319
433 569 1193 3723
1400 919 2230 2442
19 1337 1507 3131
17 1204 1534 2330
168 1555 1887 2644
1974 949 2315 1554
177 1345 189 1957
653 2035 1466 3414
1522 1422 1734 2074
1648 4 2431 725
311 1024 2386 1038
364 1312 722 2401
1092 1573 1247 3490
617 3034 678 3170
179 536 1891 2428
312 436 1845 701
55 870 2168 2355
2412 2078 2439 3502
340 1109 1470 3362
946 31 1495 2550
1865 1499 2449 1577
229 486 912 2099
129 818 1395 2919
75 169 1169 3275
465 1770 726 2790
154 1195 2333 3653
1442 1344 1679 3299
1149 3264 1901 3645
677 272 2201 1037
1534 2421 2159 2497
1033 2785 2019 3708
1030 809 1941 1232
1615 2313 1959 3711
342 1008 688 2064
1340 960 1577 2110
603 1369 2377 2003
847 2190 1917 3078
287 864 444 3826
829 1843 2044 1958
278 1050 970 3639
643 2954 792 3124
1352 1559 1911 2959
765 1274 2260 3285
756 251 1141 327
275 83 1676 2503
632 1820 751 2685
1159 607 2066 1587
226 973 683 3273
347 109 2321 1523
1032 962 2267 1560
85 952 1851 2265
996 2204 1466 2683
845 2212 1085 2960
1966 875 2171 1530
103 814 2412 1585
2203 1341 2246 2125
672 1479 1073 3281
1269 871 2306 2097
876 973 2164 1184
508 867 1240 2331
69 1572 1989 2667
233 1036 2040 2375
314 513 2241 598
1621 2575 2256 2606
634 114 818 2877
1340 1157 2134 3698
994 1619 1281 2149
346 685 1399 1517
877 645 2379 1865
62 2842 1797 3460
192 17 1011 656
723 2609 2083 2807
922 2035 1483 2051
207 731 2208 2216
909 910 2123 3524
1135 1630 1755 2741
756 1559 1089 2195
742 501 2121 1324
390 2778 2074 3021
214 405 1476 3091
153 215 975 2920
1043 300 1492 1210
365 3540 2219 3741
12 706 457 3506
597 217 2401 1381
261 754 1728 1072
350 2124 1980 3438
1536 656 1860 2674
838 706 2100 1736
389 3082 1790 3740
1010 861 1629 1965
270 749 1007 1672
650 341 1517 1470
155 836 1502 2817
1548 865 1937 1374
913 2650 1890 3413
1625 2265 2165 2643
276 3394 1506 3507
379 1067 763 2697
851 989 1981 2634
434 1704 952 1796
1619 831 2324 2560
1347 2448 1552 3351
20 2636 1381 3528
1374 473 1384 2589
568 682 703 879
980 359 1394 3704
874 811 1470 3799
844 529 2046 971
511 1896 2264 2548
637 412 2150 2003
219 162 820 297
1080 388 1753 3119
368 803 1827 3773
216 1669 598 3548
292 199 483 1854
1421 608 1843 3014
234 603 886 2023
1223 2475 1834 2743
516 1099 2428 1884
357 1416 2266 1611
1078 2900 2165 3007
2147 584 2182 2636
2357 498 2361 1878
1582 531 2394 2824
405 1368 2088 1605
779 365 1680 3326
559 1130 709 3565
634 292 1927 3696
850 3516 2116 3755
601 559 1996 2646
994 1451 1760 2553
1518 838 1753 1803
1797 1132 2165 2851
1875 438 1927 3520
637 1962 1197 2686
80 309 855 1090
319 1067 1944 3018
1046 1381 2196 3829
904 168 1117 2013
250 415 804 2241
765 755 1145 1514
573 1524 2141 3668
928 454 1189 639
1352 38 1831 3127
647 88 1388 328
159 210 1149 544
19 3384 1681 3395
1475 521 2346 1307
616 128 673 2537
12 998 1966 2685
1153 606 1357 1906
1598 1262 1856 1355
778 1282 2301 3690
1280 356 1360 2931
204 2407 925 2622
626 3095 2358 3507
31 957 718 2584
152 644 219 3232
444 2273 1018 3144
1049 2828 2029 3074
983 1001 2090 1208
621 746 1986 3519
46 200 2113 3029
726 810 1133 1171
1003 872 2112 2584
406 722 1826 3815
2294 73 2422 3109
1158 2875 2302 3195
878 2020 2020 3254
1125 74 1367 202
68 571 1268 3608
2187 363 2236 2080
471 59 852 1522
60 3311 1819 3363
191 135 1732 1488
540 89 1919 1571
1128 890 2347 1499
1197 2127 1695 3112
894 462 1864 3806
66 1325 1420 2721
522 544 614 3368
76 1985 2122 2493
203 2686 410 2893
1929 654 2450 2667
1728 386 2390 1956
1226 969 1534 1813
1500 206 2120 286
719 959 1475 1424
288 32 1100 1427
230 535 2295 2325
988 68 1161 152
1003 920 1176 2193
262 74 2167 1498
1523 1070 2183 3733
2343 640 2354 2764
1766 783 2134 2645
833 771 1193 3809
721 709 1218 1248
415 1585 795 1823
300 731 1320 1592
188 1533 1529 3271
106 183 424 2308
1159 2033 1335 3121
825 226 1351 1806
673 559 1453 3604
852 1244 1967 1781
446 2915 1088 2938
940 3545 2175 3612
540 1564 1819 3024
900 996 1198 1024
727 1113 1397 1629
95 1145 1292 3294
28 1024 1709 1788
159 2340 2297 3590
2291 2101 2296 2669
52 1708 665 3172
1055 882 1942 3215
960 597 1599 1382
1550 411 2270 564
351 453 764 3495
154 1579 894 2923
1402 2323 2235 3683
946 637 1448 3785
882 492 1210 1019
1526 582 1919 2434
1520 1303 1557 1844
266 628 1021 3316
343 1396 478 3379
1215 664 1367 2401
682 1628 1005 1958
416 571 1923 589
579 200 835 1430
1048 1263 2213 3459
710 214 1208 2162
154 876 1290 2170
1433 1363 2100 2233
408 15 1299 2177
710 2664 1112 2866
252 1094 1666 1169
857 1438 911 2667
1131 668 2096 895
527 1489 1825 2448
662 1650 1812 2397
1459 1740 1700 3231
582 2165 2042 2279
303 1872 2189 2148
812 230 996 1637
1080 2403 2370 3300
690 2912 2107 3097
1205 2786 1361 3656
573 701 1341 3512
924 437 1460 1420
552 1542 1284 1767
1246 1086 1565 2929
1299 1151 2441 3340
2153 1367 2409 1494
1171 362 1262 2423
85 3226 938 3579
970 1253 1559 2661
1947 895 2306 3380
2001 446 2073 2049
277 1320 588 2793
205 1349 525 3662
2166 769 2417 3247
628 55 1733 2835
1106 211 1819 3568
2305 452 2324 3008
380 726 1062 2713
841 1733 885 3609
211 840 1110 3790
207 352 1393 1721
1201 497 1532 1597
831 42 1215 368
824 360 2245 3093
1708 388 2159 3835
213 1295 1424 2271
672 1739 2092 2084
520 584 1114 2278
1797 2997 1829 3262
676 774 1526 975
702 1042 2127 3014
975 364 2210 501
1257 2651 1752 3186
1585 260 1964 3298
722 2030 1186 3094
485 2663 1977 3818
1209 2806 1936 3372
31 2283 1366 2674
1618 1942 2415 3069
1260 89 1839 526
561 95 2126 280
175 1388 1439 2524
1875 2553 2255 3101
612 2952 1296 3841
473 1006 1418 1569
763 166 1995 3191
373 2327 752 2789
975 2225 2008 2741
208 175 455 911
886 1247 1784 1955
19 2383 2003 3425
2213 2857 2427 3484
215 1228 1560 2842
292 121 2355 2768
475 2699 1767 2895
609 171 818 2571
464 3228 2378 3765
557 560 1488 1649
466 1489 882 3125
108 2198 406 3528
1141 1380 1278 1672
1153 1402 1354 3170
263 1704 1774 3082
772 2808 1516 3768
99 3094 2404 3841
881 456 1337 2937
852 817 1648 1652
1552 2222 1685 3317
490 1064 1885 1087
34 1511 2053 3067
687 730 1074 2574
1472 1489 1670 1792
289 46 1999 3404
520 1021 1927 2611
936 2346 2361 3474
1159 759 1283 3737
270 719 651 3400
34 1215 1642 2568
605 404 1136 3665
857 1949 2211 3402
1354 113 2091 1155
457 96 2163 1054
713 1875 1437 1925
2257 1170 2326 3709
881 696 1560 2939
1241 57 1461 1061
51 2465 1614 2672
7 265 523 3176
67 1150 401 3404
1437 843 1448 1880
992 52 1820 2537
324 572 1216 1055
759 1674 1748 1858
224 977 2337 3369
1394 947 1927 2821
965 949 1545 3167
1826 1440 2217 3067
1873 2505 1969 2725
294 1204 906 1914
1044 1287 1052 1993
862 1630 1864 2048
965 135 1043 1000
562 1282 1255 2803
547 2096 1477 3746
1090 2530 2128 2869
568 929 1908 2386
1183 299 1347 1292
814 682 1859 3702
395 918 2063 2538
1276 952 2288 2407
909 2220 2044 2806
446 1850 1696 1882
685 1836 882 2394
1487 13 2234 2942
131 2230 1490 2572
417 2448 1747 3345
542 3424 2104 3625
128 1810 1296 2272
343 2460 1838 2659
172 2764 509 2999
1025 2252 2044 2962
118 2598 252 2869
62 69 2050 3758
1107 972 1256 2964
1016 1856 1288 3434
444 890 561 2555
1019 404 1386 683
923 650 1226 2409
1116 3156 2361 3824
914 1344 2341 2005
295 3174 1300 3574
1107 1918 2127 3614
123 2026 1924 2892
1174 2918 1203 3592
1039 183 1582 3008
141 1460 1003 2482
1218 3109 2110 3199
1097 1228 2145 3703
1336 399 2049 2157
254 600 867 2570
25 2562 1556 3835
635 922 2419 1313
9 557 1388 3738
1174 1606 1243 1760
2400 16 2416 256
2150 2242 2243 2821
1413 1729 2348 1836
1077 1601 2287 3723
1475 599 2133 1863
1063 347 1962 3757
1086 1674 2015 3685
370 1274 1145 2590
1127 2316 1920 2365
307 566 1385 3760
92 1333 227 3174
370 178 1903 2646
2100 741 2145 2605
80 1916 374 3678
31 1843 574 2611
424 1672 1896 1901
584 418 1316 2026
41 302 1386 3200
1890 1159 2182 2784
223 2414 1626 3695
2173 2769 2404 3516
803 29 2105 3301
486 452 1215 2074
634 1937 880 3607
702 2401 741 3799
325 1634 609 3293
51 2763 2087 3815
654 1656 2337 2452
573 936 1686 2525
1728 535 2042 1245
1236 739 1613 1424
1161 1322 1231 3487
1311 195 1832 2838
460 1733 895 1782
1255 1034 1478 2188
1118 1111 1792 2245
375 1419 451 2154
237 1 540 3435
1095 318 1850 3600
515 2491 1707 2555
1131 1204 2250 3515
1943 1658 2333 1701
530 600 2357 3506
747 2164 1174 2349
117 1672 1162 3596
846 1967 852 2909
787 1340 1998 3157
49 2522 1229 3143
447 1136 1942 3400
454 2328 562 3243
564 887 687 1585
462 1736 559 1932
369 61 522 3224
986 1184 1727 1950
343 936 1226 3329
1479 3202 2366 3688
1429 545 2171 2249
582 364 1842 530
1289 573 1488 1637
1830 172 1857 2048
759 1444 938 2857
1151 592 1200 1883
1384 1439 1425 2803
24 409 2266 3221
1450 227 1519 2130
1972 266 2095 1234
1137 755 1148 1674
1302 1183 1692 2962
852 212 1332 2307
239 181 988 1368
643 2444 1050 2472
225 2781 1888 3369
893 3675 2042 3826
341 476 1380 1969
251 3499 1844 3789
278 2839 2321 3551
1275 241 1452 2748
14 1562 449 3653
207 2076 1362 2409
423 410 1948 3143
206 3631 829 3642
43 538 1734 3503
38 1076 2317 1267
1709 2170 2262 3420
922 25 1314 295
1317 1032 1670 2826
1726 2638 2282 3563
596 2133 2413 3580
1859 2270 2186 3820
358 1949 542 2627
898 1521 2035 1697
97 1368 1872 3046
238 2207 1519 2483
58 1002 1494 1382
212 2752 1593 3752
46 1158 1235 2928
1842 2182 2433 2406
1779 2472 2140 3098
451 234 630 2655
973 1557 2295 3667
480 1265 514 2027
801 2041 1565 2953
2239 179 2394 2062
198 264 1293 658
1004 167 1556 1419
30 27 460 1379
89 803 710 3157
85 87 1330 1176
507 203 1148 2255
468 2209 1021 2343
458 162 814 2980
1477 1123 1868 1535
1017 607 1684 629
416 470 1470 1902
223 1472 1244 1843
925 1665 1933 2326
1935 1059 2180 3756
1167 2308 2197 3264
158 1194 2134 1693
981 989 2118 3198
78 433 494 2045
1142 577 1422 2335
1716 89 2309 1318
624 1402 1512 3695
299 57 2204 1143
1508 1406 2296 1674
596 2224 2340 3033
567 1425 1473 2487
1503 1177 1504 2767
1204 1119 2240 2895
1021 1654 1524 2971
503 582 1085 2581
2054 2607 2173 3228
368 41 1216 3245
271 2466 2154 2959
1567 640 2215 2302
756 2416 935 3653
97 2183 770 2316
331 1495 1992 2487
921 2639 1840 3427
861 31 1300 3653
1086 737 2252 2219
962 1842 2130 2098
1349 2474 1454 2804
1036 2250 1103 3394
603 3005 945 3369
534 1002 1557 1018
600 460 2289 2813
565 138 1604 1349
551 58 1245 2518
1474 449 2282 906
866 1081 1871 1299
697 1517 1761 1996
791 1188 1358 1813
835 1677 962 3060
958 3396 1324 3457
837 548 1214 855
303 2289 2423 2958
1496 2398 1668 3790
446 145 492 1419
892 2572 2390 3073
1301 1209 1868 3253
759 1771 1641 2031
43 3563 988 3725
287 1732 1547 2574
671 1422 1187 3432
331 1714 1586 3520
1069 1090 1757 1682
423 323 509 3381
5 147 475 1625
45 3223 806 3743
1444 288 2076 3734
306 1134 1140 1713
1209 189 2185 528
602 548 1846 2685
36 237 1603 3576
283 766 909 2364
1055 1368 1669 1622
1355 178 1536 1352
1988 1504 2380 3305
109 706 1821 975
462 354 823 2410
1378 753 1854 3763
1184 546 1390 1200
624 623 1947 830
559 203 635 3234
136 767 1989 3019
10 812 2235 2145
451 2054 877 3327
712 2317 1250 3690
20 433 2104 3271
107 1283 323 3732
2013 912 2395 1771
1813 1201 2253 1756
132 1510 2057 2714
75 755 1178 1622
1372 1465 1639 2987
745 2072 2421 3195
62 3689 575 3730
507 332 870 1860
341 152 513 1784
125 1207 543 3619
1034 536 2340 1268
487 557 1380 3773
740 1744 1609 1928
775 1328 864 3542
1466 2819 1846 3762
2000 674 2389 3008
602 1527 1468 3781
1637 1375 2200 2113
602 1928 1440 2743
1140 1986 2123 2916
1066 2029 2314 3581
934 1065 1869 2668
1450 165 1458 3663
23 2270 2441 2514
1774 1807 2238 2326
1947 1084 2067 2550
1061 811 1699 3027
1415 1479 2049 3749
462 1485 1659 1557
899 350 2380 1929
132 1087 1568 2279
1469 2309 1780 3152
238 43 1852 2256
1042 990 2398 2372
375 2226 1493 3672
505 52 1162 2078
284 407 1580 2175
2172 1334 2203 1538
1590 911 2201 1319
831 68 1948 1082
1016 1139 2060 1717
2008 694 2382 3420
1557 1057 1710 2359
199 534 683 866
864 113 1775 2356
1609 958 2218 1855
758 3138 2210 3310
2090 1619 2237 1722
797 619 1828 1730
632 452 1782 1639
224 0 2198 1226
55 821 1951 1127
595 2026 2316 3649
1841 445 2014 3570
982 31 2270 1371
1658 3631 2069 3702
770 2509 1170 2935
984 961 1015 2858
1651 852 1889 2571
897 1766 2002 2877
1091 1137 1860 3578
326 1992 391 3338
152 112 2024 3312
994 697 1370 1269
824 1019 1399 1662
142 1263 1574 2871
557 1243 1208 1741
178 2682 1833 3214
1189 524 1278 1959
577 14 854 3653
318 525 345 2500
509 984 1661 2321
1659 291 1907 2497
1464 540 2135 1129
1084 2911 2118 3647
594 747 862 1989
95 272 2281 2624
1300 1757 1405 3274
650 1243 1314 1473
1139 671 1632 3693
808 1871 2250 2304
305 220 1798 626
1096 648 2126 2286
1941 1775 2402 3432
1016 575 1612 917
139 492 941 2732
986 218 1290 1279
336 39 2318 3712
1493 2722 2093 2876
1053 583 2424 3745
939 1931 1845 2310
1152 2779 1830 3430
351 466 1318 3682
392 2401 1686 3341
916 179 1724 1434
392 152 463 3562
183 1716 1486 2340
1607 589 2031 2415
2313 1730 2319 3667
1497 1885 1656 2702
403 2218 1943 3780
1480 672 2400 2690
897 917 1358 1018
2047 2103 2082 3193
2061 1061 2350 2293
1952 1279 2443 1692
65 170 1294 1027
46 2840 2045 3703
26 1597 524 3836
110 610 794 662
1838 2099 1886 3003
61 1489 752 3453
993 1116 1567 3828
1013 2701 1402 2719
1544 1043 1862 2913
1037 742 2190 2416
141 1397 1117 3546
773 2386 1363 2967
1422 1761 1822 2029
1837 2761 2271 2814
111 1092 895 1770
436 3230 1526 3386
449 2057 791 2302
404 87 1810 751
69 322 963 3258
732 614 2130 2253
408 790 536 3361
