4000 4000 4000
121 3577 503 3986
912 286 1804 1394
1518 3006 2242 3841
1851 1233 2282 1830
1149 612 2434 1444
211 711 3392 3648
885 1792 1265 2341
342 1729 803 2191
118 320 2084 2054
82 1194 545 3483
1417 936 3984 2917
673 2108 3507 3734
199 1643 3929 3934
457 2350 3149 3066
2570 114 3795 2629
1146 501 2705 691
487 1398 1301 3885
2052 859 3419 1325
3641 1661 3921 1717
832 2413 3390 2608
1317 323 2129 2794
1104 997 2405 1719
2894 1607 3254 3359
2453 893 3840 1291
679 958 1621 2787
1641 1238 2268 2009
2104 2427 2408 3270
1516 1106 3921 2291
324 1829 1763 3583
1293 209 2104 494
809 2143 2300 3956
1718 1654 3533 1781
2117 29 3665 2342
377 973 2621 1581
1165 1753 3594 3423
853 1717 2516 1943
2487 655 3129 3685
747 1759 2370 3581
79 1363 1577 1641
1654 3194 2560 3951
321 2190 3920 2490
443 245 1654 844
1473 1491 2053 2688
2187 1757 2795 1890
1948 1407 3542 1984
1228 761 1526 814
1593 2421 2366 3866
289 1077 1154 2070
1043 3031 1647 3429
552 1946 1165 2141
2586 1138 3870 3431
1010 2840 2015 3146
1924 290 3011 2157
2314 1154 3020 1523
701 1090 1163 3529
920 892 3379 2140
369 1259 1471 2035
2181 1577 2401 3772
735 2972 1187 3331
803 170 1693 1429
1326 1214 3094 2960
2460 2607 3849 2785
3094 2591 3272 2770
1023 1160 2513 2943
553 955 1150 1191
920 539 3675 3725
628 1171 3002 3530
1139 2037 2740 3380
1029 54 2711 196
2698 505 3458 1592
886 560 2514 2477
745 1214 2228 1458
985 1066 3267 2422
2716 2145 3553 2339
3199 3102 3737 3718
622 1632 1846 3063
1902 2838 2429 3597
2655 1905 3070 3270
2140 2245 2970 2497
1081 3913 1484 3938
1345 781 3128 3718
1756 2138 3964 3888
517 2054 1779 3152
2058 212 3357 3036
406 1865 2828 3588
111 828 2469 3698
997 959 1198 1698
1457 166 3283 279
1205 323 1744 3615
844 1964 3373 3277
3872 881 3881 3292
2012 2820 3518 2904
690 1645 2349 2846
1555 2022 2561 3899
1122 3093 2310 3455
1710 675 2905 1223
700 81 2600 815
1214 450 2845 2913
303 2367 3677 2657
1489 585 2200 1834
643 923 1805 3573
1637 2592 3449 2946
1335 1813 1977 2389
1822 328 2810 3992
968 2538 3811 3665
3657 705 3796 2945
2419 987 3216 1836
95 217 3518 2523
144 7 2057 2037
2890 856 3778 2140
1450 3291 1696 3881
2740 185 3449 1332
87 2508 2853 2713
1779 943 2278 1574
58 273 1870 3786
662 325 3098 1416
2089 1166 3166 2699
2215 437 3819 2936
345 1436 882 2897
1278 1594 3458 3943
3046 1955 3451 2634
129 1908 3382 3923
1163 1951 1961 3631
376 2331 2921 3591
1053 13 3735 1891
2158 994 3027 1029
2463 885 2485 2656
836 194 1612 297
2876 193 3302 3759
2191 527 2617 3561
2605 500 2804 621
2279 908 2398 3578
1889 401 2757 972
1218 1705 2355 2383
1862 270 3832 2288
2689 766 3690 1208
831 2641 2051 2939
33 3570 3334 3717
569 1989 2168 3817
524 3 1710 1384
3177 268 3989 3012
308 1257 3851 2840
3051 2518 3936 3749
1608 1160 1677 2325
2951 1091 3572 2444
404 27 3930 2988
27 992 3968 2856
2430 1119 3804 1800
153 746 3775 1241
1791 126 1998 1671
461 1723 2859 2641
1058 2710 2016 3821
875 929 3273 1108
1075 1531 3967 2582
2047 2413 2422 2568
398 2856 455 3700
1288 228 2328 818
1585 1634 2509 3609
2161 1904 2969 2041
1210 1487 3225 1670
736 1937 3542 3126
860 1315 2469 1552
1942 257 2467 2489
2844 583 3733 1247
2762 82 3116 1648
590 464 3874 3041
3156 555 3882 764
457 114 513 1602
1831 777 2548 1709
1284 1844 2220 1975
1762 2463 3884 2695
2093 1062 3906 2547
175 514 3217 2324
610 642 1197 3632
2005 2476 3192 2890
1088 878 3284 1505
417 848 680 3654
675 73 784 2086
579 227 1307 2619
927 1989 1283 2739
445 1068 1782 3872
234 395 2092 3200
387 690 1149 3183
2815 1909 3971 2019
931 2075 1883 2209
161 3148 1009 3156
2477 2184 2698 2336
1273 1260 3572 2096
142 683 2917 695
1265 923 2753 1624
80 2425 953 3549
1393 530 1940 3449
982 1725 1885 2936
1156 254 2895 1597
3375 2681 3629 2950
1296 371 2810 3965
989 2943 2337 3876
734 1009 2361 3539
3384 2068 3435 2415
1316 2998 2237 3587
410 369 2316 1871
5 783 2336 3940
834 577 1066 665
1466 233 3528 2294
1633 2759 2439 3902
2115 2578 3645 2640
211 3106 1299 3451
1353 865 2178 3865
974 1 1301 1569
1302 698 3949 2035
2299 1917 3880 3172
328 922 2904 1785
1243 2422 3271 3755
546 1044 1132 1349
573 277 821 923
2910 1273 3478 3924
554 155 1342 230
2283 1395 3008 2343
1267 558 2553 887
2287 1088 2373 3474
160 1513 1870 3348
675 183 3683 1789
3546 1208 3963 2237
281 597 618 2156
1278 1968 3372 2291
1551 1969 3445 3434
1261 2223 1813 3091
2865 688 3712 3550
3358 2884 3457 3772
2844 167 3862 1625
1539 1586 2204 1735
1376 1093 3031 1874
196 502 2847 2422
167 1016 567 3753
110 133 2363 2354
93 2337 1008 3347
2528 179 3102 1350
2929 384 3033 3303
382 2895 2059 3369
443 2294 814 3263
979 595 3223 1552
2484 434 2680 2513
230 238 3551 1512
2 1686 3321 3536
1012 1799 1446 2352
1259 225 2800 1332
2187 2534 2522 3377
1676 540 3807 3057
2414 1027 3547 1682
2214 835 2524 1794
1093 2671 1460 3116
2884 2243 3232 2965
1791 129 3164 3159
2324 236 2331 2457
2549 2063 3125 3686
37 1426 2979 1530
240 1526 990 1546
1059 3685 3810 3717
1317 1309 2975 3398
1960 2445 3508 3913
446 649 1218 1780
1325 2478 2005 3607
1928 658 2995 909
3391 2810 3741 3151
744 1234 1711 3735
3025 824 3534 1155
429 174 3994 3500
2138 1753 3852 3690
121 787 2031 3025
136 394 1819 1802
168 1772 3820 3904
100 901 2505 1355
1057 3734 1157 3759
84 294 2236 1152
121 1094 3962 3899
1017 2254 3473 2381
2077 3066 2285 3590
1974 1846 3731 3973
188 1778 2836 2628
1921 2881 2149 2955
22 2229 1894 3173
1905 448 2238 1310
440 2252 2816 2625
1439 843 1924 2902
1165 283 2968 2956
1041 305 3536 1527
1764 194 3221 788
1302 402 1834 2892
1115 1407 1643 1839
204 541 1551 2787
1505 2656 2143 3034
1363 1212 3086 3998
3065 1063 3851 3924
3516 128 3538 962
1183 1213 2031 1549
909 2199 3879 3329
754 1500 1533 3868
1639 1528 2268 2557
1611 663 1807 1326
1102 2193 2919 2583
2205 1693 3801 3150
499 1718 844 2000
826 791 1293 3478
495 1545 3779 2706
3494 2892 3998 3964
660 1085 1814 3927
332 436 2852 2947
2341 1899 3998 2020
923 117 1789 418
412 493 2693 766
151 1123 741 2018
1279 32 2422 511
2765 608 3918 2435
2285 2152 2471 2645
491 3590 1044 3821
861 556 2515 3615
2617 258 3098 1782
639 439 2458 835
2513 1886 2963 3891
2302 1200 3194 3895
621 1416 977 3857
348 2854 3672 3974
364 451 2361 3482
374 745 1721 3654
446 2053 1392 2853
575 38 2550 3835
1681 2755 3909 3818
1506 528 2844 1359
1890 203 2598 2887
2161 1152 3376 1413
1016 2470 2047 3328
719 2370 1261 3133
370 1077 3457 2025
855 2300 3005 3835
130 1203 2920 3052
304 179 407 1972
2519 1648 3126 2068
273 687 3569 1380
385 326 2847 2349
485 1119 684 2255
319 1337 1428 2543
1520 2126 2348 2313
355 1756 3161 2506
1461 1740 3547 2077
1621 2164 2511 3680
25 878 3550 2959
1364 1206 2176 1368
2672 1224 3450 1296
1606 1225 2672 2894
531 2759 1374 3317
760 2315 3901 3698
1439 2488 3694 3054
1144 2896 2422 3253
1381 1365 2710 3678
2801 219 3719 2060
265 2022 2140 2331
1713 1237 2874 3857
2778 1333 2791 1461
1642 838 2910 3766
574 1880 2301 3517
1195 396 1679 3566
1686 868 2698 2558
597 1748 3822 2804
923 630 3368 1837
1375 520 2876 712
2184 920 3618 1029
1652 1881 2249 2398
1924 3957 3310 3968
2246 1127 2935 1435
122 1318 2726 2207
617 1161 3909 3085
1102 1172 3548 2192
1472 489 2208 1811
2256 1244 3553 1523
830 1153 3741 3043
689 991 3602 1841
392 190 3626 1916
1895 2916 3825 3901
1857 458 2055 2906
311 1754 805 3947
1213 756 3100 2473
1612 1204 2364 2273
289 737 1667 3865
1130 1021 3428 1637
1485 654 2089 3370
2527 1704 2980 1726
73 1749 81 3282
1472 1046 2425 2934
654 757 2044 2944
848 78 3544 3357
2052 2904 2148 3075
131 2538 3902 3131
948 372 2914 1059
2922 68 3470 1446
3525 251 3692 1970
29 80 3353 1106
331 2107 1522 2186
1051 1925 2485 3943
1598 3480 1921 3705
1029 420 1377 1781
1329 1329 3108 1673
580 237 2455 421
199 103 2598 433
721 468 3031 3089
522 3399 1112 3512
1678 1291 3248 1990
730 952 985 1662
643 278 2091 2102
3066 795 3704 3461
2912 3652 3520 3836
1501 727 3107 3964
1794 726 2112 3896
3319 2863 3766 3547
537 1330 1892 3423
437 3021 2239 3580
613 1575 1375 3096
246 157 1737 3862
1721 1956 2279 1980
613 1505 1926 3174
1582 1433 3895 3601
692 3016 794 3595
563 1404 1752 3475
441 156 912 2210
2359 1615 2524 1657
1010 421 3995 834
215 1685 1494 2751
762 2018 1536 2241
2411 2738 2930 3654
522 373 1630 1997
468 1713 2476 3085
1739 947 3834 3627
2246 1527 2840 3680
328 1018 3817 1073
1637 221 3888 547
2022 221 3631 3488
490 746 2919 3569
171 268 1256 2628
1982 1035 3209 2765
321 474 3486 3275
1214 1191 3555 1206
2599 124 3240 1989
368 63 1311 890
225 243 2084 1976
1631 1383 1913 1504
2954 624 3583 3120
1280 556 2074 1838
12 1656 2347 2023
124 192 3052 2432
697 1063 1069 3983
1895 1003 3433 3578
893 2563 1142 2895
1528 1102 2739 3869
1704 1956 1968 2077
1661 482 2798 1742
790 1864 2368 2747
2859 413 3261 3041
109 2279 1099 3431
2889 521 3814 3273
2497 1425 2774 1604
469 404 1854 3066
1355 769 2244 2425
1026 245 2175 2857
919 2211 2264 2667
464 1477 3857 2512
2657 1288 3037 1581
243 320 3528 3445
2712 1797 3376 2114
2004 2213 2044 2273
1719 644 2037 3433
266 771 3094 1764
1657 1521 3335 2573
122 475 1113 1746
3095 2187 3953 2882
1022 1570 2173 1690
1770 764 3358 1068
1231 918 3294 1398
2239 2251 2580 2800
364 124 3636 2234
1238 3062 3437 3684
2272 217 2546 528
3181 1513 3919 1951
42 1818 3658 2189
788 3208 2284 3893
3162 2105 3257 2872
281 1036 2094 1323
71 355 1031 3685
752 168 1687 1603
685 11 2392 1686
2675 2370 3255 2877
465 140 3814 2089
565 60 3667 1445
1205 186 2456 1424
620 2242 1242 3798
1480 1276 2228 3810
56 3259 3204 3682
2178 3691 3943 3712
1195 1933 2798 3637
1934 856 3177 1545
1309 2670 1828 3925
378 229 2539 1722
2167 288 3511 3619
1853 613 2313 1328
1829 540 2225 2650
2901 1112 3322 2192
673 998 2840 3095
328 859 1495 2986
1339 138 2696 721
1399 3198 3662 3444
3788 47 3901 2710
1628 1452 2910 2925
1549 2362 1893 2433
2595 930 3720 2669
2971 2536 3626 3385
192 985 2530 3380
37 2096 3633 3115
3095 1407 3413 2096
956 1524 1069 3100
293 3039 2467 3319
822 2117 1581 2768
927 2921 1678 3630
2249 2340 2673 3866
472 1240 480 3894
2207 1396 3455 3984
473 1010 3029 2582
1714 560 3921 2282
918 1976 2328 3677
639 1311 2161 3331
850 1060 2000 2326
1496 1938 2667 3101
719 520 2849 3497
679 1341 1181 3151
1715 442 2113 2482
2108 1567 2272 2575
328 1446 1819 3477
1821 2159 1878 3306
1225 437 2603 2966
3056 187 3792 2210
1441 909 1943 1974
2109 1218 3565 1417
2409 3315 3612 3328
1264 312 1610 853
59 3143 3251 3951
1000 761 2355 862
2312 2350 2742 3416
2663 1101 3289 3878
757 2951 3521 3131
25 2150 2576 2825
877 1556 2568 3055
1641 791 3130 2397
692 398 2127 446
2184 563 2385 598
1345 2461 3784 2972
202 718 1716 738
1656 527 3826 1101
2536 2540 3055 3841
1226 2452 3956 2697
1693 1449 2016 3489
263 2908 3372 3780
1138 2231 3637 2600
2211 360 3838 2216
1469 303 2556 2224
1497 2305 2136 3698
1237 1901 2474 2876
1981 1464 3376 3000
634 556 3528 3955
1014 3085 3567 3370
961 408 2898 1353
1168 734 1639 3996
2837 1658 3599 3081
2062 828 2573 3545
241 211 3886 2949
225 245 492 1806
2688 2122 3992 3606
1730 352 2492 1694
1453 1787 2993 3681
668 3027 2125 3126
454 1510 2163 2861
2754 641 3700 3993
2971 997 3547 3357
1542 376 1774 1679
2685 618 2773 3459
1029 2719 1375 3757
2208 3395 2269 3900
550 3349 942 3608
581 2759 1332 3274
3064 514 3927 2807
532 1043 2332 3136
517 1157 611 1486
1450 2787 3330 3690
2674 2465 3783 3937
790 3064 1452 3412
3188 3835 3438 3927
1778 2289 2495 3287
419 2708 552 2774
12 1001 3888 3305
1160 1042 2770 1828
1120 1366 1358 2495
2954 464 3422 2498
1266 999 4000 2751
346 1924 3812 3180
341 170 641 2222
692 1874 3460 3170
3010 1990 3358 2958
3085 125 3395 2499
579 970 2189 1355
1958 2693 3163 3999
368 1438 2219 2620
933 38 1240 389
515 85 2988 3286
1579 1898 2308 2676
955 751 1562 1300
1337 1934 2034 2331
1688 724 2493 1397
2664 3322 3976 3407
1641 1276 3824 2309
336 1514 549 2811
1026 205 1399 3400
906 1569 3086 3548
63 664 3634 2410
1762 2739 3999 3157
2306 902 3665 2162
648 230 751 1498
982 1702 1195 3784
1044 1624 2938 3256
1215 170 3788 3073
1377 896 3207 3768
2305 1037 3856 2736
218 33 3632 322
159 991 1746 1565
161 429 3667 2952
351 2152 1780 3855
859 1593 3447 2600
1000 920 2755 1346
1878 670 3538 1743
1720 2082 1888 2405
1932 1428 3952 2664
2069 969 3985 2988
785 220 924 2626
485 214 759 1546
1191 2410 3789 3242
1665 1716 2976 2414
2199 2985 2318 3158
882 806 994 2778
2451 3250 3609 3530
1460 647 3847 3393
971 843 3183 1247
164 622 1581 1965
2570 1001 3517 2911
671 1574 1359 2352
391 1257 1485 3642
978 24 1753 1191
2182 2012 3837 3042
757 830 3584 3055
1388 1307 2051 1702
119 2106 2974 3880
449 1799 2234 3250
324 1067 1700 1500
502 696 936 2067
3249 2968 3872 3813
1137 562 2950 2938
1254 955 3341 1459
1687 3391 2292 3986
2238 120 2368 3323
1451 1759 2166 3843
14 1651 2136 1682
484 259 3799 1279
3865 563 3982 3240
2892 589 2944 647
855 226 3977 671
250 1620 2700 2079
845 958 1656 1852
1243 1282 2697 2754
653 497 1315 1058
2121 2070 2254 2177
787 1231 2919 3896
845 365 3993 965
1874 1122 2134 2797
987 500 2186 2641
818 2435 2585 2862
1384 2705 3445 3975
1311 2669 2202 3238
1494 601 3642 2368
518 1010 1407 1687
978 678 987 3044
2191 1835 2457 2646
2315 1315 3381 2681
1109 1747 1333 3983
448 591 2777 1290
1038 768 3611 2317
1001 1362 2076 2781
799 1016 2014 2959
1249 887 2997 1564
680 2246 1471 3402
1222 272 2599 952
2831 3268 2915 3697
1463 8 3534 164
373 1006 3466 1581
453 1205 3018 1644
1092 1053 2023 2205
2235 1473 3775 1707
1931 1721 3121 3726
1031 70 3908 2504
774 1522 2012 3961
2496 520 3798 3424
713 3101 3563 3124
1147 179 3704 3894
1352 2677 2817 2706
1611 2107 1761 2176
1030 1841 1203 3445
2387 203 2509 790
791 802 3534 2517
102 638 1738 1539
811 2556 3642 2658
1659 1532 3652 3944
786 952 1805 2444
2714 1700 3189 2084
683 1043 1357 2784
439 2844 2514 2907
3184 520 3952 3868
238 359 2360 410
2161 703 3713 2043
2942 3416 3747 3992
1453 1749 2064 3628
1709 2443 3679 2498
1039 1403 1630 2459
888 1653 2832 1788
428 124 2314 2203
1501 3183 3248 3435
148 1004 1301 2695
2041 1094 2825 1818
1782 454 3631 1105
1642 253 3605 643
1065 1321 2214 3196
19 1237 1806 3295
399 3053 482 3788
3018 1321 3272 3269
1354 1661 3993 1867
749 733 3840 1947
1948 217 3337 767
2402 483 3560 2756
101 114 1570 2744
1473 80 1794 1514
2263 670 3367 1436
2341 1088 3807 1254
1156 170 2572 255
1552 3370 3427 3691
373 881 3898 3678
3188 1541 3764 2607
2083 470 2227 658
62 2309 3639 2786
1143 2737 3304 3523
1987 173 3247 1143
521 629 1477 2183
1057 874 2122 3592
1990 207 2782 3964
2862 864 3622 3798
474 113 916 2067
1623 1853 2478 3779
868 1760 2266 1986
672 44 2691 1515
2627 1791 3631 3025
1257 1731 3634 3398
855 1468 1156 1803
3270 1141 3680 1544
705 344 2211 1159
197 2965 3231 3923
824 2163 2667 3626
158 3180 459 3611
2528 396 2689 2257
544 1124 3736 2880
737 1053 2871 3999
540 3154 1255 3412
1760 673 2843 1483
1425 2768 2252 3930
2052 235 2593 762
3271 2196 3271 3556
3422 3593 3704 3822
215 730 3924 2929
54 3574 3274 3609
1509 1438 3272 2220
2224 1008 2627 3443
487 2081 3690 3095
38 30 3727 1462
360 1390 3892 3256
1439 75 1861 1850
3197 1476 3868 2267
124 645 3578 2621
2054 1329 3993 2497
1774 1953 2294 3013
198 2056 2854 3888
2443 304 3386 3279
2298 2084 2776 2195
1710 2358 3525 3616
1009 2526 3864 2574
474 3390 2653 3649
2941 1381 3654 3593
1147 1835 2419 3901
1012 231 1428 3365
2518 1727 2814 3877
1568 1611 2562 1934
403 628 539 2512
583 3 1161 833
2877 259 3804 2453
862 2621 1613 3940
1047 832 1518 2377
382 661 3628 3372
712 3289 1908 3549
1602 1828 2811 2184
1440 1438 3780 2688
945 3362 1119 3943
595 2554 2836 2862
756 2074 2176 2124
3139 611 3795 3697
1235 2939 3005 3874
1022 3150 2014 3430
409 2687 1661 2978
717 1489 2056 3354
87 1151 2255 3759
3430 1216 3658 1812
113 414 3965 598
976 1624 2850 2200
888 1783 3416 3718
1868 1022 2146 1243
1239 1701 3618 2523
1063 651 3405 2578
1572 215 1947 2283
2218 1746 2778 3808
417 3567 3067 3736
489 836 2193 3223
3382 1663 3580 2945
2299 1673 3967 2889
59 358 3404 768
1266 639 3197 1473
2348 2030 3695 2326
3215 2396 3587 2414
666 901 2183 2119
803 1092 2221 1621
691 936 3177 2691
1364 116 3949 3176
2345 978 2540 1658
1188 757 2216 2101
1155 1235 3750 3998
1531 3141 1895 3454
1748 1665 3325 3706
2111 1223 2661 2448
1981 1704 2016 3576
1355 2514 2296 2913
2070 1561 2171 3179
1931 3096 2223 3616
943 3172 3345 3701
482 355 3760 2706
96 1579 2994 3336
891 1603 2746 3364
2780 2850 3527 3400
62 153 474 3183
2558 1117 3757 2035
689 1329 3427 2407
568 2457 3043 3167
175 674 692 2112
52 1436 2423 3967
2377 123 3645 445
871 249 1445 3062
536 980 1232 3767
1332 1229 3437 1455
2498 1208 3982 1334
883 3425 1048 3990
3049 783 3960 3746
265 1339 533 2082
2490 3385 3236 3799
703 86 3674 1185
76 440 1275 2288
226 1063 1611 3777
1249 876 3766 3103
1646 1066 3443 2567
1251 444 3942 2973
296 202 851 1884
863 3762 1803 3777
654 49 2591 2679
771 891 807 1203
1445 1638 3468 2049
933 180 2045 1691
1441 244 2366 864
3143 2194 3564 2292
1106 1959 1647 2697
567 492 2475 2417
814 144 3285 3854
2054 44 3159 567
268 1610 2301 3252
1213 1583 2773 3488
1594 403 3284 1041
1260 1159 3568 2334
52 1952 1602 3079
2823 1412 3946 2676
2750 2813 2942 3470
568 1034 2939 3705
149 2145 3500 2896
150 632 3840 1551
1838 36 2086 3431
785 1706 966 2252
1512 1815 1719 2440
1882 3184 2730 3711
71 2098 3613 2776
449 1623 993 3126
3023 2326 3429 2441
2714 2182 3008 2819
543 2061 3827 3745
1709 1979 3388 3025
1011 812 3410 1960
1846 2881 2504 3936
1962 162 3627 3295
1979 1168 3662 3022
1340 888 2352 2378
2200 148 3753 3931
1633 426 3635 1204
1939 181 3388 2727
3724 513 3771 1542
136 1572 876 2229
2873 1754 3104 3633
1862 898 2393 2776
2240 224 3747 2449
236 1153 2550 3077
272 404 3351 1796
955 305 1043 1189
2322 769 2998 3630
2076 1073 3481 1653
133 208 3800 3465
475 814 890 2570
418 95 811 2676
395 436 1988 2057
1762 2481 1930 2967
861 2430 3686 2483
2357 2131 2634 3627
2149 2402 2724 2924
324 2655 2587 3842
69 110 2907 2366
1290 17 2161 3591
521 732 2326 1924
767 2218 2043 2592
3859 339 3973 2683
533 2236 3547 2884
2591 384 2706 852
3372 3420 3957 3843
654 239 3356 2745
2651 2762 3175 3166
1504 2789 3382 3933
63 584 335 3392
2167 1070 2364 1687
1965 1951 2125 2071
929 948 3134 3879
2426 790 2907 1166
526 2402 1440 3053
2058 2246 2175 3139
361 588 3757 1748
396 428 3812 1472
141 130 1298 3570
2838 840 3886 3791
2597 2761 3124 3795
2468 221 3758 1839
343 1640 1023 3467
693 374 3394 3109
729 930 2183 3598
1126 3190 3712 3747
2142 968 3769 1464
249 748 474 2153
423 402 3346 1474
2024 221 2187 2913
889 1725 1031 2186
2761 1128 3596 3143
464 2702 2637 2810
1618 2866 3459 2904
3016 2489 3111 3918
226 3269 956 3441
601 1546 2919 2251
920 283 1425 2792
517 1961 2243 1972
863 1080 1235 1627
1213 2205 1269 2303
1333 309 3282 2807
387 1295 990 1581
318 2164 1416 3235
27 639 3075 1650
785 1839 1478 1878
1621 817 2607 2323
1677 698 2416 988
2198 1836 3809 3769
249 91 1988 1021
234 187 437 2982
3212 2172 3916 3094
1856 282 3619 619
137 253 3976 2647
403 1163 1113 3655
2729 2273 3973 2290
1168 196 2098 519
1190 1963 3294 3787
823 782 1712 3210
2104 2431 2408 2442
1008 1903 1482 3339
1122 3178 1732 3342
1321 1106 1715 1370
228 755 3997 1540
1493 1080 3073 3586
160 1376 3071 3672
419 1115 3563 1899
1171 1705 1532 2832
2159 713 2880 1452
1095 529 1544 1338
1662 1166 2947 1473
727 500 776 1341
372 1605 2608 1788
673 435 1859 3616
587 2936 2947 3935
639 3567 2630 3808
633 863 1925 2233
605 2481 857 3998
586 2871 3147 3316
1028 1529 1721 1656
3192 1976 3267 3661
458 244 986 1536
2198 2116 3248 2212
843 490 3698 3396
237 2782 1577 3351
1278 3255 2527 3994
1634 2098 2271 2175
440 1757 667 3595
1292 581 1392 1384
612 3849 3473 3862
377 976 3929 2562
933 412 3156 2737
1029 3293 1126 3736
1807 1133 3187 2033
62 1496 2622 2194
3345 1736 3863 3285
103 315 958 2255
380 45 2646 749
978 366 2235 2439
1013 971 3927 2819
1696 1562 2104 3142
1983 3560 2260 3751
232 291 3600 3936
717 763 969 2299
986 626 3604 3310
1762 1240 3046 3057
2807 1579 3863 3106
2158 1048 3659 1201
1342 504 2085 625
100 1866 649 3710
1808 1952 1949 3153
31 1698 1297 2065
2607 1974 3993 2977
544 439 2279 3704
2771 1462 3965 3863
519 2154 2683 2940
337 2004 2136 2817
941 161 2878 2614
2381 2093 3273 3653
2642 736 2812 3261
1389 552 3940 784
2537 2317 3682 3192
3675 1111 3847 1982
1356 2145 3854 2559
2518 46 3856 2587
800 426 1623 3889
592 1452 1269 1640
275 205 3124 3543
1906 803 3378 1330
201 865 1388 1269
1476 540 2077 3945
331 141 1774 2412
2025 2 3867 3838
2175 497 2307 3203
3797 1984 3846 3835
2313 1397 3483 1967
2548 2571 2712 3864
2046 982 3468 2902
779 2947 1480 3458
491 1302 554 2174
373 1105 2852 3916
730 944 3696 3038
334 3370 1420 3436
1074 92 3384 2932
270 126 3420 1629
58 730 1288 3961
717 740 883 3241
672 136 1408 1573
460 2991 2592 3433
637 1232 3945 3853
1357 1648 1768 3132
940 1954 3227 2149
1194 1432 1607 1824
2703 2012 2963 3652
752 2276 3856 2392
487 1227 3749 2128
514 1373 1471 2493
385 2 2169 1995
1264 3012 1645 3618
1750 2055 2987 2873
2558 850 3464 2174
1528 1422 2844 3182
1588 1069 3652 2585
1833 1727 3644 3527
559 2275 2419 2626
148 777 1155 3448
2679 1967 2811 3599
193 2000 670 3027
737 3182 1513 3372
1200 861 2167 3343
363 1943 3258 3148
1423 438 3835 1955
1528 877 3271 1230
2677 76 3393 3376
1344 2990 3652 3208
1415 1716 2062 2161
1498 49 3966 3674
3021 817 3119 3933
1016 772 1324 913
15 243 1527 3246
2169 2050 3535 2709
2360 1512 2641 2548
2193 1932 3517 3539
1424 1639 1641 1978
547 306 579 2200
486 1136 3192 3793
482 950 1992 2092
3729 1305 3985 1466
1902 974 3583 1914
3340 1845 3996 3493
492 1712 544 2676
1432 902 2089 1544
1168 1080 2869 1979
2312 900 3576 3102
421 1981 3455 3727
1727 244 2778 1467
971 798 3912 2490
3639 896 3699 2834
2992 143 3509 1140
479 411 1132 1454
3203 2214 3764 3081
1161 186 2396 1435
313 2493 3701 3501
2346 1921 3077 3165
2939 47 3519 2490
935 355 3134 2174
86 485 3941 679
1616 1195 2983 2250
1094 658 2163 2491
983 1644 2302 2075
729 2681 1746 3158
1967 2278 3098 3063
272 501 668 2233
73 2256 543 2770
1235 3097 3511 3202
2966 1682 3751 3638
768 1489 2176 2784
135 162 1446 3177
210 1627 452 2803
290 661 3055 1135
128 1886 282 3202
2905 2492 3314 3083
1961 244 2218 486
2220 1607 3476 3386
713 475 2914 3915
1817 1642 2534 2986
2601 359 3900 2380
3080 2469 3384 2848
964 1160 3760 3990
1074 658 2368 1859
680 2612 2420 3817
317 1241 971 2792
1313 1505 3482 3362
2102 1249 2825 3315
1708 782 1892 1530
495 1890 587 2091
1783 2817 3382 3165
253 3293 1271 3348
