2864 2850 579
147 1134 535 2006
1733 1243 1897 2236
58 63 1085 1636
740 574 2280 903
936 1758 1172 2061
114 2273 1901 2560
937 89 2334 2507
117 974 320 2731
1231 1346 1643 2009
995 1408 2073 2363
239 389 1576 1847
907 465 1637 2512
1290 203 2617 2758
341 2600 2176 2661
1268 1097 2857 2402
1544 1222 2691 1389
1365 927 1982 2420
755 2006 1264 2830
737 1572 1395 2105
717 2604 2836 2662
1151 522 1790 765
566 1106 1483 1489
1795 132 2355 2130
1955 130 1965 1014
1404 39 1981 349
443 1986 1583 2674
1004 1157 2309 1959
69 745 1059 2283
400 1529 1479 2074
538 1901 1419 2485
1588 772 2125 1102
780 388 1309 938
831 424 1450 2217
1266 932 1705 2830
1199 720 2751 1847
561 366 1955 1710
945 1441 2138 2304
707 24 2693 193
361 1522 1920 2714
1163 958 1454 985
443 861 1541 2496
