3878 1995 679
177 305 1605 352
1560 296 3468 1571
189 1119 947 1836
985 1531 2546 1922
2967 753 3540 1099
154 111 2459 1176
3160 1345 3412 1957
1562 1100 2323 1871
71 848 821 1973
2607 594 3276 786
2135 374 3854 986
686 499 760 1235
3395 881 3460 1393
29 1180 139 1359
1228 1934 2012 1962
1603 655 1714 992
88 966 155 1645
52 360 212 1171
556 317 1170 1805
417 377 3091 1110
22 1215 918 1774
2903 217 3770 424
1399 766 1462 1158
840 60 3400 1725
552 1311 3730 1514
1451 861 3310 1715
1911 650 3712 802
1396 438 3443 1769
914 77 2486 1871
2220 598 2223 823
704 352 3876 1869
1278 884 2823 1410
3084 5 3830 549
1834 1332 1984 1386
117 338 604 1938
69 1147 3175 1575
1423 1302 3637 1838
2084 483 2306 1075
385 127 1303 1625
126 144 1092 1336
761 480 3830 1609
2985 1479 3404 1899
1302 638 2583 1614
550 667 1292 1636
1310 326 3266 1248
2916 1272 3861 1507
2286 390 2394 1084
429 205 3505 1318
110 250 2861 1165
1547 324 2718 1273
614 179 3446 240
3105 349 3668 1924
984 210 1820 1034
497 850 1976 967
180 1492 1055 1958
992 871 1577 1074
2992 658 3030 1004
717 381 2210 854
3144 1570 3616 1685
626 718 2296 1407
1531 879 2940 1266
935 468 2155 817
638 959 1087 968
1088 1340 1479 1813
1240 545 2771 1425
751 476 1417 1570
1484 693 2993 1786
395 1540 2510 1587
2714 128 2968 1989
2842 435 3328 1364
474 229 2968 1514
1404 491 2582 1295
1559 902 3466 968
1426 164 1680 1074
1170 206 3292 369
1938 341 2588 1827
2885 1044 3535 1779
1663 1399 1901 1467
681 175 2950 1294
305 856 959 1609
140 169 2825 718
1084 338 2263 1779
1362 720 2460 742
444 197 849 1425
199 568 567 1919
1618 106 3244 450
1900 573 3053 711
65 88 581 411
1790 662 3845 1493
1156 560 1522 719
1872 932 2037 1814
2919 875 3773 1883
941 480 1304 573
1719 1797 1764 1840
1159 1309 1806 1557
2231 235 3202 883
151 707 3478 1333
1789 678 2821 1903
3297 114 3696 468
389 882 2041 1527
1238 454 2253 784
1893 1041 2838 1314
423 663 3860 1295
1632 15 1838 781
478 192 2372 600
1163 190 3479 549
1233 94 1600 131
396 215 2003 1515
36 270 450 1606
270 247 1755 1403
1560 851 2614 1436
1244 649 2597 1286
1407 177 3428 643
98 1332 2305 1438
1927 432 2080 674
459 594 2784 1949
290 1771 2662 1860
1586 1687 1966 1729
105 1299 1438 1460
1398 294 3464 658
1732 533 2570 734
1467 537 3569 1904
1875 491 3848 502
1740 725 1938 1567
2320 963 2695 1439
222 1620 2299 1879
772 342 788 827
1258 13 1740 1015
1454 1160 3599 1665
16 1008 223 1445
1303 723 2174 1974
1757 808 3796 1103
1664 447 3380 512
1710 1409 2854 1441
2363 32 3030 48
618 551 2384 1798
166 491 2798 536
1022 1851 1260 1927
2354 542 3325 1950
272 1228 444 1383
1037 1391 2153 1513
915 845 1902 1404
2279 1041 3479 1293
2 116 3067 1548
221 392 2074 613
1523 1692 2428 1821
201 104 3337 1920
1925 986 2389 1404
261 214 746 1039
417 851 1123 1685
698 109 3248 848
2338 1405 3877 1582
175 1389 1011 1395
2313 1044 2439 1589
2713 757 3493 1465
1169 22 2690 1771
1320 988 3226 1446
232 92 3417 1627
2899 41 3841 1135
2985 802 3774 1151
1349 580 3828 1152
754 278 1820 1896
531 245 2007 998
706 548 1240 600
63 1473 189 1705
1060 909 2322 1060
467 1725 3205 1886
2335 969 2999 1666
85 1057 612 1702
2281 773 2566 1724
2433 458 3420 777
890 97 3172 1180
1469 1396 2324 1533
294 788 2905 1172
2509 1969 3016 1983
2182 71 3808 600
449 693 3385 1373
1469 537 1802 775
1500 275 3833 796
818 94 1068 193
3405 617 3700 1068
2430 1055 2835 1144
1057 28 2103 356
374 621 1757 1502
80 1375 412 1516
1184 755 1949 1222
1854 1053 3661 1904
1354 1328 1864 1611
112 1105 977 1891
1003 1878 2766 1977
1448 158 2153 856
2231 978 3504 1878
3265 529 3494 1356
244 550 3814 1205
2656 962 3282 1260
3421 1576 3542 1830
3233 739 3505 1628
2206 617 3061 1327
1201 140 3103 225
1151 84 2333 252
1250 970 3528 1262
343 641 1209 871
241 1502 2970 1895
2634 1179 3016 1940
1629 1035 3298 1926
429 684 1377 1889
527 650 3723 685
1344 1303 2543 1545
858 1442 3637 1964
2153 1020 2987 1647
1249 852 3262 1678
413 18 1289 1110
407 491 2992 570
905 392 3851 587
3771 985 3781 1954
2376 1569 2769 1633
168 1348 1788 1644
1817 9 3019 1532
536 381 2728 1499
1021 1397 1052 1852
2625 112 3225 936
1641 1254 1730 1569
1707 1492 3256 1756
2937 219 3740 1420
2431 1235 2817 1672
587 1223 3147 1932
395 1279 3415 1430
244 804 2514 1739
83 1331 999 1477
1061 738 2994 887
1146 1026 2996 1362
225 470 271 652
1910 130 2485 1046
3286 46 3836 1291
58 1354 1945 1818
970 1176 1576 1264
964 125 1199 617
2128 1315 3718 1510
1744 399 2824 1026
827 1107 2206 1558
3459 538 3860 1839
1207 663 2188 1220
1068 1312 2925 1332
1361 1547 2380 1940
2557 327 3336 1230
108 930 153 952
3501 530 3864 563
1028 1223 3657 1851
1047 46 1141 892
1513 255 3631 417
150 897 1410 1877
338 938 3058 1577
2710 27 3525 737
296 761 2543 1701
1022 945 2657 1570
2088 714 2663 1988
926 112 2473 1483
953 922 3570 1029
2009 641 3663 1522
1072 621 2816 1724
1022 810 2149 1542
70 522 860 1666
2723 374 3428 1780
3321 724 3847 1731
2006 252 2272 1574
460 133 576 1740
1511 969 1857 1489
1790 193 3759 780
1064 1744 1236 1970
1720 527 2691 1482
3063 555 3272 689
883 1149 3803 1649
1524 951 3635 1095
3860 705 3871 874
2500 580 2749 1735
239 523 3047 1917
719 1346 1562 1622
1227 1212 1356 1825
3262 1149 3587 1255
2450 619 3317 1081
2173 190 2343 1484
1919 158 3156 669
2734 440 3623 945
1382 75 1567 397
1975 803 2613 1578
738 281 2846 1507
3281 717 3678 1880
1156 371 1842 417
990 64 3140 284
495 306 1045 733
1898 690 2600 1960
32 462 3342 921
651 520 1327 1713
830 526 1001 1626
39 208 1532 910
3047 1003 3571 1131
1573 374 2063 1657
1843 363 1914 997
256 1087 2091 1900
387 204 1389 1467
414 37 1780 103
1639 94 2711 1097
1228 741 2793 1007
2384 309 3649 1124
687 803 943 957
522 331 1968 1936
874 820 3443 958
923 320 944 1454
1323 415 1341 1172
630 1320 2780 1365
1676 87 3323 476
2083 326 2803 1428
2157 459 3517 1820
2575 1428 2712 1480
2686 743 3627 1197
1238 649 3504 1477
288 641 601 1056
1424 959 1609 1190
2563 1095 3114 1418
1012 459 1181 1275
2666 28 3653 703
732 596 1837 891
807 826 2446 1195
2756 1214 3642 1507
1277 576 3843 1058
1472 706 1551 1432
174 87 3457 868
1013 358 3427 1252
1606 1193 1881 1553
1507 133 2989 898
341 1098 1640 1460
70 621 2079 1432
3213 1038 3283 1854
1297 1290 1455 1593
106 84 678 313
28 204 2206 1369
2356 1235 2626 1681
1997 918 3703 1268
3428 40 3650 1615
1352 1276 2685 1612
1195 925 1831 1331
1530 9 3680 720
423 601 2170 1192
801 218 807 870
2414 131 2577 1524
579 975 891 1793
2299 385 2364 1905
283 1397 2038 1934
12 147 582 299
46 222 709 1558
1941 1631 3077 1639
630 926 992 1021
2654 169 3048 319
580 1129 2658 1513
1002 293 3765 1437
750 376 1592 1006
1693 799 1899 1376
1273 1335 3195 1383
862 645 3099 1482
2137 99 2864 1689
415 1390 2458 1933
1912 1779 2574 1839
1926 1040 2981 1141
2853 761 2853 1481
508 491 658 573
2 919 2299 1244
2413 390 2630 591
136 508 1525 844
56 782 539 979
3239 585 3503 1376
1588 867 2818 1651
1300 460 2721 1897
2544 887 3330 1218
1958 120 3211 277
1394 1750 1972 1754
1060 120 1554 925
351 307 2845 564
449 324 1544 762
2046 996 3659 1953
3245 1317 3363 1731
1242 866 2965 1268
1525 823 3641 1206
718 584 2732 1641
1785 551 2298 1282
2061 27 2399 159
63 914 3055 1056
619 260 3511 869
545 458 2669 970
919 1093 2579 1557
158 455 1700 843
2379 209 2876 1495
252 838 2806 1677
201 937 468 1508
1906 944 2265 1594
388 1056 809 1812
2173 127 3586 1905
2322 233 3719 1756
348 483 1810 1055
1677 480 3293 810
962 516 2634 875
1247 483 2020 762
3013 1007 3503 1543
1264 855 1671 974
371 266 2302 1372
2470 1748 3859 1949
1068 1634 3117 1954
2191 490 3476 1392
1884 1221 2873 1862
566 138 2524 1911
1310 559 2445 979
2468 683 2491 1861
40 1193 2990 1873
2732 243 3058 1877
1785 185 3575 1336
1212 179 2047 1485
2853 1477 3576 1646
560 1275 3502 1555
1260 1058 2299 1751
2707 1047 3770 1789
107 614 2741 983
1451 52 3413 1472
1377 1070 2303 1368
1675 802 1756 1122
968 216 1332 1755
31 485 3644 1800
574 637 2593 826
1947 350 2649 1232
1969 181 2921 1088
2243 142 3269 659
1253 767 2374 1423
1688 307 2765 1203
1402 2 1844 1256
1798 1179 2366 1646
1428 1208 2635 1370
2735 699 2972 1840
1465 496 2310 1136
3212 1798 3689 1867
425 410 3138 1702
1042 1691 1998 1906
1821 129 3519 432
876 403 1345 695
724 693 1603 1669
1140 4 2186 142
279 759 1772 1642
1487 236 1569 732
2105 880 2727 1220
2003 689 3688 1797
45 188 2330 651
1381 22 3741 1872
448 708 2702 1473
2976 554 3468 1321
2367 1442 3247 1792
787 51 1731 197
513 80 585 362
2860 459 3243 728
1158 476 3841 1530
1766 1389 3552 1693
1212 910 2851 1047
875 1192 3610 1749
3077 1362 3112 1489
90 729 1137 1553
609 577 2834 1943
125 383 3010 1932
1564 254 2045 1439
2739 754 3708 1049
3153 363 3438 1917
950 155 2813 1847
1236 36 2247 1817
953 988 2905 1146
1512 267 2690 649
617 308 1097 423
1635 26 3509 507
597 1243 2507 1667
724 1114 1593 1460
1620 216 2274 1652
141 1450 2213 1888
546 1431 1851 1921
130 659 2040 1292
301 975 2830 1127
2922 471 3268 1846
1398 877 1571 1781
444 586 608 1286
2603 81 2856 1449
1412 1355 3766 1950
2191 594 2398 1682
1864 1257 3170 1772
986 1916 1139 1973
1286 1075 3249 1664
2301 20 3789 113
355 672 1421 1425
709 712 3363 1256
2038 1227 2614 1850
