2348 2530 827
1264 1896 1879 2227
159 1905 685 2337
16 1105 283 2452
392 413 579 1738
845 529 2133 2288
1615 1545 1736 1718
1262 283 1806 1073
1359 366 1623 1237
1120 727 2300 1568
522 1099 653 2432
22 293 118 1207
985 2161 2283 2514
801 319 2159 1617
1355 408 1374 775
292 1264 628 1744
289 1142 631 1888
1423 732 2172 2092
826 950 1182 1469
759 154 1971 1240
237 1099 910 1776
822 697 1851 1948
1401 112 2133 1137
817 1857 989 2190
382 1175 595 1362
451 2125 1748 2511
158 1125 1534 1600
6 1626 317 2046
1474 1783 2302 2064
1050 1355 1481 1753
2156 438 2286 2198
244 2110 2249 2404
834 1307 1941 2438
311 18 1922 2115
160 122 1811 476
370 393 1584 1321
1960 452 2146 1573
162 235 919 1253
642 368 1592 1008
939 1099 1813 1271
165 832 1680 1979
247 1268 1177 1576
1683 157 1976 508
42 161 1934 1496
1077 422 1355 547
153 600 1270 1925
867 526 2043 2325
877 969 1097 2488
1185 860 1647 1446
1374 763 1810 1109
1250 768 2144 1205
516 751 2043 2266
1204 937 2144 1217
1763 739 1958 1017
1122 941 1501 2117
926 504 1002 944
1343 1011 2207 2307
10 1622 874 1988
130 927 2034 1406
675 1004 2268 2258
546 2169 1538 2222
1752 155 2316 460
1169 395 1620 2463
216 67 1864 2356
1579 263 2329 829
442 120 1966 1431
593 1087 825 2068
380 937 2080 1110
1664 1555 1987 1626
222 868 528 2370
1035 1298 1050 2521
1811 387 2191 1786
629 688 1025 2005
87 1533 987 2192
894 875 1492 1172
908 839 2091 1164
1313 224 1611 1800
791 687 814 2410
1934 1201 2342 2018
1142 523 1441 632
1467 621 2211 2338
523 748 1632 1827
81 886 1263 2300
355 1947 1546 2079
1156 487 1344 1367
588 488 1696 673
1302 125 1917 380
450 489 1659 2461
240 880 625 2098
202 994 1670 2175
829 1592 988 2045
1021 101 1856 794
2211 815 2344 1675
1274 684 1946 1718
1188 638 1440 2441
1675 2359 2252 2378
2339 483 2346 2382
593 776 2147 1962
195 1379 465 2460
71 1100 834 2067
659 1656 1902 2473
249 1595 405 2282
401 315 998 1054
41 1961 639 2339
1155 1172 2216 1816
467 605 551 1391
1196 716 1974 1889
1148 10 1187 766
964 1410 2086 2006
16 750 45 2254
1369 320 1775 2230
1441 925 2317 2176
203 1434 1921 2297
310 1990 1394 2428
799 627 941 1367
2175 651 2177 2246
1599 16 2240 2046
557 2060 825 2197
1891 328 2044 1821
940 698 1833 756
710 705 2254 2030
104 468 1004 2055
337 745 1552 856
1721 904 2226 1499
667 1347 2229 2359
325 68 791 1815
9 1207 669 1906
322 11 1912 68
151 790 1087 2425
785 364 1279 1778
897 798 1820 2212
526 925 2343 2347
967 1252 1171 2322
689 980 1218 1808
435 1802 1176 2207
1676 419 1982 2381
1824 798 2133 1174
712 548 1861 2059
930 2012 1700 2346
1216 521 1909 757
773 280 1163 2086
365 354 1767 2520
1041 481 2006 2514
31 123 1837 496
762 527 1056 813
1583 140 1839 440
1615 895 1697 943
685 161 1068 1383
432 710 1732 1492
1039 1207 1503 1493
1605 401 2174 766
1196 1979 2083 2096
910 1133 922 1780
1274 1562 1392 2263
298 810 931 1754
999 878 1415 1464
431 1179 2164 1821
549 882 625 1570
238 1475 404 1554
1352 583 1414 1020
678 2095 1186 2237
3 1276 1443 1787
500 87 1398 2228
952 733 1955 916
45 816 1424 1334
194 250 818 2243
1865 1673 2076 2498
804 1091 1277 2416
675 1688 1045 2468
608 828 1328 944
536 55 1466 1474
353 308 1722 1804
1312 165 1644 2384
505 167 2173 1656
1441 1147 1497 1779
622 1602 2304 2459
59 292 1540 1291
943 1334 2092 2235
967 576 1922 1994
2136 845 2327 1374
629 1600 2026 2010
697 182 1515 1498
1801 596 2145 668
845 1450 1461 1860
1703 417 1821 687
534 1438 2157 2121
1497 678 1585 1649
169 76 1829 1543
98 1459 581 2413
654 1580 1758 1682
403 1280 563 1869
996 918 1315 2069
1206 2156 1975 2260
1866 1246 2227 1984
1833 108 2315 1636
1578 561 2280 592
1499 615 2233 1665
17 1424 1381 1559
278 608 1872 1745
2067 1424 2302 1575
511 634 2164 1983
711 1464 2233 2069
759 669 1607 2009
523 1944 1855 2342
674 776 1977 1793
929 1167 1600 1477
635 1186 978 2024
1532 708 1942 1335
694 724 1903 996
403 624 1930 1886
1384 1623 2173 1681
459 326 1355 2326
638 472 1741 1287
705 867 869 1098
220 1059 518 2484
134 157 1009 1560
441 430 1564 589
860 1388 1862 2487
151 1397 1906 2018
1514 1797 2303 2204
93 1539 115 2180
1387 1645 2057 2155
1398 689 1617 1427
78 918 1636 1788
733 343 890 2139
668 107 1635 2295
1351 1021 2085 1824
134 633 436 809
1274 238 1855 1691
584 348 1536 1135
1166 548 1291 1405
556 551 1580 1227
1349 493 2299 1776
366 1013 1717 1567
402 305 2052 1217
1172 1419 2120 1852
384 87 2018 307
791 1234 2144 2206
98 1235 212 1864
490 943 1629 976
61 1231 909 1854
526 529 1733 2434
647 2366 1327 2443
626 530 1872 823
863 128 1382 1066
1721 890 2034 1643
850 264 1685 275
175 398 523 1793
723 427 2328 1442
170 1161 949 2322
108 429 1055 1748
763 596 1035 1560
1004 672 1427 949
139 72 837 1178
30 104 830 1106
376 288 2016 2251
678 1072 2263 2141
240 433 1732 2395
554 887 748 905
382 487 535 1144
352 496 1087 2111
371 1304 1487 2114
510 559 789 1933
86 1190 1484 1954
1406 932 1625 1805
42 813 205 1503
211 1561 873 2393
1706 1015 1877 2462
1137 115 1888 454
187 144 2256 1154
512 649 1880 921
526 1396 2043 2414
921 1192 2126 1383
1930 1222 2071 1437
366 2390 1371 2425
1052 1711 1675 2133
1406 836 1913 1205
64 267 1071 2504
155 871 835 2035
340 117 2103 1971
29 411 944 2491
885 261 954 1135
545 438 1459 2485
117 397 1810 2299
579 1756 1382 2154
920 1143 2097 1313
915 1083 2123 1827
488 1274 2289 1845
208 841 1378 1806
579 1034 780 1205
359 133 577 603
1656 253 1923 814
78 1539 1179 1655
140 1860 1537 2027
824 287 1162 2526
257 2335 891 2451
610 120 1448 1627
1446 525 2175 1599
810 1830 1062 1863
180 32 1699 1689
486 105 954 1770
650 132 2126 363
100 1588 2197 2087
1474 293 1973 1207
948 1973 1926 2489
76 1221 1515 1515
1721 1331 2139 1850
1439 2382 2178 2475
257 662 2065 2014
332 275 1155 2496
783 1184 1336 1591
92 208 322 689
53 235 1663 335
1058 128 2316 1254
1239 774 1940 1559
1108 452 2236 700
239 89 1510 1515
396 299 1095 1717
862 585 2190 726
1085 380 1208 886
914 147 1885 1680
471 25 1649 1009
377 1882 916 2146
986 62 1930 1100
2159 1185 2204 1347
10 487 760 2123
448 1255 843 2431
435 1015 1755 1067
112 312 1986 734
1303 463 2336 1532
1873 191 1949 2021
2022 1718 2093 1881
1014 1515 2147 1740
2129 134 2278 2210
1499 621 1703 1092
703 543 1050 1930
1665 193 2186 309
1165 112 2214 310
876 907 1724 2527
1619 983 2280 1336
674 644 1893 1667
662 145 988 890
443 1119 1844 1311
352 1171 2147 2361
123 533 1067 1452
793 541 1536 1919
1532 2140 2057 2215
298 756 1658 1686
1101 1231 1948 1834
514 51 1694 337
21 835 179 2142
695 980 1024 2370
197 1286 1162 1985
1057 799 1915 2315
469 2385 567 2518
597 341 1757 2441
604 165 1583 854
756 729 1502 875
957 1246 1689 2334
1297 1300 2164 1647
524 2183 1108 2293
585 2193 1218 2393
1336 446 1744 2265
571 566 1269 1452
353 797 1764 1777
673 160 1460 1846
413 1444 1146 2334
373 238 2246 779
1195 1755 1300 1993
1623 264 1942 1379
567 41 870 779
782 1089 2101 1380
1171 1313 2072 2190
49 373 53 2383
1080 458 1615 2048
1497 438 1731 744
1584 1055 2055 2500
189 237 1931 329
85 1073 2051 2099
331 731 1438 2355
1210 1760 1425 2472
586 803 1323 2227
659 2152 1946 2484
618 1147 1685 1465
842 23 1914 2161
838 2143 1926 2284
1719 1447 2216 1670
1211 461 1883 2459
61 1553 751 2020
60 1183 473 1638
811 386 1738 1363
582 1023 1120 1829
841 259 1423 1240
1779 1992 1896 2329
87 298 981 598
1389 1261 2319 2148
1180 184 1252 1801
482 63 826 557
1571 8 1964 2019
755 158 2200 2431
646 1875 1794 2329
811 1810 2237 2322
30 106 1540 748
1545 165 2030 206
592 1314 2015 2128
1394 940 1705 1787
656 709 1456 896
288 1452 1006 2103
511 243 2279 1020
227 200 1485 926
950 890 1231 2405
1570 735 2228 1800
1912 622 1956 2450
1337 254 2196 843
382 454 1676 1767
172 970 190 1788
1365 1822 2215 2067
31 1014 117 1316
1863 1528 1990 1865
570 2057 1156 2135
492 669 981 1685
487 1789 580 2129
655 1002 1396 1499
121 604 2144 1830
851 4 1873 1615
1465 2111 2244 2524
38 139 936 263
403 89 1170 1133
399 808 2172 1176
82 1003 1227 1865
1189 2212 1960 2344
336 1050 1190 1072
96 299 2152 1832
1426 1111 1991 2485
1883 170 2232 1102
20 1959 291 2491
766 1440 1537 1592
698 328 1321 883
2057 761 2313 1261
978 119 1706 1412
985 882 1142 1573
81 1309 2209 1342
1206 1696 1539 1945
913 677 1146 1888
272 258 510 2256
354 1710 1404 2117
104 977 1832 2072
549 367 1701 878
1363 546 1501 1615
131 208 1005 1295
71 1203 2242 2454
738 1621 887 1973
1206 61 1681 604
338 1451 706 1955
555 606 1796 2421
550 1238 1614 2331
19 1144 1595 2171
941 1388 1862 1870
2178 674 2279 1729
231 62 442 448
495 0 784 2328
529 1584 2197 1998
456 16 1028 976
2278 1255 2309 1657
1069 473 2271 2244
83 1369 750 1925
1105 1200 2171 1405
1162 868 2311 1518
426 1539 463 1599
1061 74 1855 555
1340 1855 1693 2395
1332 2071 2261 2174
1316 312 1872 365
745 484 2062 831
909 548 1278 2366
794 219 1709 1841
521 242 1323 2444
81 402 1979 2297
435 940 910 1921
1793 680 2188 1302
333 1153 1106 1550
295 58 1868 1611
383 903 2128 1517
309 1036 1199 1460
308 1165 1076 1615
185 1537 832 1896
93 303 2021 754
765 1275 1477 2342
630 1042 1951 2259
622 183 1703 976
96 885 507 2189
1061 911 1616 1732
854 2445 1645 2450
353 1415 1998 2213
47 581 1904 1612
1010 197 1980 569
809 188 1325 2086
166 848 943 2413
799 740 1631 1674
1318 62 1550 1390
546 534 1540 2109
690 1108 1427 2124
286 2134 1716 2232
762 1485 2347 2380
958 205 1211 1013
123 287 1583 2289
751 382 1483 1504
373 675 1257 1073
28 3 875 2425
1508 1333 2236 2250
1715 117 1780 617
996 301 1021 505
1218 835 1683 2406
999 673 1249 935
1476 145 1869 1179
250 298 383 998
80 1675 706 2495
525 124 1882 1203
1002 362 1942 1046
96 856 1423 2358
57 1368 2072 1818
1257 1402 2068 1419
703 271 1704 754
488 56 1055 1794
878 1324 1309 1809
1388 358 2156 1624
537 46 870 818
463 932 555 1089
2117 1888 2173 2079
106 1787 864 2065
79 755 555 1216
811 113 1048 1195
856 815 1402 1500
211 2130 1056 2228
1052 102 1564 1755
488 903 1861 1598
695 1039 1975 1916
805 481 1937 1798
1529 1057 2304 2022
49 297 507 2474
1716 951 2309 2066
380 101 2274 2187
169 887 175 2394
284 994 2098 2053
1650 1167 2326 2095
484 704 1671 1851
329 39 1091 1199
896 1092 1162 2068
741 646 1312 1144
1674 519 2086 782
201 779 772 1541
442 784 498 1701
1781 915 2008 2121
1102 1301 1333 2339
805 1193 1035 1905
1166 1793 2101 2500
63 1315 1718 1560
1420 247 1674 1099
253 162 547 1392
423 687 1520 819
760 1380 1206 2393
427 185 1002 454
1600 63 2185 2489
215 210 1194 588
1233 101 1360 2006
79 390 960 566
1102 44 2266 1492
1254 305 1258 386
27 115 1032 334
860 652 1451 737
1161 1012 2321 2060
1244 418 1584 2206
960 1501 1802 2065
1294 111 1635 209
873 2184 1730 2363
104 1633 1841 1861
452 856 526 1391
243 2162 792 2342
679 1474 1835 2470
1107 451 1465 774
817 2101 1025 2406
1034 259 1187 1293
780 950 1539 1413
959 1341 970 2107
159 1170 1433 1634
514 1203 2322 1567
656 1182 1371 1424
100 903 1797 1975
931 111 1533 1802
949 431 1000 1741
1729 886 1932 1304
414 1719 1994 1778
28 588 713 1700
183 351 1271 2041
1258 314 1820 1068
153 1054 486 1794
943 2128 1112 2486
971 95 1713 654
1193 1882 1865 2296
1046 716 1215 1993
62 106 873 1681
206 521 1613 562
393 992 1974 1645
536 374 2116 788
105 1241 673 1342
898 865 1968 2274
2049 1872 2122 2385
259 160 868 1509
616 291 1298 1458
473 1634 1881 2306
1510 754 1655 1727
11 492 541 2251
1450 843 1962 1950
678 184 2283 2160
1016 136 2111 688
1109 1391 2119 1796
