4000 4000 4000
3432 61 3448 3293
339 999 2061 3556
1906 51 3552 3013
1002 1587 1159 3744
532 2323 1500 3445
798 700 1984 3139
1640 1569 2693 2172
525 1381 1324 2554
2002 1197 2335 3978
1325 694 1822 3970
2536 3409 3363 3736
1407 1505 2659 2722
2222 1790 3767 3296
2511 566 2607 2232
2292 2554 3131 2995
515 1416 1328 1692
735 1436 1001 1842
1587 1801 3342 3389
1982 10 2254 727
1459 2016 1850 2856
999 1840 3210 2124
43 226 3399 3580
785 2327 3470 3343
526 2284 2225 2544
401 545 2530 1964
705 684 2136 2227
1793 549 3921 3933
2022 2229 2348 3755
1338 970 3242 1488
487 894 3696 2772
2900 672 3003 1627
10 1479 2798 2305
1673 247 3654 784
1366 587 2935 2709
1853 2454 1979 3416
804 1998 1896 3404
2024 2151 3840 3487
1854 3222 2959 3906
1427 610 2344 1726
1319 3087 2266 3391
85 1760 1578 3844
2216 2764 2875 3272
861 3791 3039 3837
2403 399 3558 1587
1242 3504 3722 3575
1179 1469 1883 2920
1886 1099 3924 2607
2873 2105 3812 2456
980 362 3149 712
1256 900 2492 2241
594 3649 3584 3779
841 1360 3368 1403
183 983 3635 2408
2302 2045 3828 2969
1335 1089 2302 1804
2239 851 3501 1264
3380 222 3998 2470
1199 61 3680 3331
1277 76 2911 2194
906 2413 3931 2787
78 2253 2364 3112
2136 818 3886 2323
3612 1907 3809 2535
1547 2443 2198 3657
1873 1620 3113 1687
930 133 1884 3101
2759 3120 3638 3773
934 526 2628 2670
2695 1768 3184 2455
2570 1420 3731 2854
779 1501 3376 1614
921 791 3201 2979
597 1419 1623 3991
1517 701 2633 2678
2932 3072 3520 3822
2969 314 3352 1122
151 1699 1166 2258
89 158 939 2580
2265 1352 2693 3690
475 84 3601 976
2228 783 3883 2583
2132 503 3301 859
2647 1463 3079 1947
507 2612 1514 3536
1303 1614 3105 3753
740 1672 1217 2178
2290 1209 3727 1557
1456 809 1638 3723
895 23 901 1304
2275 2658 2779 3239
1403 1995 3432 3592
218 74 3320 2131
3267 382 3772 3496
3247 2531 3379 2767
2740 414 3148 1878
286 1602 2995 3414
330 1491 1194 1814
2016 1152 3469 2820
12 1671 174 3639
1763 1283 2647 3883
29 1673 766 3456
1964 382 3435 776
1862 226 2267 2217
945 1619 3305 1862
2377 799 2968 3131
133 2083 2503 2282
1237 91 1705 2733
1288 793 2375 2413
2578 1696 3114 3274
933 1714 1421 1830
1400 1933 3161 2530
1204 1072 3394 2379
2410 567 3031 2520
346 3068 1797 3631
751 518 760 2255
67 1735 680 3871
2882 178 3129 2774
2574 2326 2741 3236
100 296 2198 3968
1158 113 3679 3506
415 143 747 1608
204 1882 3728 1930
3425 35 3500 2330
1670 166 3932 2654
607 2367 2122 2411
2736 2144 2930 2904
284 2796 2970 3204
210 1016 3356 1466
1127 206 2118 1384
87 793 1346 3689
2718 2090 3483 2370
2016 3171 2141 3238
27 441 2316 2490
1049 1322 2112 1852
1787 2789 3167 3554
2356 949 3068 2050
2237 2881 2254 3610
1660 130 3582 2681
1514 435 3959 1893
537 137 3662 2066
1369 1082 2803 1665
281 880 1604 2349
1764 1245 2220 2052
424 1207 1975 1563
438 655 1408 2490
2379 151 3311 1008
636 1326 3958 3162
449 1001 666 3802
704 509 3793 1850
498 1188 524 2227
684 34 3344 3587
206 350 1468 2757
52 3623 1028 3881
2128 776 2156 854
1691 1248 2285 2822
303 447 3844 2265
1428 1344 2932 3780
1000 1027 1744 2484
992 158 1431 3009
1234 834 3795 1533
2722 399 3850 3381
2222 2522 2651 3238
1895 1517 2336 2493
341 3089 2887 3312
1756 1743 1890 3128
1550 2994 2407 3687
2509 1614 3855 3209
2475 1855 2925 2352
2475 286 3002 1991
1560 1985 2011 2946
1557 2824 1935 2884
837 313 2696 2150
2147 1940 3798 3386
148 1517 1418 3189
552 2819 1887 3581
2298 2123 3608 2852
415 2480 3215 3767
120 1069 1136 3849
234 232 2204 3724
1070 349 3446 2297
110 1541 3222 3802
465 975 1281 2049
580 1575 3048 3059
412 422 1762 1910
194 875 3238 3989
1779 662 3869 2926
220 2093 2218 3390
616 228 1406 2712
3458 920 3746 3032
2796 1833 3430 3158
1436 665 1568 1621
432 1725 990 3806
3835 1764 3970 3984
445 701 1176 1444
525 1083 1927 1723
1870 1242 3928 1785
29 1405 3458 2272
184 3281 1875 3675
2004 688 3209 3913
472 113 3829 3357
242 1380 424 1518
3369 7 3381 3712
1481 1659 3065 2210
735 151 2750 1350
1174 2151 3656 3310
2821 1133 3843 3897
175 3054 2723 3412
1193 897 3317 1455
615 681 1780 1301
34 2025 1869 2226
2924 2710 3168 3731
3243 265 3435 3872
150 890 3629 1986
887 2649 1966 3398
1809 3060 1871 3783
46 2551 1752 2618
1453 1732 1939 2612
1030 582 2601 1530
113 1653 478 3735
1113 2195 3172 2764
1213 683 2176 1639
621 3705 3915 3994
2776 1411 3278 2184
57 1356 1385 3938
1683 1159 2019 2822
1189 1209 1338 2058
2473 1184 3641 2572
49 1095 1129 1341
1157 1746 3414 3121
3120 3330 3979 3970
651 764 3138 1468
429 3137 2302 3801
3405 224 3414 3033
673 1100 1705 1872
355 1443 2157 2709
2838 632 3367 3684
2166 994 2532 3153
161 529 2260 1888
2584 232 3012 2865
807 928 2195 1454
2822 2176 3748 3947
1204 975 2160 2483
1320 1637 1636 2667
3016 2268 3040 2735
1416 459 3887 2799
1228 1889 3779 3576
1402 292 1955 3838
2023 2601 3855 2834
1579 851 2326 3181
379 469 761 1098
2418 488 3556 2884
2139 469 2378 2877
3456 2605 3845 3778
456 2287 823 3166
1615 2098 3841 3902
669 265 3757 2645
3292 654 3705 2063
72 1685 3943 3172
1001 875 2782 2018
774 104 1924 3432
602 649 3950 3394
486 795 3965 2888
643 385 917 1568
3202 1436 3766 1533
3505 1299 3702 3878
91 2053 1277 3418
1981 585 3081 1968
205 1875 1431 3179
1747 3557 1747 3714
670 1496 3716 2643
2191 437 3379 2376
2827 561 3251 1194
3345 1092 3656 3420
2880 328 3752 1943
750 335 2495 2462
1464 930 2764 3983
2077 51 3848 2804
1542 1928 1970 3032
416 2904 1646 3740
757 1133 3534 1790
329 1275 767 2445
450 2772 2913 2786
2013 69 2454 3809
1674 623 3494 3629
3444 381 3986 1572
2179 2103 3341 3820
1533 2479 2915 3452
1756 2280 2767 3578
315 2042 1303 3583
869 2672 1517 3911
2772 1713 3330 3264
1704 3028 2534 3396
1336 349 1864 2614
161 2320 2394 2544
631 611 801 2885
3274 2121 3821 3268
997 1369 2919 2954
2500 1306 3799 3728
180 1038 2858 3031
451 1157 2656 1961
417 725 1103 2038
707 2508 3516 3627
1080 1936 3493 2710
411 1300 2321 1816
1721 210 2454 848
1243 931 3159 1515
702 164 3252 539
2090 1631 2582 3167
8 290 3915 3587
2236 1302 3342 3452
502 24 2074 2663
445 680 956 1193
2483 146 3202 260
1553 1041 1805 3950
2959 1013 3266 2383
1561 1499 2130 3994
1598 478 2810 3465
1126 393 2275 3622
96 119 3996 3565
1334 1950 1520 2399
205 1065 1310 3040
78 1579 3775 3924
2247 2978 2428 3329
2201 713 3202 2260
2271 1031 3965 2049
1514 251 1846 1864
558 515 1632 1884
428 110 2084 2448
2342 825 3792 2717
144 87 689 1305
2155 2669 3412 3977
1749 2477 3447 3142
1161 203 2801 1824
1099 1758 1892 2041
1705 463 3117 2915
2644 1513 2877 3735
1407 807 1621 1165
943 1213 2374 1678
1293 1786 2636 3903
387 971 1708 2029
2457 747 2592 2701
2494 2202 2924 3281
132 128 2981 557
2042 1554 3105 1853
1501 154 3569 1605
2729 1889 3726 3101
1411 14 2890 3035
1206 93 2220 1189
1148 2266 1184 2512
1673 506 2441 3526
1545 2177 2874 2211
145 429 1427 1984
568 1857 3116 3414
2125 1556 2387 2147
248 790 3681 3150
2827 560 3730 1743
707 1731 1045 2823
580 952 2647 2421
2238 766 3475 3023
1792 66 3999 3864
1514 994 3190 2268
1049 2525 2013 3564
369 546 3183 3761
228 2959 1127 3974
1725 1192 2422 1956
2214 352 3730 2113
39 856 2574 3277
85 2941 1138 3152
3284 1441 3311 2939
905 809 2075 3161
2029 1468 2453 2167
1292 1737 1921 2778
2800 3578 3694 3811
596 2221 3559 3561
115 1899 1108 3105
1529 1806 3549 3110
1103 1456 2020 3382
476 456 1358 1463
976 442 1455 2697
2927 1423 3595 2501
312 1197 2216 2740
936 784 2325 3072
289 2458 1202 3035
964 2202 1594 2676
2523 2369 3054 3874
700 1064 3472 1436
2162 378 3853 1295
3160 2048 3385 3492
87 3248 3751 3249
232 1729 898 3006
1309 753 2424 1819
123 1697 2751 3478
238 1279 513 3262
1504 2777 3149 3254
609 2393 753 3907
475 479 3145 932
1360 1771 2596 3693
702 2073 2334 3456
247 1548 2890 1791
581 3173 2384 3867
1421 1665 2449 2218
366 671 2630 3920
412 1735 1438 3592
77 516 1594 2772
2694 2032 3647 3750
1268 294 2338 1232
2850 215 3778 1638
1545 466 2761 3117
204 2245 497 3065
405 3236 2979 3454
2412 1523 2502 1746
2526 543 2753 2754
252 2536 475 3374
1278 3510 3169 3911
1589 670 3414 1664
618 2578 3279 2790
156 2435 921 3988
1580 1309 2503 3997
1720 906 3725 2016
497 2821 2119 2983
2476 387 3205 3794
1361 416 1462 3109
977 147 2750 2270
476 1304 3105 3501
2379 374 3565 2672
935 3113 3246 3989
131 913 2469 3317
1772 3500 2152 3565
3356 1381 3639 3529
565 876 741 3924
2466 128 3466 3014
249 1613 1405 3603
1391 1287 3742 1473
1421 40 1612 2660
1650 567 3838 1924
711 1267 2120 1861
1233 3343 3658 3777
1074 696 1181 3027
1701 1745 2355 3246
2666 1377 3630 2335
32 1973 1771 3350
519 219 2455 2683
355 817 2303 2353
318 294 3868 624
2766 3390 3923 3671
1564 1308 3988 1515
484 1404 3653 2903
1886 1787 2283 3677
1972 2144 2299 3477
1327 1103 3977 3444
388 2820 3284 3964
451 1319 1103 2474
2935 2045 3188 3362
2750 1085 2948 3911
1650 315 3020 829
444 2740 3341 3685
500 1776 3385 3090
1444 3550 3112 3900
2410 1060 2738 3821
3467 14 3986 810
593 277 3578 3025
2887 1745 2926 2759
398 237 2332 1823
701 1424 1647 3498
1173 540 3659 2859
1265 441 3646 3816
363 967 3002 2528
390 3238 3390 3438
1899 981 2255 2722
2789 836 2863 3800
975 1709 2048 1829
24 1757 2502 3213
2395 2850 3245 3913
1328 1946 1585 2432
271 2851 1274 3534
1995 2863 2575 3555
1491 1252 3407 2501
1370 712 2536 3374
84 339 1988 1913
2473 539 3872 3838
2832 435 3727 3560
2920 29 3759 622
2922 2050 3662 2418
1260 744 3916 3756
635 865 893 3261
1618 92 2017 3835
2103 2122 2338 2777
1340 1501 1544 3571
537 2931 3097 3227
24 713 3145 940
1053 1194 3557 1761
2135 534 3614 1129
1827 1518 2845 3553
398 1820 1977 2626
2529 323 2605 1221
1743 501 2976 1383
633 1341 3789 3428
2954 2434 3129 3253
1425 1900 2812 1980
636 486 3586 1048
71 729 3930 951
0 3024 2426 3555
3276 2976 3799 3279
615 1514 3417 2903
2203 683 3460 3030
145 2565 779 3524
662 108 3066 1231
711 2292 1059 3845
1251 536 2672 1599
2052 876 3403 3647
1195 255 2467 2559
1618 2064 2891 2319
2091 388 3239 1030
2225 2173 2350 2356
1679 2209 3341 2462
2034 2159 2422 3713
1531 995 2733 3903
1172 2206 2370 3996
620 1436 1205 2069
1582 1505 3992 2022
580 2059 3648 2522
1755 1457 2362 2342
602 1166 1773 2678
171 165 523 1782
59 2115 611 3706
2595 774 3306 3319
620 1986 1523 2190
1193 466 3239 700
2275 2760 3574 3781
397 1533 3906 2646
2404 66 2827 67
2886 1638 2991 3319
581 1702 3884 1928
2977 2438 3485 3045
273 5 1814 2888
25 1268 2328 3058
1531 1210 3251 1606
954 688 2634 2126
1961 1545 3479 2157
2096 2091 3143 2976
1125 158 2675 3871
1137 539 3904 794
1837 2164 2677 3433
858 1032 1143 3992
2298 3875 2587 3897
3614 1676 3867 3498
1506 1064 3297 3451
2572 968 3729 1090
285 946 1773 2682
309 1295 2174 1371
244 2564 307 3913
1260 1685 1868 1922
1386 1177 3694 1205
2139 1316 3346 3606
1623 2158 3466 2451
3164 165 3971 1112
748 1314 3342 3778
234 2360 1610 3105
3626 1420 3713 1986
101 1001 988 3916
1099 125 2034 951
302 878 3760 2459
369 1529 819 3094
1469 1737 2612 3772
3280 1489 3720 2277
318 263 3589 2907
395 2178 3338 3644
1986 2824 3934 2874
3185 204 3846 1256
893 1856 1610 3407
1553 1418 3138 1809
497 882 1058 1033
235 1283 1872 3818
664 772 3126 1273
450 2499 805 3705
98 1235 3418 2883
573 2889 1079 3139
3289 1762 3584 3101
460 2768 2227 3051
269 2526 2677 3594
994 2304 1395 3796
422 1892 3763 3158
3941 1562 3954 2639
240 2207 2153 3536
541 865 2963 2758
599 1002 1647 1015
748 761 2211 912
303 995 497 1632
1257 1153 3568 1524
917 1071 1259 3160
1820 1340 2865 3651
263 2030 3494 3471
2470 2237 3755 2442
927 173 1065 1832
69 1328 1924 2738
1806 1184 3179 1280
388 3022 3581 3302
2330 690 3770 1794
35 1410 2124 3838
1543 216 2941 678
288 2843 2269 3384
941 689 2678 2765
1023 239 1784 1066
392 3785 1867 3884
1473 16 2305 177
1400 87 2513 1291
479 1253 812 3873
498 324 3132 2098
2626 78 3915 2496
419 3167 546 3705
911 1875 1040 2644
1431 1471 3735 2037
664 1955 1020 2453
1164 266 3724 1325
1108 1472 1985 2306
773 829 2325 2162
2752 2759 3529 3935
2141 549 2836 1116
1646 2835 3278 3052
2842 608 3847 1358
371 67 2598 2877
1550 2956 2925 3255
1292 850 2349 3116
2239 282 2618 2998
2791 262 3870 1571
600 1093 2223 2759
2975 88 3581 444
681 892 1854 2599
1284 39 1364 3820
375 1935 535 1982
2168 1447 3500 1548
3410 1180 3459 2884
382 603 2650 3420
529 2600 2911 3281
1760 4 3153 3184
1771 26 3857 1132
116 224 3733 1514
1422 714 1679 2347
2419 1645 2436 3502
3801 118 3934 3158
1869 433 3562 3319
516 377 1401 2690
289 1035 513 3674
2254 2214 3900 3347
1655 1893 2718 3508
380 419 3181 424
434 1892 1050 2858
2167 133 2620 3979
404 634 2129 2055
1098 725 3362 3138
568 2298 2901 3311
1142 1414 2629 1880
2732 1378 3921 2140
848 1536 3373 1599
1815 1509 3385 3755
2860 3056 3616 3625
78 1880 855 3930
664 1655 2646 3257
853 1549 3775 2435
975 2859 1715 3946
255 1846 2778 3520
287 1495 1938 3665
1843 3555 3816 3871
84 894 3377 1714
65 1944 3993 3751
2358 660 2375 940
1909 1417 2222 3694
237 1960 3028 3142
1408 2869 1906 3166
512 2596 1337 2649
733 1043 2518 1583
1115 3099 2051 3121
573 1688 1290 3413
834 261 2160 594
475 1688 3007 3548
1845 1405 3927 1718
3293 2472 3460 3729
812 648 3759 877
1595 1264 3499 2974
1502 25 1687 3924
1457 2494 3930 3902
479 339 2494 2784
3430 2409 3533 3619
183 1212 226 2457
2745 1419 2756 3868
339 2134 3713 2196
1952 1853 2446 2066
3171 556 3390 3450
3162 988 3904 3081
2170 1672 2407 2750
2298 881 2671 2789
488 498 2147 898
2843 1265 3406 1514
2537 184 3931 2849
1981 2606 3959 2840
887 2166 1170 2297
2381 1814 2921 2612
713 556 806 3512
514 1386 2856 2178
638 654 2502 1549
956 640 1646 1626
2878 1048 3426 2915
1450 313 3126 2442
165 2841 2516 3319
832 326 1917 2721
1848 1139 2080 1245
1463 545 1711 3073
766 3476 942 3630
1475 458 1497 496
1313 1932 2966 3652
1192 106 1215 919
794 309 1480 440
906 1395 2563 2295
342 2596 2054 3827
125 2147 1360 2324
1472 1006 3437 1753
920 96 3086 1210
2706 1940 3352 3194
1740 525 3100 1228
3251 676 3947 1488
819 236 2120 3157
1800 1699 3672 1807
1174 3158 2439 3277
263 1614 2537 2147
1532 2599 3758 3815
2180 1522 3760 2530
1766 2317 3515 3865
165 2252 2094 3345
1728 651 2160 3173
1033 921 3412 2878
1441 125 3340 1901
763 2535 3795 3259
208 766 2894 2997
1011 826 3755 1563
324 814 803 3498
161 3556 573 3971
77 2646 374 3944
2266 365 3445 411
3039 1437 3814 1626
665 1707 2757 2378
1025 2840 2652 3950
153 17 2200 3845
3160 722 3392 2183
874 2181 2954 2878
960 1866 2529 3557
1279 2375 3143 3052
560 1442 3605 3656
871 734 3366 2409
2433 1316 2581 3322
934 2216 1096 2934
1783 687 2563 2707
1113 1905 1849 3676
3302 2174 3529 3821
3339 983 3711 2241
3828 666 3909 736
98 2670 1992 2831
2542 880 3892 2561
1443 93 2864 3034
725 591 1799 1672
1130 1749 2481 3502
913 1109 3900 2383
3235 861 3725 2080
1123 1211 1751 1563
3251 211 3540 780
1461 314 3453 1609
1222 2476 2653 2907
1899 14 1920 2953
385 1530 3911 2938
464 23 2174 1980
626 1742 3577 1767
2571 3011 3423 3535
1806 2310 1896 3751
455 2002 1039 2064
776 1029 2321 3696
1897 541 3169 2399
1276 949 2607 2440
533 374 3692 3646
1241 2449 3873 3379
830 16 2659 1914
1424 1226 2032 3531
2072 651 2878 3060
2008 2804 2897 3094
2422 307 3337 3876
2409 2921 2688 3573
467 545 659 2666
345 1696 2154 2243
274 1604 461 3270
1706 548 3040 2369
567 1018 2172 2031
765 1405 2956 3214
2113 2279 3797 3445
3636 3589 3726 3993
2010 286 2824 3445
2818 1698 3242 1744
1009 410 1135 3151
1339 151 1953 2619
1901 1806 2763 3638
1691 2794 1941 3537
3669 616 3886 745
2159 17 2811 175
2748 196 3684 2847
1159 546 2294 1199
840 1817 3488 2270
1952 2322 3077 3438
1022 516 3500 2420
2289 3376 3888 3704
1803 808 3817 3923
2455 872 2828 1082
250 485 1791 3358
2441 713 3025 1188
2037 3270 3445 3699
1212 3072 1780 3865
651 722 3402 3886
3410 866 3761 1718
757 375 3295 1130
1238 1606 1851 3028
603 371 1983 3304
1285 2148 3232 2413
863 1893 1294 1926
89 609 2406 853
2282 461 3531 1710
597 314 1404 3821
321 94 2846 2745
191 1364 3340 3466
2300 2088 2445 3766
740 1714 2194 2368
1864 1104 2748 1230
622 1084 3259 3739
569 766 2148 3312
838 1725 890 2418
177 346 1220 3082
1284 986 2596 2603
1104 1309 3028 3372
880 1183 1740 3171
1398 1483 2342 1668
1010 2717 2489 3706
2103 1004 2594 3453
1944 493 2707 3558
888 1454 2992 3950
370 1849 910 3841
1452 46 3219 2933
1517 463 2603 2181
3411 1866 3857 3960
1758 324 2413 3379
690 1587 1424 3625
722 366 2949 3605
389 1687 1350 3560
604 3103 1850 3808
391 1700 2219 2807
1948 952 3879 1260
815 2862 2155 3679
1240 1630 2464 3605
901 1261 3179 1887
3591 447 3920 1652
2665 2859 3238 2988
2119 330 2495 2117
3409 736 3614 3842
406 1535 1109 2994
1761 914 2464 2051
2261 1981 2597 2748
2158 1023 2865 1990
806 513 2544 1581
1962 677 3811 3767
803 3259 3069 4000
347 940 845 1581
3239 218 3464 303
1177 1543 2529 3588
2108 1223 3091 2860
382 1221 1666 3076
1810 985 3681 1562
1651 888 1799 2218
2668 1427 3165 3238
1177 1798 2413 2969
3170 343 3426 2749
2990 2138 3735 3907
1143 1836 1188 2599
1714 1558 3180 2939
128 967 1127 2146
1729 484 3370 1831
2904 1920 3769 2677
2637 2124 3129 2226
2084 1876 3588 1926
284 1895 1470 2115
568 1604 1624 1957
918 3473 922 3500
1193 1481 2724 2030
349 650 2192 1826
1259 258 3800 3085
926 1959 2016 2310
230 1007 3822 1659
455 1098 2674 1478
3824 1780 3980 2400
2340 188 3260 2691
3529 213 3879 1424
1849 2616 2436 3942
92 1098 1342 1402
91 2398 862 3988
3268 1012 3341 3513
33 1225 2470 2617
2868 1455 3688 2675
1382 3743 3892 3902
951 652 2592 3672
2406 757 2986 2900
1318 650 2934 3555
206 53 3844 1973
524 1934 2056 2307
1412 1673 3899 1888
1276 664 2410 3125
3763 2906 3803 3793
58 3122 2504 3472
2355 401 3189 1430
177 1069 815 1320
1315 1236 2138 2535
910 226 961 1403
2742 834 3638 1907
1080 2911 1571 3475
757 148 2006 1926
2297 1845 3072 3409
2688 1972 3458 3060
2135 1746 3489 1803
1517 1157 3416 3565
12 1192 1011 2691
18 261 1610 2789
719 585 2385 3906
1740 3092 3894 3862
403 1147 1921 1989
7 822 531 1371
1409 3157 1880 3222
324 378 1238 1283
1685 791 3231 2985
2601 900 3348 1293
3092 686 3323 3064
3286 3298 3450 3501
30 1145 2053 3271
376 383 1817 3368
392 642 2867 3340
2589 2106 3697 2976
578 493 1712 2025
785 2615 3234 3854
2184 489 3872 1701
1706 2886 2036 3902
2860 206 2883 2897
37 1682 1107 3178
746 296 3449 351
3576 886 3703 3830
1684 2798 1862 3870
55 1360 129 2827
2667 3537 3540 3564
95 144 1663 3849
9 570 2437 1840
1123 1835 2497 2646
2380 2029 3204 2556
133 319 464 334
2862 606 3453 3937
578 1281 3507 3408
1904 1311 3200 1486
571 3419 2707 3875
3369 116 3391 3598
2963 1593 3241 3582
1256 1977 2123 2036
412 317 1514 1977
878 1376 2136 3672
2667 1588 2984 2140
706 310 2647 2238
348 1457 665 2386
2749 2962 3182 3341
951 182 3689 1849
1374 1216 3362 3712
384 2190 1013 2906
3359 452 3491 2860
819 216 3219 702
2749 1499 3383 3326
1837 1284 3462 1365
1790 3456 2128 3830
2751 930 3937 3097
63 329 2165 866
192 1682 2374 3590
158 2759 2270 3368
26 255 596 1977
2962 3634 3649 3888
1264 2377 2681 2846
1336 1529 3960 3793
1150 668 2119 2674
1860 1062 3077 2318
1393 1587 1934 2637
2729 3213 2949 3316
1674 60 2770 3428
1329 588 2983 3192
711 181 1851 449
908 1501 1177 3258
2528 1302 3874 3586
363 887 1769 2185
1353 61 3905 3766
76 1290 496 2854
2000 608 2577 3630
797 1632 2029 3956
729 1857 3312 2871
1791 503 2987 2664
1270 1650 3822 1841
1395 1722 3018 1935
2404 406 3155 3685
1140 302 1960 965
471 992 2285 2283
2119 471 3613 2067
755 1322 2183 3677
2257 960 3892 2811
606 782 1166 3043
1004 1438 3413 2322
2840 114 3792 3206
170 1523 3549 2545
2295 121 3912 2080
2366 524 3019 2731
492 1070 1134 3534
1134 1593 1846 2149
724 231 3403 2771
97 892 3618 2082
1244 217 2454 2330
2025 1861 2607 2761
3204 1059 3376 3879
2102 2343 3957 3357
296 1887 3887 2532
2263 570 2345 1802
2207 2 3985 3976
393 278 418 339
449 582 3232 2104
2841 1 3810 1226
833 3021 3653 3220
1105 879 1609 1436
709 1390 2509 1450
2424 2501 2477 3358
1138 2756 2081 2959
776 1173 3600 3236
120 2127 2317 3215
366 681 622 3243
2796 1372 3263 3769
2515 206 3405 2666
1181 143 2896 3011
1030 1794 3340 2734
58 670 290 1275
2568 1374 3594 1752
777 990 3566 1536
294 549 1890 2522
1093 1555 2883 2637
1942 554 2402 2174
1583 3254 2343 3946
991 3495 2239 3504
263 1139 3621 3513
215 762 1641 2142
2034 1481 3346 2567
1249 868 2986 1750
672 688 1153 2830
