2802 2909 1905
58 772 2276 2061
1264 313 2393 1482
754 521 2297 881
1737 52 2059 293
992 1261 2685 2169
2385 677 2761 2237
260 448 1131 1704
97 669 2632 2684
1287 847 1454 1672
871 343 2487 2325
2563 961 2647 2505
1837 2070 1927 2152
907 958 1624 2358
990 377 1111 1179
1065 371 1969 956
783 1014 2507 2743
474 224 891 2432
276 23 1566 1946
1414 296 1729 1726
2677 2837 2794 2896
59 1190 131 2595
421 1038 1034 1127
852 234 2297 1878
1171 631 1734 1810
815 2578 2294 2801
2551 209 2706 2393
1908 319 2634 1732
888 743 1284 2536
1374 1312 2445 1620
438 751 1134 2199
142 1262 624 2004
968 382 2333 1900
548 1805 1315 2604
676 280 1673 1154
1051 1190 1434 2034
908 2773 2268 2844
695 505 2786 1262
1170 36 1199 1993
1324 599 1998 1132
722 610 925 1869
1838 2210 1931 2696
913 524 2112 1589
1308 802 2575 2266
75 1014 2745 2356
722 129 1080 827
626 1561 1283 2506
2301 2494 2716 2510
254 1910 1631 2060
503 409 565 719
942 7 1192 857
852 902 2699 2088
2117 118 2587 2277
667 487 1911 917
55 702 2464 2491
931 419 2297 2266
377 821 1904 1815
1875 298 2019 2468
700 508 1823 2342
1324 280 1667 671
23 348 2748 1281
822 1419 1522 1506
167 1103 1351 2222
43 1579 1394 2844
17 1087 357 2730
2 2360 1860 2573
773 1064 1160 2800
2350 1119 2792 1331
1493 567 2714 632
2010 1308 2781 2082
867 1089 2660 1925
1063 1559 1761 1834
213 595 1176 2576
1621 582 2703 1864
857 2161 2267 2814
1375 1428 2095 2184
1825 662 2195 2607
1185 911 2759 2042
287 465 2203 2035
160 1812 2686 2783
493 62 2672 1797
214 1899 789 2757
960 2466 2195 2524
37 2647 1372 2760
1044 1534 1095 2894
22 701 197 1581
2096 1898 2097 2430
217 61 1080 62
2409 847 2711 2861
102 1315 2306 1490
223 197 2157 2727
1237 1387 2403 2481
1413 40 2304 2371
1425 1600 1579 2832
656 1677 2288 2222
374 240 1867 1541
1611 1054 2527 2901
1033 819 1283 1564
2005 845 2311 1598
765 524 1903 2133
199 1330 276 1424
821 563 955 2075
1717 2148 2065 2557
438 227 1466 2616
415 1184 1814 2235
2323 661 2353 751
2298 1103 2385 1563
231 1502 337 1675
1433 318 2037 2439
1297 455 2036 577
685 725 911 2625
37 1253 623 1571
318 1764 2063 2353
171 1338 1928 2323
183 429 1035 474
446 919 1084 2576
1856 1540 2367 2864
1316 556 2695 609
536 752 1549 2575
326 504 688 2468
1507 221 1794 1804
411 1119 2463 1289
428 113 1082 2738
1598 553 2557 1239
2246 444 2736 1009
1345 1382 2205 1999
172 647 836 1663
1900 599 2136 700
283 523 652 1864
2280 1193 2281 2701
524 260 1703 2205
631 2538 2728 2637
1896 1256 2732 2144
1782 599 2112 2590
718 1386 2190 1870
783 807 1100 1901
552 876 1277 2035
878 1120 1699 1259
206 1311 1972 1341
110 373 1600 1969
2253 745 2287 2198
2587 60 2763 2066
2236 180 2285 1609
839 412 2219 2868
1255 218 2485 534
1977 670 2078 1597
731 18 974 2837
2603 150 2719 1761
1754 810 1842 1020
831 821 2768 1678
1156 789 1498 2886
197 1329 1853 1850
30 1659 1500 1986
1243 1351 1430 2725
625 443 2646 1132
1803 872 2309 2054
1547 2075 2784 2197
761 2049 792 2169
831 108 2280 2693
257 1430 1882 1679
1045 175 2068 811
292 505 2759 2416
663 422 1164 1712
103 512 2160 1000
1628 520 2345 2554
743 1439 900 1686
1070 437 1454 734
1426 1099 1992 1809
520 383 1765 2700
421 1353 1261 1753
54 1161 2101 1955
1070 1302 2141 2085
1201 18 1264 2649
774 532 1279 2165
2400 83 2460 997
159 0 304 2648
1810 1331 2333 2648
1557 452 1985 596
1488 1168 1944 1955
10 1408 1758 2509
1465 2124 1657 2897
556 599 899 1613
668 200 1531 1738
303 1573 1671 1993
639 559 2629 2760
1625 152 1692 2611
908 819 1335 1436
1660 326 2034 1599
393 2505 1715 2897
1372 1204 2269 2000
1168 1478 1795 1659
43 1678 363 2754
364 1592 1587 1621
1007 300 1303 1888
289 36 294 1644
1145 374 1879 2211
1218 2559 1518 2675
473 629 2445 997
1 648 1636 844
301 1654 859 1919
201 313 2496 841
1204 846 2286 1371
236 1650 1832 2658
579 137 790 812
2058 1130 2697 1253
1115 1097 2159 1791
1289 1897 1495 2589
1748 1500 2792 1711
1407 250 2438 2897
1458 2098 2675 2566
1321 1355 2347 1445
595 1534 2414 1637
232 787 1685 2547
655 1590 2033 2410
19 556 686 1267
523 178 1103 2153
1808 1876 2707 1993
283 646 537 1304
388 1935 998 2118
1048 2318 1627 2403
479 771 905 2807
1024 1059 2687 1794
1673 349 2335 729
755 1572 2593 1778
84 397 1875 2567
467 2014 688 2290
1232 1051 1775 1388
145 654 1139 1075
1211 1231 1429 2870
614 326 902 974
321 660 2032 2082
1204 237 2793 2011
217 2352 1770 2783
90 350 2698 1548
1594 2077 2628 2456
901 567 1831 2370
5 399 2785 431
85 94 1162 2188
269 89 2637 513
673 146 1345 2268
1459 791 1760 2882
2609 1804 2704 2811
1433 694 1449 1767
1314 1926 1811 2748
1613 1343 1812 2140
902 1176 2126 1647
600 749 1019 1510
949 1375 1392 2545
162 1092 2378 2728
2133 84 2297 2231
792 1668 1429 1766
926 450 2617 1537
79 342 1981 2682
1243 13 2723 1104
1710 1534 2573 2120
437 1919 1806 2730
1714 1144 2193 1700
47 1118 381 1288
676 64 1435 2204
175 1865 2422 2836
956 2104 2701 2227
192 103 317 659
940 834 998 2705
146 856 1786 2101
249 1367 2592 2256
333 841 1324 1758
662 1689 1649 1696
911 1976 1835 2106
1823 203 2557 411
423 771 470 1869
2710 2286 2783 2486
1546 170 2161 2380
665 944 1183 2160
373 701 1361 1536
67 662 581 1574
1328 223 2211 2389
288 1755 1936 2550
715 1162 2390 1319
267 505 687 2246
22 597 1551 2364
531 513 2316 960
593 812 2043 1341
586 639 2014 2707
321 181 2292 1422
1918 1089 2274 1612
504 2292 773 2764
40 673 2581 2897
2071 1736 2347 2514
1212 1481 2185 2808
69 2373 327 2866
412 597 755 1367
679 1317 1643 2427
1342 380 2195 495
152 2072 872 2719
15 1238 932 1926
1670 368 2752 1792
534 141 1497 2324
103 581 759 651
1573 405 2463 2845
413 395 2404 1971
703 547 1824 902
1558 719 2747 2838
1316 1225 1575 1990
379 1630 2529 1797
1402 185 1788 966
895 129 1280 2594
1470 446 1770 622
691 1752 1896 2393
1081 2718 2613 2897
992 946 1057 1623
2671 1977 2784 2849
1307 612 1772 1152
183 1011 2596 2305
819 917 2516 1443
1364 1661 2496 2575
762 263 2568 2693
425 217 1238 2622
1816 313 2125 1871
1078 105 1300 1703
230 2402 921 2581
1031 1514 1604 2462
555 1137 2514 2435
1727 1965 2776 2484
1555 758 2064 1380
1612 1064 2390 1335
105 2 138 2423
276 62 1312 70
919 1511 2200 1934
285 1202 2259 1996
792 811 1889 2397
1907 123 2352 1034
2107 148 2565 1447
217 1180 1250 2713
1492 326 2619 1826
1138 2165 2429 2631
1582 83 1692 1973
1830 277 2586 2078
1545 206 2159 2016
1082 454 1324 2420
460 2402 560 2794
591 581 1323 2763
720 524 2483 865
1742 282 2439 2199
146 767 2132 2485
757 1642 2545 2461
736 2029 2376 2657
1349 2363 1708 2589
1303 1741 2426 1958
416 1513 1868 2818
1585 704 2033 980
627 220 2700 1643
1949 1376 2545 2155
1363 777 2761 2126
324 788 2771 2350
436 2279 2077 2734
1738 1216 2785 2673
210 607 1143 658
1577 431 1966 2093
858 5 2773 1249
1373 1834 1956 2201
1814 298 2624 2644
450 1124 1629 2256
89 2186 1598 2587
1345 1571 1626 1720
333 1345 2777 1349
1570 4 2596 271
699 660 1784 1021
575 1721 819 2129
369 108 2710 1365
803 1316 1933 2784
148 1432 972 1717
886 1129 1115 2404
765 1500 1797 1941
2428 1114 2475 1626
13 308 176 823
598 1545 2241 2887
885 1117 1653 2740
432 1328 1038 2649
1425 491 1667 2658
1974 154 2603 2842
185 1244 2754 1543
191 2091 2223 2354
435 995 1920 1891
213 2627 1356 2905
2252 1971 2569 2483
310 1374 447 2380
1170 22 2137 1939
547 119 2737 2872
402 640 2504 1614
792 1498 841 2531
2271 494 2273 579
1271 300 1816 2688
655 577 1153 2656
692 1654 2004 2384
1920 768 2408 2260
834 664 1876 1010
130 843 922 2745
1515 2186 1750 2358
1016 936 1398 937
21 1357 1572 1764
263 746 1034 1555
499 507 1544 767
782 584 2058 2419
1380 738 2198 1996
250 56 2472 710
380 1519 2016 2113
465 575 1212 1193
611 2209 1978 2812
488 1178 2201 1641
1538 428 2733 2000
978 74 1110 1044
1375 2135 1756 2193
1008 648 2108 2755
845 1459 1391 1936
1383 71 1732 855
618 529 1879 1425
166 362 2041 946
394 383 2680 1500
616 721 2656 2358
1336 75 2580 2189
1626 1408 1993 2573
1678 158 2667 1111
468 286 2678 1798
125 1431 605 2138
1750 1335 1853 2423
887 102 1397 2523
979 64 2580 1916
1660 222 2301 1181
317 883 2788 1087
524 1984 2716 2741
2107 523 2392 879
260 2067 977 2905
1716 2581 2433 2714
795 151 891 403
705 1062 1139 1286
1386 1831 2016 2718
1442 64 2174 1964
614 1315 1216 1486
672 2102 2339 2107
1149 1259 1340 1619
1748 972 2084 2634
1459 805 2203 2594
1612 449 2659 699
1429 764 1618 2320
173 237 1175 699
1399 288 2524 1064
847 1556 1433 2097
1101 840 2485 2869
267 249 2657 2195
183 471 2304 1178
1562 1031 1984 2408
187 769 240 1738
822 914 2643 1146
403 1768 2256 2622
928 870 1383 2581
920 523 2266 2579
1065 657 1786 1111
1307 1920 2612 2639
1599 2109 1712 2464
788 736 1380 2097
362 1377 2774 1776
213 854 2198 973
403 649 764 730
1515 1827 1599 1989
15 930 2430 2543
409 323 2022 1434
814 429 2498 892
366 850 2049 1585
1607 2402 1887 2587
964 108 2525 2526
844 1231 2462 2829
1087 183 1899 327
204 550 1775 1272
979 535 2034 1206
2352 226 2537 451
1144 390 2568 1486
133 31 2400 112
207 1431 583 2404
854 533 1413 763
1741 619 2589 1267
2379 330 2434 1632
1690 1755 2017 2729
399 762 912 2511
2211 1041 2459 2154
213 679 1138 2521
1191 447 2513 2418
216 281 2378 1800
47 1089 433 1828
547 768 2648 1669
797 11 1750 1229
1440 573 1828 2713
1657 167 2405 2895
1351 2268 2013 2413
673 1238 1246 1865
1333 822 2282 2415
1348 1371 2649 1544
1595 608 2387 2404
286 421 961 2764
1638 634 2122 1800
2317 1325 2525 2641
364 409 1467 425
227 367 2662 2163
1643 902 2342 1195
1013 356 2167 2125
187 799 873 2308
19 631 1977 2459
536 1361 1640 2251
1109 27 2651 1244
721 453 2162 603
1872 1908 2147 2828
1552 1253 2450 2857
529 76 2715 2463
957 354 1580 2873
544 806 655 2281
14 2 481 246
1414 1885 2056 2260
433 2803 500 2900
2562 1815 2780 2121
173 400 992 2129
320 911 1742 2337
163 1095 2138 2456
1195 309 1200 2081
309 1995 1457 2181
532 53 1359 2301
328 1196 1783 1287
234 1111 930 2716
2021 1231 2541 1989
631 1829 1404 2090
1361 257 2063 1314
21 714 1188 2108
1182 127 1776 1695
151 717 2592 1976
857 2322 1141 2364
109 660 1347 2380
179 5 2425 721
2162 640 2547 2780
50 807 437 1823
774 734 2145 812
2155 134 2742 1121
320 1349 909 2529
921 1734 2119 2838
678 2151 1704 2901
590 679 2142 1213
136 2648 1347 2834
442 1064 2399 1760
2476 648 2518 2322
1206 788 2382 2758
2020 1258 2334 2392
1063 552 1118 1816
446 1974 1383 2862
1583 990 2030 1130
288 481 657 2454
898 2208 2516 2378
1127 1001 2606 2084
1187 947 1559 1806
1742 796 2204 2510
1056 1734 2263 2395
210 240 1734 2394
610 800 2313 881
698 1667 1426 2268
185 1429 2009 1505
1558 115 2467 244
493 1725 1267 1893
1371 130 2645 2727
1872 1168 2095 1282
1651 1423 2546 2021
570 682 1849 1011
1268 1150 2406 2092
1990 367 2287 377
821 372 2127 1294
1684 848 1794 1404
576 924 833 2667
2309 1246 2614 2020
465 1030 1575 1517
308 2517 1992 2600
33 924 2159 1417
2142 553 2685 2048
774 762 2309 2555
1350 1436 2553 1520
1286 1695 2135 1995
1052 430 1510 776
1125 1227 1500 1336
785 1220 2452 1289
1237 696 2052 1532
1071 1450 1976 1970
271 810 1809 1033
1160 119 1933 2798
2544 1054 2722 1457
454 374 612 2603
1265 389 2020 1743
448 308 741 2655
7 2366 2505 2680
629 565 1669 1190
705 1329 850 1938
1628 2136 1883 2587
1775 1355 2701 2582
303 1780 734 2826
958 301 2015 2057
341 1350 2591 2712
469 78 1029 1587
1477 23 2443 570
561 819 2362 2104
995 2820 2002 2840
320 259 2020 2002
241 773 1022 1245
544 874 1640 2832
212 1434 1483 2358
214 1154 2538 2319
1836 311 2774 883
532 1264 2447 2016
2274 1020 2522 1798
2094 77 2522 329
128 2394 285 2862
237 2314 1091 2595
2041 247 2225 984
1954 313 2192 2887
1354 64 2707 2383
172 25 1219 608
505 1543 1204 2623
1378 1318 2719 2331
2474 142 2713 1050
1187 1464 1840 2069
806 1435 1044 2540
409 61 1693 2685
103 240 2154 935
941 1024 2020 2467
1661 890 2381 1031
723 1376 2220 2220
139 1211 1761 1564
2033 885 2284 2382
1247 1864 2286 1895
1039 522 1368 1310
412 137 2731 462
724 270 1823 1857
1789 1366 2718 1839
314 928 406 2121
501 217 1677 2805
57 507 1095 2559
1376 540 1388 1067
46 1250 2604 1747
329 62 2122 180
1541 1143 2344 2493
1599 295 2705 1677
1337 954 1549 2785
1237 501 2679 2734
180 1028 817 1397
1025 520 1986 2870
2148 359 2316 2177
953 707 1532 2163
914 1271 2643 2841
1302 529 2303 1239
1512 813 2074 2814
346 124 2173 2892
392 671 2400 2212
1774 256 2620 2634
1529 689 1859 1225
39 1092 666 2831
266 1845 508 2450
1186 1238 2136 1989
108 1155 2183 1672
160 649 2684 1724
447 1653 2073 2498
1246 1903 1606 1922
522 94 1327 1194
538 296 1878 922
1112 657 2412 1983
624 412 1352 2163
933 498 2542 2348
946 2275 1084 2293
1921 1580 2324 2095
1872 1736 2032 2676
1385 1237 2796 1959
87 1749 2781 2763
2034 1017 2388 1469
800 2226 1615 2852
610 1742 1461 2279
201 1878 2409 1911
1922 1401 2198 2886
152 702 1029 1079
268 104 451 1565
1680 1785 1720 2307
504 1093 819 1519
1329 1488 1917 2785
532 714 1265 2619
365 9 2232 165
682 1576 1683 2289
185 1130 497 2285
663 274 2103 1550
1250 104 1967 226
950 336 2140 1584
1223 2344 1468 2434
412 583 1213 1932
1297 1192 2656 1269
1589 1848 2242 2426
1000 314 1600 1936
808 962 1004 1475
647 298 1162 1424
1131 244 2762 905
637 1021 2778 2225
499 1981 2357 2829
601 2159 1072 2266
970 1254 1760 1281
52 910 1390 1940
820 567 1383 1908
1814 214 2586 1978
1495 2552 2781 2572
426 2627 2343 2644
1106 2046 1437 2246
1029 430 2796 801
2229 927 2366 977
381 1645 884 1689
862 2575 1805 2675
629 607 855 1092
2386 2008 2705 2228
1403 351 2201 1115
537 247 2020 2221
466 531 683 2393
1369 432 2572 2417
922 1483 1844 1610
791 457 1938 2694
174 1278 2438 2820
697 1479 1643 1606
450 515 1571 2536
420 1139 507 2203
2448 1611 2453 2198
1096 2683 1715 2719
2062 2423 2622 2876
580 1313 2573 1512
1598 269 2218 1004
1061 102 1798 2211
43 1022 2375 1639
223 873 543 2486
713 151 2018 2037
1135 68 1149 2305
635 1622 2625 2019
261 536 2121 1842
110 315 802 2559
806 978 2624 2418
455 1132 729 1222
983 594 2509 1504
917 1035 1294 2096
1022 2587 2524 2846
156 1001 2312 2230
917 317 1825 1241
1038 482 2129 1067
851 1360 2782 1400
1092 1434 1724 1762
1428 682 2203 1679
437 599 1484 1115
223 2074 308 2197
768 124 2608 1934
539 1133 2225 2308
1796 1626 2297 2533
22 949 1873 2671
1369 657 1464 1186
1311 405 2332 1483
1571 935 1968 1750
18 1338 2123 1681
2015 377 2334 2610
92 28 1298 1261
578 641 1153 2807
1701 377 1991 1146
958 2023 2740 2282
801 2784 1698 2858
1297 1247 2328 2782
1727 2140 2232 2796
63 2088 1653 2776
1770 112 2648 2814
2017 992 2753 1298
1312 1020 1700 2233
1417 923 2119 1370
1666 89 2564 1370
536 799 2043 2907
318 678 2774 1939
84 343 1589 1473
3 53 1581 2218
1008 771 1253 2248
457 770 2353 2515
560 727 2527 2606
102 688 2757 2873
1339 2104 1522 2546
1200 1286 1848 1599
75 819 968 1682
876 1580 2749 2538
1319 2025 2447 2615
1608 1343 2623 1652
1624 562 2508 2120
52 1463 418 2311
694 115 2645 1583
379 418 754 2447
1054 756 2249 2664
1579 1027 2184 1045
2008 57 2226 1337
1774 773 1886 2028
1625 1151 2699 1977
1763 708 2408 1162
1022 1247 2150 1288
123 538 2085 2706
186 498 2291 2384
513 1410 2448 1881
2044 1443 2677 2364
2288 871 2739 2127
2305 333 2469 2719
410 1629 826 1739
562 745 1544 1899
1448 277 2228 961
1187 489 1920 1964
1671 644 2444 2453
78 1708 396 2062
550 408 2060 2726
1917 849 2273 2460
492 1615 2239 2339
513 2064 1010 2251
2297 729 2779 2624
900 2067 1402 2264
25 1880 621 2586
757 1565 2592 2590
689 56 906 117
3 2518 2713 2552
2173 1032 2662 1956
1431 25 1859 1175
1940 195 2644 479
226 779 1593 2281
614 858 827 1418
499 1280 1821 1493
289 323 2146 2823
893 875 968 1961
682 325 1200 478
357 258 1285 1144
82 746 602 1651
862 115 2145 1168
794 342 2612 2392
742 2251 887 2615
442 777 1960 2309
788 1211 2730 1305
1668 266 2597 1774
151 352 902 1250
976 470 1985 2478
1807 438 1844 1833
1647 2119 1788 2270
643 1259 2540 1386
1015 1425 1790 1673
182 496 222 1468
879 1984 1483 2770
305 1277 1445 1835
1955 1620 2412 2134
2460 540 2657 2402
138 789 1784 1552
386 478 2429 2265
2419 1886 2467 2671
316 1350 361 1850
1436 290 2499 1876
787 422 2306 2296
255 1322 2749 2250
1488 426 2347 986
1118 496 2079 1222
116 810 1835 993
441 1179 1015 2601
1399 889 2039 1573
242 994 2035 1589
31 30 714 1054
95 1144 334 1921
189 376 1453 1438
2425 1454 2428 2209
1011 784 2566 930
1359 796 2248 1680
1425 410 2197 509
44 1079 384 1909
722 2112 2638 2905
835 1045 1240 1654
2355 1095 2673 1481
572 694 892 1602
861 333 1303 2229
983 113 1528 928
1810 140 2358 1441
1457 597 1507 2361
208 47 1382 917
1133 2203 1709 2680
1802 282 2434 780
324 898 1208 1091
299 1923 485 2382
1142 1441 1150 1686
763 1007 2459 2357
918 209 2643 2180
1063 420 2028 1984
1640 470 2263 2813
50 654 282 1500
1370 39 2428 1693
1444 70 2435 1559
1328 720 2468 2712
578 1058 1690 2721
70 753 1702 1939
453 1853 596 2236
1611 1302 2705 2026
1063 1591 2030 1943
273 697 2565 1305
374 559 1855 1485
824 1318 2777 2770
106 874 2325 2165
