4000 4000 4000
2988 906 3456 1908
1844 1268 3736 2655
791 2448 2938 2998
1440 712 2642 2132
80 2661 1263 2839
2048 3466 2802 3621
2363 540 3044 3191
2380 922 2413 3373
1037 1555 1074 3740
818 545 1625 2917
1931 469 3713 2673
2549 1684 3065 2347
2807 2706 3526 3461
1195 1434 1730 2356
487 1765 784 1949
221 2208 3151 3414
1164 567 1379 2824
1784 141 2323 330
2238 2708 3213 3337
1638 1754 1786 3512
2005 1814 2123 3685
1706 774 3436 999
133 703 527 2027
527 3044 3326 3105
786 858 1944 1683
2669 689 3457 2178
860 2230 2800 2550
907 2077 1737 3409
2121 1190 3633 3510
2315 758 3951 2310
819 1268 3029 3133
2017 85 2780 1278
2328 1705 2772 2608
2870 2896 3922 3275
3758 2949 3875 3861
1687 124 3993 3183
1013 1707 1680 3109
461 1933 1488 3080
1074 1116 1480 2963
298 3475 3579 3580
1801 2463 2021 3621
840 1378 1781 3270
2407 2020 3534 2387
1493 94 3347 3483
2019 3028 3827 3960
1567 2721 1783 2856
741 3729 1278 3937
483 205 2537 1870
70 820 1455 3841
81 143 1217 777
2541 2734 3465 3818
278 2707 2377 3806
758 1792 1606 2200
2220 1077 2379 2539
121 1437 2143 1976
1295 1599 2541 2897
1707 1849 2662 2673
1839 2972 3416 3679
680 1579 2775 3383
1095 3611 1380 3690
1868 1112 3193 1703
1451 488 2443 3854
3335 621 3801 2877
33 3632 787 3891
603 2618 2316 2969
1493 1406 3920 1863
107 1680 967 2796
1178 1807 1727 2497
628 3339 3967 3381
2328 1765 3521 2000
1946 855 3927 2751
572 224 1053 302
3665 1490 3744 2543
396 1506 869 3969
1059 443 3015 2458
1967 2851 2088 3586
971 2834 1995 3164
2544 2118 3569 3000
378 2850 3703 3420
2486 3496 3776 3502
59 17 962 826
364 580 1916 599
2985 305 3369 2826
152 1179 3603 2253
1979 994 2247 1761
422 2625 1572 3368
68 1460 1739 3103
1426 1712 1460 2920
699 1613 2323 1755
1796 2201 3369 2948
932 696 3165 3853
2681 1089 2689 3931
861 1989 1973 2813
2482 1182 3755 3811
2119 79 3237 1825
2445 205 3614 1081
370 1044 1614 3108
165 1093 2338 3045
819 1599 2019 2665
18 243 3208 1957
1228 2790 2245 3850
2816 2584 3612 2720
433 2822 2202 3094
3036 3736 3302 3890
47 1964 2074 3631
642 120 2032 1818
1568 550 1953 1050
1369 3113 3077 3443
1637 2278 3660 2371
456 936 508 1478
956 386 3256 3502
3507 1087 3803 3992
401 2611 1958 3413
1840 678 3787 1392
1979 1554 3853 2655
1695 165 2987 3196
1323 363 3034 3308
1843 1445 2694 2368
2853 977 3777 3351
1747 1444 3747 3631
1378 176 1408 2374
549 2234 1606 3730
1896 2245 3359 2624
1135 1258 2292 3144
109 349 2937 2610
388 740 877 3884
2544 1376 2671 2543
421 705 3487 1429
1923 1164 3081 2385
588 2560 1144 3482
1111 1529 3280 3490
2779 1807 3036 2858
1299 430 2332 684
2361 1132 3414 1747
866 101 1428 789
2189 292 3493 3264
2277 1681 2743 3428
723 920 1036 1028
1714 402 3820 1919
929 2729 2079 2961
846 981 1383 1564
1615 171 3609 505
2055 2264 2242 3509
2322 719 3051 2814
2815 1356 3025 2186
418 876 3160 1229
1479 1062 2628 3241
1530 2035 1852 3380
3251 289 3375 2320
1527 163 3459 1277
2288 1091 3831 3502
1849 1261 3960 2076
1249 57 3045 2572
3328 1844 3544 2861
162 2361 522 3230
2274 421 2306 883
558 3304 3349 3804
2140 1689 2569 2669
118 1309 2400 2383
2134 1951 2261 2327
729 1371 2156 3202
1749 272 1777 1955
1073 779 3704 3209
185 374 2524 443
3175 2735 3283 3536
183 926 1588 1384
2331 117 3644 1043
1455 396 3263 1443
1331 2468 3340 3648
216 787 2665 2232
811 1335 2626 3397
2777 2464 3180 3854
2136 952 2966 1378
569 2145 1036 2187
1692 535 2184 1474
756 1560 3823 1620
1586 2163 2428 3230
691 2437 2477 3544
141 330 1733 1294
2703 1940 4000 3051
3129 2594 4000 2925
792 493 2579 2049
474 84 989 3296
115 275 2989 1662
1502 1631 1709 2406
1125 1718 3575 1863
1743 2217 1831 3012
281 1287 3821 3705
862 2002 1249 3241
1132 2166 3740 3092
1265 2103 2645 2460
24 1790 3225 3872
531 2404 1878 3296
2583 253 2628 745
1674 1683 3939 2274
724 983 3330 3827
2916 205 3742 3657
1723 1086 3603 1687
1426 464 3854 840
2484 520 3872 2318
1250 2146 2596 3464
2167 2290 2785 3100
345 578 3527 3860
1377 1158 3582 1592
970 180 2395 1908
1880 2747 2443 3264
404 1788 2214 3870
592 210 3481 2324
1363 2143 3759 3952
2527 1999 2931 3034
3176 211 3232 3566
1295 227 1771 2101
1015 7 3003 2146
203 1715 1643 3921
651 100 2857 2535
338 573 1800 1754
2070 1851 2592 3497
759 2214 3245 2895
1942 1834 3849 3403
1409 1521 2862 1972
185 1722 3724 2983
789 1572 3869 2441
1550 1796 3509 2945
1403 2903 1582 3622
1570 495 2372 1016
2275 785 3090 2262
1973 1513 3407 3840
273 196 3398 2201
534 3062 2479 3256
657 306 904 3361
1172 46 1883 1007
254 2612 3461 3544
417 828 906 3386
439 147 2108 1464
2639 3813 3048 3839
2382 693 3324 1471
336 2437 3199 3051
1088 329 2173 2570
942 1408 1462 3673
1430 1300 3944 3902
1134 207 3758 1863
2485 606 3566 742
1737 2342 2182 3330
2237 3207 2603 3802
183 2563 1408 3340
1212 407 2105 1549
517 386 2312 3422
817 1337 3091 3533
550 920 1913 3732
834 1435 1139 3584
1616 2540 1818 2803
2189 2203 3135 3369
3149 2070 3666 3028
1455 933 3738 3094
1689 906 3878 2862
678 2213 2923 3625
2086 1232 2581 2441
718 2206 1910 3025
683 982 3364 1275
194 1411 3641 2445
593 1248 813 3297
2053 2326 3967 2968
484 2183 1457 3223
1011 753 1938 922
24 825 749 3752
173 1875 885 2810
1352 49 3131 2292
884 873 2412 1568
758 2189 3070 3463
1530 2693 1945 2820
920 564 2948 3446
1204 1083 2550 3552
819 499 1288 2912
309 1173 3547 2182
395 1640 2250 2460
937 3209 1930 3789
104 1230 2719 1547
2607 965 3693 1942
1655 1351 1773 2612
7 956 3047 975
1323 1450 3229 1746
3177 45 3665 2048
633 889 3806 3874
443 1550 3179 2038
2442 2088 3105 2482
936 218 3689 2345
1746 1807 3990 3507
1958 2302 3110 2359
1629 1856 1801 3392
3224 1013 3502 3799
1193 1473 2760 3842
1131 3732 3715 3971
1030 1225 2957 1555
275 2252 2093 2729
511 1703 1429 2109
727 1228 1908 2257
483 546 2771 2712
51 671 3835 2628
1670 1670 3778 3535
3318 1800 3410 2843
938 637 3601 787
240 905 3638 2400
395 1772 1948 3457
1087 1138 3580 3032
1527 3434 1885 3930
1661 273 3094 3840
1232 83 2607 2216
938 2537 1398 3002
2569 1126 2963 1608
198 142 871 3825
1603 1472 2846 2686
133 645 2619 1924
2083 264 3488 1917
294 162 593 1356
1226 1492 3739 2633
3413 819 3488 3997
1533 2603 1546 3034
1142 811 3633 1578
2091 1124 2444 2137
625 1413 1037 2970
491 1339 1560 2345
1046 397 1400 429
2156 3404 2358 3487
556 2915 995 3711
2668 1766 3692 3749
952 785 2081 1404
286 2218 3428 3180
1128 2446 3793 3348
584 135 3915 3595
158 1131 1984 1182
1321 721 2106 2160
1936 636 3453 1585
1441 2957 3961 2973
924 1038 2451 2147
1348 897 1873 1720
946 798 2773 1161
588 2240 1668 2343
171 406 2664 2184
2594 2046 3684 3981
2967 600 3823 1303
486 908 3440 3573
58 1939 2351 2166
2215 1261 3539 2801
2580 1836 3887 3921
687 40 3282 462
1821 886 2589 1255
1058 1920 3699 3455
3676 2073 3845 3118
309 77 2438 2496
1409 2451 3204 3837
1437 380 3111 3313
22 779 268 3627
3275 2389 3533 2416
3244 781 3939 3767
1000 2243 3434 2824
864 326 3727 2882
289 429 661 1380
3068 2727 3796 3586
763 321 3258 2897
390 757 1084 3880
565 117 3416 2370
3287 3168 3880 3190
3349 2208 3499 2488
886 2118 1795 3572
3244 1189 3475 1647
1253 1383 2470 2283
1468 982 2918 2102
753 3421 1342 3575
1740 812 2658 1025
3341 1982 3879 2896
1042 2576 1414 3617
1625 2289 3025 3953
3218 371 3791 2490
2582 2424 3138 2781
292 386 1829 2257
1766 1826 3087 2727
2806 4 2853 3989
1260 1669 1969 2653
687 1554 3352 3322
241 1007 1540 2347
3503 1717 3957 1965
1182 923 2434 2725
1372 1593 1789 2140
2655 2902 3234 3980
44 350 1130 3231
1489 773 3870 3835
1003 1684 3404 2592
2444 1097 3063 2565
381 466 501 586
1061 2569 1916 3080
1859 707 2886 2089
1248 634 1565 3049
849 1596 3892 2993
1237 1085 1384 1952
1771 1382 2999 1760
1840 448 2852 878
42 3871 1564 3878
3623 2542 3640 2634
420 108 3564 2191
557 3292 1957 3849
90 1827 1412 1933
1930 3279 3707 3728
379 1070 2775 2909
680 1514 2148 2288
249 2155 2954 2629
1237 3179 2393 3896
910 1490 1005 3413
185 2226 3039 3640
3227 1925 3951 2253
3115 1828 3746 3424
981 617 2396 3402
998 621 2838 771
532 875 3533 3819
400 1232 3397 1398
1522 3119 3216 3173
2255 1010 3931 2400
415 2698 2684 3007
474 2522 3019 2973
58 1589 3586 3350
574 1394 1999 1867
1987 2329 2953 2863
1978 2726 2460 3419
3950 74 3957 1745
1751 566 2422 2994
932 2566 1815 3072
1118 252 3759 3436
1864 618 2933 3358
1604 1147 2242 1740
274 2842 3947 3579
1276 1547 2345 3558
1854 699 2743 1318
857 2181 2128 3625
986 2005 2039 2984
2466 2706 3799 3788
407 305 1909 3449
3472 111 3609 2650
1310 2147 2868 3770
2921 2180 3106 2732
1194 2077 3611 3735
653 1683 2949 3681
2707 359 3526 3815
303 103 1453 2148
961 1898 1150 2725
630 3244 2238 3795
2022 420 2901 2816
1892 952 2105 1128
391 591 2772 1419
3384 489 3681 3323
2979 811 2994 1400
3796 486 3936 2695
2438 902 3707 1699
1223 527 3692 654
3119 2301 3188 2706
2378 871 2382 1775
1353 1732 1404 3049
1737 1040 2129 1810
985 447 1010 1881
1347 1967 2730 2280
1941 2585 2442 3518
1158 1463 3287 2298
277 950 1888 3484
1046 1750 1332 3586
1021 413 3351 733
3407 565 3644 3677
154 2883 3388 3909
1349 66 2089 3636
343 1806 929 2489
434 1922 3185 3409
50 246 3968 526
1215 1508 3989 2105
1706 1701 2143 2181
558 868 2553 3177
1700 446 3576 3626
1335 872 1616 2551
482 130 578 3681
727 989 1693 2574
598 1183 2624 2315
1724 2777 2796 3790
3905 1222 3920 1473
2870 383 2981 1854
29 2004 1794 2637
2004 254 3045 1347
3495 3335 3812 3811
1586 2348 1665 3170
51 222 2322 2223
2065 495 3572 1438
2609 1431 3685 1851
403 163 3907 1054
3101 1196 3753 2323
2636 423 2714 2170
813 2427 1355 2766
1931 2026 2075 3929
1244 2005 2291 3324
1003 162 3200 1309
3291 500 3685 2158
713 1987 966 2485
637 1615 3416 3772
532 2316 3903 3859
852 38 3265 2819
2544 2567 3024 2889
396 3212 1667 3598
308 169 3135 2982
1164 631 1553 2419
3315 90 3623 2307
775 1411 859 3858
1318 225 3215 473
1957 1269 3897 1767
385 142 748 152
985 114 2609 1968
1997 2132 2338 3001
1493 666 2353 3146
3484 1252 3554 2621
249 2080 2407 3279
1510 188 2994 1626
282 2358 1632 3323
1528 129 2757 774
873 3163 3606 3670
903 2339 1958 3742
1198 1907 3527 3026
468 1911 1132 3663
891 2145 2943 3566
354 607 573 3247
2592 2419 3042 2430
94 197 2340 1386
1157 23 3171 3725
999 1761 2700 3358
264 2141 1902 3259
514 618 2596 3128
421 2107 1715 2481
836 1189 2503 1844
1023 1285 2522 2721
655 268 3874 1648
1327 363 3198 784
2817 801 3617 1757
2325 2734 2686 3289
2509 2709 3747 3800
513 722 805 917
1510 1815 3505 2906
2086 1750 2960 3063
142 568 2800 1916
760 270 2764 931
533 2313 3212 3908
2367 315 2743 1283
477 2119 3902 3659
135 1728 2151 3128
2891 1229 3505 1628
971 1264 1425 3383
1316 2726 1674 3191
288 508 3240 2151
585 893 3393 3393
2511 330 3973 1763
1511 1428 3552 3613
463 679 1990 2363
682 194 1231 2615
3366 1346 3839 2242
1407 1951 3906 3097
926 1120 3098 1352
399 1504 3741 3896
1593 3352 3321 3506
336 2206 3500 2639
1946 1088 2360 2006
1710 631 2173 1315
2178 384 3197 970
2091 409 2840 3430
2719 263 3530 584
1022 985 3431 1912
2823 1202 2884 2313
2373 352 2397 389
1769 793 2098 1786
1014 515 3113 2452
1014 2613 3646 3984
1230 1388 1892 3524
1056 524 1957 3304
1943 540 1990 3236
52 1686 827 3190
1442 1886 3340 2696
1525 2050 2731 3103
1841 2800 3161 2923
173 474 3483 2682
1143 129 3485 220
2720 381 2956 1451
3255 1209 3879 2808
116 462 2926 1272
2863 568 3569 2527
1064 537 2708 1565
285 923 1711 1569
2952 1958 3660 3514
452 2579 486 3461
590 2681 1495 3249
1963 123 3107 402
835 613 1294 1722
646 2692 3570 2960
1580 3335 1678 3662
568 2646 2494 3176
2664 673 3637 3558
140 568 1479 867
77 1954 1671 2864
20 1122 3299 3676
96 662 3915 2332
1160 822 3041 2156
541 1304 3649 2817
1155 2736 3627 2979
2895 1042 3680 1984
345 2660 3539 3890
2206 1350 3461 1671
1611 3043 2833 3120
1497 3578 3668 3692
906 622 2949 2369
659 1239 3701 3653
1038 3181 3317 3662
561 896 2197 2890
1799 1421 2042 1438
1340 1024 3398 1870
46 2043 441 3858
1125 781 2530 1592
1052 1064 3232 3924
1220 1165 3629 2345
905 1432 1790 3990
1857 1448 3324 3564
734 3236 3918 3536
848 208 3751 883
663 604 3339 2956
1155 1811 2411 3778
1061 2016 3823 2363
168 1026 3819 1781
2693 520 3639 3201
1191 178 1923 2734
360 1369 3295 3914
353 541 1770 3425
795 1128 1779 2530
244 934 3615 2637
661 3384 2526 3987
3410 362 3999 1899
213 1037 3063 1806
2256 1392 2751 2797
63 1450 770 2676
204 2654 2615 3731
844 1634 3403 1896
631 2441 3420 3718
923 239 1857 3486
1868 3119 3180 3802
2755 1112 3422 1464
1431 1736 2633 3712
2029 989 2966 1769
2132 1303 2946 3818
125 1337 485 3939
1765 309 3551 395
887 1146 3818 3724
181 1080 2263 2360
1107 1182 2872 3802
18 1202 3753 2133
2386 680 3723 1141
960 2265 1513 2689
2483 2594 2491 3510
807 181 3391 2648
346 3175 3740 3607
2049 1269 3150 2078
2304 1260 3546 2049
1794 679 3415 2410
60 338 2644 369
209 2043 1123 3525
699 1013 1312 1313
1262 1271 3456 2618
696 696 1400 1581
158 1674 970 2602
526 1978 3513 3160
353 2708 1357 3047
1608 26 3005 3402
441 34 3484 1489
1334 60 3133 245
3504 2325 3917 2696
1236 1847 3170 3971
1682 907 3879 1363
1086 916 3564 1400
1558 1572 1685 2170
2786 3192 3450 3638
502 1387 1862 2096
2652 691 2731 2778
287 2940 3800 3606
1096 1492 3720 2369
3078 251 3992 1369
1720 750 2670 1555
1084 2391 3320 3503
528 157 1636 3665
1758 1348 3833 3078
2114 840 3258 1199
36 698 1742 3938
1353 834 3775 2936
1731 3003 3248 3435
3270 2907 3610 3502
1894 2104 2356 2391
3043 314 3392 2102
792 118 1924 805
717 1132 3698 2578
1186 5 3422 3544
531 2594 2481 2929
1803 791 3913 2889
3549 2423 3758 3295
1811 257 2669 3763
21 81 525 1101
2035 1679 3948 3947
1690 68 3650 1416
2030 208 2632 1038
1427 1008 2972 3534
1157 2446 1533 2824
912 856 3622 1239
1011 1590 2126 3659
1821 919 2172 3213
947 810 2496 1471
1517 972 2347 3304
2110 1090 2588 2473
2208 5 3931 1499
184 2646 2274 3710
824 569 2381 1873
262 911 394 2290
2136 908 2619 2505
2573 66 2919 3869
93 3081 772 3464
2264 2816 3562 3039
1098 467 3208 3302
2259 1539 3345 2078
1718 968 3436 3983
1886 254 2715 3236
1173 913 3493 2822
340 615 3447 1390
158 2626 3443 3698
2034 838 2620 2080
2720 180 3707 1681
3563 205 3817 442
1279 1998 1381 3143
787 1963 2424 3666
1136 3760 3865 3908
3248 149 3259 2145
1095 210 1567 1070
33 234 2322 482
256 3221 3500 3590
1794 2892 3402 3491
345 557 1845 1355
1682 1145 2560 1645
1329 3180 3388 3280
1406 1248 3334 3240
1159 913 2197 2689
476 1891 3302 2232
883 221 2996 2006
1784 2512 2302 2861
2627 3106 3677 3873
3305 470 3745 2660
869 1002 1803 3261
308 539 2297 761
218 2462 2510 3467
2635 2264 2828 2370
359 269 3083 2116
204 1865 2081 2145
2645 814 3845 1524
888 390 1738 3355
2253 1877 3079 3847
606 358 2454 2666
364 665 1419 3020
850 285 2217 3923
3096 2715 3696 3790
1063 710 3511 3784
869 436 1958 800
1944 762 2793 3273
941 57 2219 3059
2067 2424 3464 3951
3103 279 3351 1234
595 2675 3511 2704
2828 359 3381 952
975 2281 1919 2679
2923 979 3063 3367
177 1964 3309 3270
1509 2222 3720 2309
2460 646 3401 3972
1105 883 2663 3868
425 1927 1331 2600
2504 2537 3139 3096
1198 2486 3247 3034
2453 551 3866 1748
558 3099 2625 3566
1940 2264 3431 3650
1288 251 1727 1660
72 251 2888 1331
823 14 3343 3601
2874 2142 3329 2536
15 726 1155 1862
43 279 300 1074
678 703 2772 794
1750 222 2782 3954
1854 287 2621 754
2387 570 2460 1043
2612 2329 3054 3541
1538 361 3324 607
342 3131 748 3564
468 213 3213 2411
3503 310 3576 2468
1995 265 3877 2240
1567 1925 3639 2584
3097 2244 3501 2910
866 1898 1473 2597
1024 157 2334 1317
951 3193 1617 3884
1466 1314 3639 2167
2150 1760 2453 3374
732 1621 1857 2672
2092 718 2532 3342
2051 2942 2841 3295
2104 664 2410 3144
1869 1465 3841 1862
1670 297 2989 1837
1659 1014 2016 1668
1215 1193 3447 1239
499 2699 3892 2852
169 1022 560 1869
1092 861 1526 2036
760 469 1733 2692
442 1952 3054 2147
952 2512 977 3685
604 1964 623 3701
30 1394 431 2324
80 2183 965 2601
491 2443 3633 3067
1361 1320 2968 2392
2767 3229 3835 3710
1746 3053 3954 3960
1880 1325 2594 3112
1600 2954 1630 3346
1336 111 3479 2872
2608 635 2953 2255
1622 2280 2815 3111
657 762 2867 1258
2482 474 2509 2018
1884 7 2450 2658
209 1196 1953 3973
1810 885 3000 1136
280 999 2221 1794
168 204 1752 1145
989 583 3707 2723
557 547 1776 3939
2060 2504 3320 3700
1570 1208 3564 1832
1310 508 1438 1882
1569 1825 3321 3426
1270 2203 2013 2748
1089 1237 3894 2505
2746 1198 3030 3406
383 1920 3141 2592
1671 2582 3005 2844
12 198 2156 3030
864 631 1515 781
2077 1514 3430 2878
2073 143 2165 207
3040 1332 3565 3798
777 1085 2621 3378
237 1413 2207 2782
193 938 953 2778
2132 1155 3599 1625
160 676 3256 1738
3574 541 3859 3389
372 248 812 1586
946 1553 2278 3149
1213 5 3074 2010
1248 2336 2825 3801
2393 3444 3155 3597
1939 302 2036 3792
265 693 2739 3595
686 2504 844 2730
2415 2493 3825 3320
1757 2749 3552 3101
2095 173 2133 3115
724 1987 3605 3600
1455 1241 2297 3659
718 114 1350 2414
1173 1257 1274 1825
1223 3521 1432 3544
339 410 3638 1681
2005 328 3860 2041
1515 2797 2454 3161
202 2802 3750 3991
2603 1481 3088 3768
742 988 2335 3986
50 893 683 1559
2175 1615 3067 3529
225 2663 705 3455
1677 1232 3200 1671
2693 513 3275 1321
1105 2212 2120 3302
228 424 1136 1927
2063 1984 3953 3542
152 1297 3318 3300
533 3515 1071 3670
22 1873 958 3546
2454 2936 3445 3784
2422 1995 2762 2336
2163 1282 2450 3255
1082 1519 3625 2435
116 1541 1898 1671
1941 1366 3710 2872
3041 341 3625 2720
356 416 3130 750
1309 2105 1326 2329
1389 1063 2892 3434
2794 417 3122 2306
2164 2066 2794 3158
1320 1623 1705 3901
2122 69 2753 1528
2366 297 2971 3694
709 117 1703 2022
2479 2431 3263 2466
1101 924 2700 3911
946 318 3194 2812
1569 2875 2481 3096
1158 2636 2781 3127
2970 1729 3843 3819
270 3112 766 3778
3176 1682 3791 3066
305 2726 3794 3050
1864 1259 1998 3705
295 1957 2313 3922
883 2667 1581 3578
1695 1533 2250 1950
1063 200 1659 2848
912 1597 3218 3525
1375 1327 3523 1533
2049 2925 3011 3269
2897 3124 3074 3425
2337 1136 3232 3424
1311 1746 2278 3033
722 1555 2666 2831
1073 3073 2652 3768
1561 1506 2463 3452
3025 787 3582 2583
3578 2775 3778 3658
13 1132 2025 3951
3089 614 3606 2886
831 1003 1353 1638
3023 3132 3959 3610
417 627 1918 2499
1649 598 2685 1117
508 1195 1749 1860
1338 1779 2451 3076
547 634 2051 2623
1499 2248 3079 2547
1491 3009 2198 3553
822 2641 3968 3192
515 1363 728 1831
124 1522 2409 3381
3068 296 3576 1005
497 993 3571 3659
1777 733 3242 2570
1357 3141 3662 3402
754 3352 1146 3852
193 1007 572 3380
358 461 3088 514
711 3916 1667 3976
625 2914 3585 3876
931 2164 3510 3808
1351 729 3178 871
1012 181 1406 3351
396 560 2164 2534
1836 701 3570 1428
2330 5 3393 3061
38 399 3513 1798
95 619 2348 1192
983 1103 1758 1381
416 2363 3234 3046
164 798 3564 2662
2024 1447 2797 3511
599 3567 1696 3868
719 325 1839 3971
40 490 239 2096
1857 73 2020 2710
2454 319 3042 3605
41 1214 3657 3808
3342 2102 3680 3205
318 441 3755 3911
2048 1456 3186 2699
784 1539 2585 2909
430 1803 718 3800
468 2253 2404 3739
1741 1097 3910 3559
1109 209 1389 2399
2472 759 2501 2981
616 2756 2394 3330
434 22 916 2931
246 229 3092 1126
1510 554 2744 756
890 2789 3543 3334
484 1967 2135 3688
3375 1840 3637 2621
254 1051 2766 1461
692 1032 3836 3356
286 503 350 761
1534 107 3559 3324
312 2390 2818 2477
2054 2257 3521 3486
51 208 2956 2531
1560 521 3035 2773
1871 738 2751 3113
1383 2122 2888 2150
998 2795 2120 2958
617 156 3708 2505
3367 2688 3626 3951
1069 181 1867 2535
174 396 3445 1577
805 78 2293 500
146 2177 3260 3548
33 536 3887 2899
336 1989 1298 3104
449 23 3708 1981
1935 1264 3435 3819
2480 1435 3879 3201
1239 70 2771 1324
1723 1999 3002 3853
1028 1276 2136 1586
2216 206 3448 1922
174 1865 1445 3390
1350 3513 2623 3516
3547 1243 3792 1656
2505 53 3300 2833
1297 3874 2929 3886
1526 998 3494 2558
571 2359 3673 2937
2273 278 3582 518
1457 3751 2136 3794
5 1588 2829 2344
50 2647 3278 2746
1017 415 3048 2224
491 575 657 3681
1251 939 3150 3253
784 1678 1838 2601
378 725 2871 2070
845 552 3881 3656
2129 1968 3391 3428
616 1663 2065 1789
487 2841 2492 3554
2640 527 3821 1814
2411 3588 3056 3858
1624 74 2749 3793
1462 1425 2258 3776
110 354 158 3899
594 2542 2555 3901
771 132 1005 2123
255 949 1348 3133
1704 235 3198 3057
1811 2600 2316 3556
824 494 2107 3513
1178 385 2630 1525
1264 1156 2205 1550
866 1906 2941 1910
982 1785 3581 2082
476 2088 1034 2723
1585 2749 2253 3117
4 3381 1128 3806
2536 1506 2651 2679
1269 2555 3092 3448
1784 621 3532 3954
850 1841 1765 2003
2320 2028 2886 2935
2611 357 3968 1331
713 1528 2033 3722
653 2580 2981 3342
1103 460 2653 3066
582 968 2426 3103
1166 706 3467 3613
294 1044 1450 2098
1945 3308 2403 3348
1745 2125 2623 3915
434 1892 2011 1982
1201 2947 2421 2974
29 1677 1498 1992
784 1124 2231 1649
2245 1136 2369 1556
290 200 483 469
3141 2176 3925 2545
1635 159 3072 2114
929 1971 3964 3162
693 1118 3555 1183
3359 1582 3823 2284
2742 1764 3762 2514
732 394 871 2709
1205 999 1365 1691
793 2741 2173 2927
223 3660 2237 3841
110 839 318 888
340 2845 3769 3415
2233 1462 3856 3864
863 601 3181 2184
436 2030 2423 2755
628 1403 929 3976
2306 2255 2312 2582
811 301 3542 1435
1375 605 3358 2931
2500 290 2705 3797
1169 1763 3973 3229
9 1778 864 2746
1378 22 2458 2997
501 3456 2713 3985
1200 2094 3975 2773
2088 2316 2264 3144
1298 1109 2641 2915
606 2668 1259 3981
64 3883 2408 3955
327 2047 447 3561
2074 29 3302 178
114 41 1216 1705
2494 2747 3735 3556
459 1322 3207 3215
590 1994 2100 2105
718 666 2516 2812
585 311 2175 1798
1545 493 3051 2620
2737 873 3437 3657
179 2105 3623 2669
1935 1573 3189 3976
