3739 447 588
2807 343 3119 395
387 306 2266 396
1979 55 2731 405
260 2 764 416
237 209 1084 286
568 100 1406 357
309 259 1306 416
1630 146 2959 188
358 288 623 351
57 99 1447 356
110 78 3624 139
1460 118 3144 339
2974 299 3287 353
700 39 1925 395
40 341 349 346
2458 145 2956 261
1802 101 2886 180
2084 271 2615 446
2184 427 2752 441
601 242 3352 255
110 108 1083 250
2386 92 2795 379
832 25 3173 222
106 248 3617 418
2084 19 2651 222
843 261 1155 396
2828 21 3311 279
1950 251 2179 410
2887 95 3258 351
465 151 3411 227
2962 82 3130 110
2009 24 3697 134
1408 267 1457 381
710 158 2387 374
1816 9 2097 41
1175 8 2231 175
640 79 1057 261
2843 255 3638 349
2204 8 3424 380
1462 161 3535 189
2852 370 3509 427
2359 211 3705 386
2165 237 3415 394
718 8 1619 334
1006 31 2939 329
1442 273 3365 363
303 91 2420 301
1163 214 2145 327
915 50 980 253
394 26 2519 441
808 84 2161 165
2608 216 3434 219
18 78 103 106
508 203 996 398
612 44 1504 93
2714 246 3413 356
286 260 2990 382
891 141 2746 387
1877 207 2228 426
1167 195 3385 269
670 42 1975 287
136 310 658 383
2834 47 2973 409
3353 149 3505 321
1647 189 2179 212
541 416 898 426
226 203 1953 237
26 252 1944 366
2176 155 2205 315
171 328 3457 390
119 223 2264 230
20 374 1771 409
2043 104 2178 309
2062 371 3356 401
59 380 3155 439
416 73 1105 378
387 193 510 289
195 7 1599 287
279 113 2958 144
1105 87 2683 111
681 353 2758 391
1935 166 2870 275
3198 45 3537 320
120 233 1598 304
1846 217 3631 403
2425 12 3253 176
1062 301 3675 333
214 291 514 408
600 24 3275 409
530 197 815 362
778 54 2265 240
1046 28 1067 81
2083 165 2342 336
1234 12 2119 132
451 125 1545 181
866 148 3718 217
2549 93 3020 155
2262 83 3533 334
110 32 879 445
551 97 3344 349
112 99 2669 280
248 350 3170 387
1235 103 3450 384
587 228 1664 315
828 212 2801 424
2330 3 2504 398
2688 212 3124 380
271 122 2520 341
2099 42 3258 340
977 4 2932 365
3006 36 3125 246
2268 136 3585 326
959 0 2404 127
2613 350 3058 354
1051 184 2896 396
6 230 1193 375
327 135 3690 440
2395 60 2960 258
2 159 2829 365
366 128 3643 315
3078 349 3325 355
1613 192 3446 365
2474 206 2894 357
1401 229 2586 324
3026 304 3586 399
33 194 1060 328
2862 315 2951 321
2906 68 3066 419
138 145 2323 302
769 117 2976 354
14 94 1959 388
2446 61 2734 183
788 90 3265 292
1858 38 3519 45
165 287 2846 394
1531 49 3716 223
682 202 795 370
2091 259 2977 445
226 172 1688 290
1109 159 3009 348
3195 23 3478 290
34 259 2613 408
2216 392 2640 396
1966 106 3472 269
2521 232 3582 334
118 151 333 270
1176 136 1643 369
252 19 933 238
3118 135 3582 429
441 220 2548 324
204 381 3541 385
1596 13 1894 15
1840 18 2171 414
449 70 2937 389
2543 22 2712 138
2219 39 3125 95
3198 1 3730 426
2213 308 3650 432
1938 60 3606 297
1558 99 1810 348
1613 46 1828 312
2888 7 3364 294
736 343 2375 431
2720 60 2908 204
960 97 3128 384
227 158 1773 263
407 259 3236 262
852 10 1232 150
556 190 2665 285
979 51 1145 91
2445 224 2882 396
840 301 2452 347
879 393 1114 396
2115 9 2643 285
1319 92 3188 273
694 325 3373 442
1679 1 2432 77
409 258 648 362
1392 244 1725 283
1952 241 3458 277
446 69 3514 257
1937 237 2994 374
1168 316 1611 338
649 210 3195 267
2433 136 3462 438
1669 77 2768 316
1524 206 1873 225
715 8 1425 379
2226 117 3014 194
1898 80 3459 142
2297 232 2561 390
902 115 3155 261
426 79 3255 223
892 27 2918 329
1549 178 2550 219
871 202 1219 241
1396 77 2316 279
1888 18 2486 71
318 174 1332 222
2932 165 3593 298
437 32 1639 315
2851 211 3172 361
1099 28 1647 142
1359 6 2559 174
1614 292 2383 364
2269 17 3573 256
2889 135 3187 351
1671 59 1913 363
2881 9 3510 59
1136 157 3376 310
2510 208 3024 436
1093 236 3149 382
1514 326 3222 372
1300 45 3163 89
2071 212 3125 428
279 198 1573 311
2064 35 3079 140
1972 227 2368 261
2189 102 2213 118
806 224 1727 317
1242 303 2022 307
1716 92 3146 93
607 20 3016 259
2123 30 2807 49
616 63 1433 276
1330 316 3203 319
2691 207 2981 291
1192 185 1718 279
188 94 1584 426
899 159 2691 203
1669 102 2579 135
2129 49 3133 240
144 168 1381 210
631 360 978 419
968 43 2267 283
641 160 1417 225
3010 173 3019 191
746 37 979 181
1073 83 1473 365
801 67 2863 365
1064 26 3202 67
1159 230 1916 434
769 125 3348 283
1024 315 1031 371
1230 122 3162 147
580 298 1633 414
3218 70 3608 76
2337 404 2400 424
1140 110 1438 400
2112 237 2571 248
2462 141 3614 412
1114 42 3341 112
2486 83 2822 282
675 24 761 218
2062 270 2130 402
3271 232 3475 416
2213 203 3551 337
1325 19 2159 285
966 243 1931 389
1331 89 3672 364
1404 212 3148 439
1249 54 3004 232
644 30 2226 208
670 421 2062 428
617 245 3491 388
1893 227 3666 278
1136 56 1724 395
627 44 1288 257
549 257 3538 421
611 329 1864 444
1752 259 2360 439
1810 142 2368 202
714 107 3353 361
423 33 2671 222
484 215 1923 376
1789 105 3514 106
202 33 2294 223
2982 126 3377 301
264 360 921 411
1930 123 3084 226
1272 133 2194 168
1579 63 3627 261
311 193 1132 405
1654 355 3313 404
2034 291 3510 309
2453 137 2590 325
530 202 2994 383
3696 32 3723 320
339 18 1945 114
2378 48 3721 343
79 71 1152 86
1558 232 1727 369
1684 179 3520 315
2842 96 3154 400
1216 331 2711 389
1698 138 2670 280
605 328 2440 338
717 211 2702 436
369 363 3734 438
2350 103 3089 274
82 244 1529 270
2637 65 3197 205
1631 200 3187 395
764 31 1971 194
1148 39 3446 324
634 139 954 187
1281 353 2859 387
1793 210 3348 262
1974 51 3530 288
215 30 3444 78
450 27 3304 249
2021 63 2122 351
468 41 3466 402
957 53 2990 269
2268 23 3188 397
595 231 3109 396
2054 319 3678 356
2770 225 3344 359
165 157 1445 310
2193 9 2540 399
2255 322 3417 392
980 203 2722 370
179 74 1062 407
32 166 2478 358
1372 224 2224 274
3355 8 3548 26
131 220 2034 308
1875 223 3427 306
1985 14 3695 393
112 194 593 308
3307 356 3523 379
2924 210 3688 403
1902 87 3025 166
1350 129 2947 440
1522 206 3009 383
315 224 1908 361
2546 22 3173 140
3041 165 3502 391
1814 123 3268 158
1826 19 2434 40
1666 335 2946 376
921 129 3192 398
2047 10 2073 251
1774 50 2001 332
2430 237 3204 318
1082 70 1289 411
1605 349 2185 437
1931 38 2277 297
646 84 2902 442
2881 45 3527 117
2763 235 3735 402
1662 79 3416 419
107 99 1321 335
2292 100 2306 367
819 266 1977 382
1138 332 2936 342
2920 408 3092 444
1468 212 3353 288
513 36 871 398
1515 293 2819 317
3312 59 3703 124
1916 257 3617 324
1087 258 3167 315
55 5 3227 238
3133 42 3354 239
2091 94 2120 358
2857 257 2940 292
1356 0 1876 81
690 325 792 373
377 111 3445 131
2137 170 2899 196
1801 208 3301 239
1050 45 1486 109
1798 62 2903 83
1336 169 3382 429
1821 22 3679 233
2194 2 3200 55
2350 114 3452 366
1050 18 2741 205
786 47 3543 413
1233 118 2430 165
1210 42 1501 179
630 285 3190 297
26 125 709 300
1151 115 2381 198
2010 71 3601 195
1895 43 2738 98
134 53 1188 417
2136 79 3468 265
158 232 2902 318
2358 87 2703 155
1435 121 2491 345
101 279 2123 415
355 4 2324 46
1696 143 2860 362
61 57 1904 358
2561 44 3297 360
469 180 3721 250
2628 121 2880 229
2377 391 3124 434
2340 110 3481 387
216 106 2341 112
1237 253 3524 357
412 126 704 295
3598 124 3682 402
3489 21 3499 286
1903 14 3557 377
2489 54 2892 232
380 184 874 434
2760 70 3041 376
419 148 870 184
1573 296 3254 384
390 6 2536 192
1502 214 1760 353
2446 214 3281 345
1842 285 2713 357
561 117 3595 364
1028 89 3566 391
1386 246 1560 381
827 68 2432 166
1112 325 1128 438
1248 216 2259 225
776 67 2726 402
604 100 1452 190
195 36 1896 113
1463 205 3683 244
569 74 2229 268
488 310 3595 371
1549 159 2189 400
723 62 3378 122
347 63 3247 440
740 259 3289 318
1888 258 2414 327
3096 83 3131 204
451 81 1785 104
1938 14 3106 91
1790 294 3026 316
1524 47 1794 327
1560 57 3589 160
420 363 2866 371
1855 349 2254 413
919 46 2973 334
1548 333 3040 396
3087 147 3373 402
1632 10 2230 327
607 127 841 179
940 245 3365 389
1894 398 2359 428
824 101 3151 131
928 379 1441 411
2478 314 3307 318
1826 348 2167 388
1967 13 3084 435
1892 73 2053 98
575 411 697 443
552 0 648 20
2515 160 3145 372
667 276 2571 283
2546 26 3719 442
691 95 2265 184
941 233 3685 322
848 112 2963 178
1937 117 2425 316
1817 132 3585 166
1693 16 3639 433
1696 216 3635 238
218 129 3440 429
2125 228 2285 424
2637 170 3294 362
558 361 3204 431
2536 297 2775 418
1938 351 3497 416
216 183 1330 369
240 198 1423 404
2405 147 3540 436
